"","RegionSalesCar","2015 Q4","2015 Q3","Quarter_Rev","2014 Q4","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"20","San Diego",546770,471214.5,"",493110,424093.05,1702.25934007227,541.896675,2244.15601507227,67324.6804521682,0.46352108976925,0.46352108976925
"21","Ventura",608430,522495,"",569190,470245.5,1887.50981536235,600.86925,2488.37906536235,74651.3719608705,0.490572143498894,0.490572143498894
"22","Monterey",500950,408000,"",451550,367200,1473.8973668032,469.2,1943.0973668032,58292.921004096,0.508394973220012,0.508394973220012
"23","San Luis Obispo",541990,444754,"",468000,400278.6,1606.67095459606,511.4671,2118.13805459606,63544.1416378817,0.502277366696296,0.502277366696296
"24","Santa Barbara",607880,583805.5,"",626370,525424.95,2108.99360091967,671.376325,2780.36992591967,83411.0977775902,0.389998045065906,0.389998045065906
"25","Santa Cruz",720000,629000,"",700050,566100,2272.25844048827,723.35,2995.60844048827,89868.2532146481,0.405788880984406,0.405788880984406
"26","Fresno",219960,187731,"",201840,168957.9,678.177025900323,215.89065,894.067675900323,26822.0302770097,0.673328678280108,0.673328678280108
"27","Kings County",190970,165248.5,"",181050,148723.65,596.959139750438,190.035775,786.994914750438,23609.8474425131,0.77890346568265,0.77890346568265
"28","Madera",220830,183523.5,"",219700,165171.15,662.977459305165,211.052025,874.029484305165,26220.8845291549,0.684546553226419,0.684546553226419
"29","Merced",205190,169583.5,"",182960,152625.15,612.619299272722,195.021025,807.640324272722,24229.2097281817,0.733822376720082,0.733822376720082
"30","Placer County",394770,336158,"",380040,302542.2,1214.36860546527,386.5817,1600.95030546527,48028.5091639581,0.653828034936845,0.653828034936845
"31","Sacramento",294050,247698.5,"",268660,222928.65,894.809232625252,284.853275,1179.66250762525,35389.8752287576,0.66091847205196,0.66091847205196
"32","San Benito",490000,390915,"",433500,351823.5,1412.17791456832,449.55225,1861.73016456832,55851.9049370495,0.579712056151539,0.579712056151539
"33","San Joaquin",284820,248412.5,"",260980,223571.25,897.388553017158,285.674375,1183.06292801716,35491.8878405147,0.64446984392407,0.64446984392407
"34","Stanislaus",253320,213197,"",229140,191877.3,770.172786544956,245.17655,1015.34933654496,30460.4800963487,0.667043988138607,0.667043988138607
"35","Tulare",189300,161321.5,"",180950,145189.35,582.772877594957,185.519725,768.292602594957,23048.7780778487,0.720567916173975,0.720567916173975
"36","Amador",271250,232823.5,"",240220,209541.15,841.073391127218,267.747025,1108.82041612722,33264.6124838165,0.694759266777614,0.694759266777614
"37","Butte County",257290,221943.5,"",235820,199749.15,801.7694613458,255.235025,1057.0044863458,31710.134590374,0.628586177623046,0.628586177623046
"38","El Dorado County",392760,340000,"",369640,306000,1228.24780566933,391,1619.24780566933,48577.43417008,0.65158589861907,0.65158589861907
"39","Humboldt",269670,228590.5,"",261760,205731.45,825.781705946635,262.879075,1088.66078094664,32659.8234283991,0.620587861127475,0.620587861127475
"40","Lake County",229650,188147.5,"",175620,169332.75,679.681629462268,216.369625,896.051254462268,26881.537633868,0.607124953126542,0.607124953126542
"41","Mariposa",243750,217693.5,"",222220,195924.15,786.416363774933,250.347525,1036.76388877493,31102.916663248,0.723716430267543,0.723716430267543
"42","Mendocino",350000,297500,"",301670,267750,1074.71682996067,342.125,1416.84182996067,42505.25489882,0.516474581442223,0.516474581442223
"43","Shasta",234250,196979,"",213550,177281.1,711.585366214529,226.52585,938.111216214529,28143.3364864359,0.705294164977373,0.705294164977373
"44","Siskiyou County",173330,147330.5,"",155000,132597.45,532.230480391664,169.430075,701.660555391664,21049.8166617499,0.708241317688658,0.708241317688658
"45","Sutter",250530,199248.5,"",209880,179323.65,719.783920317372,229.135775,948.919695317372,28467.5908595212,0.720874630453418,0.720874630453418
"46","Tehama",181820,155618,"",181820,140056.2,562.169020654854,178.9607,741.129720654854,22233.8916196456,0.758513226432054,0.758513226432054
"47","Yolo",376750,336506.5,"",344120,302855.85,1215.62755946608,386.982475,1602.61003446608,48078.3010339825,0.548773337121003,0.548773337121003
"48","Yuba",216980,190706,"",201630,171635.4,688.92419419993,219.3119,908.23609419993,27247.0828259979,0.715098188286405,0.715098188286405
