"","RegionSalesCar","2016 Q1","2015 Q4","Quarter_Rev","2015 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"28","Madera",217050,220830,NA,212500,170000,808.668542831138,244.375,1053.04354283114,42121.7417132455,0.507160208318754,0.507160208318754,""
"29","Merced",192060,205190,NA,177240,141792,674.486647206546,203.826,878.312647206546,35132.5058882618,0.597328466825372,0.597328466825372,""
"30","Placer County",411640,394770,NA,379080,303264,1442.58857043025,435.942,1878.53057043025,75141.22281721,0.460549300433771,0.460549300433771,""
"31","Sacramento",297620,294050,NA,275810,220648,1049.59468610944,317.1815,1366.77618610944,54671.0474443776,0.494468545489155,0.494468545489155,""
"32","San Benito",482440,490000,NA,450000,360000,1712.47456128947,517.5,2229.97456128947,89198.9824515788,0.350257596135205,0.350257596135205,""
"33","San Joaquin",295000,284820,NA,269400,215520,1025.20143735863,309.81,1335.01143735863,53400.4574943452,0.482960124079914,0.482960124079914,""
"34","Stanislaus",254440,253320,NA,237200,189760,902.664368750805,272.78,1175.4443687508,47017.7747500322,0.490188373863011,0.490188373863011,""
"35","Tulare",193900,189300,NA,175930,140744,669.501443483681,202.3195,871.820943483681,34872.8377393472,0.565766805382277,0.565766805382277,""
"36","Amador",273910,271250,NA,243750,195000,927.590387365129,280.3125,1207.90288736513,48316.1154946052,0.547188788516013,0.547188788516013,""
"37","Butte County",272530,257290,NA,237800,190240,904.947668165857,273.47,1178.41766816586,47136.7067266343,0.467362391832533,0.467362391832533,""
"38","El Dorado County",423980,392760,NA,385450,308360,1466.82959922006,443.2675,1910.09709922006,76403.8839688023,0.450866776207339,0.450866776207339,""
"39","Humboldt",270000,269670,NA,255600,204480,972.685550812418,293.94,1266.62555081242,50665.0220324967,0.436046460964775,0.436046460964775,""
"40","Lake County",225590,229650,NA,182860,146288,695.873551727538,210.289,906.162551727538,36246.5020691015,0.489850438313421,0.489850438313421,""
"41","Mariposa",239530,243750,NA,230710,184568,877.966680077986,265.3165,1143.28318007799,45731.3272031194,0.592287017861517,0.592287017861517,""
"42","Mendocino",364100,350000,NA,283330,226664,1078.2120387781,325.8295,1404.0415387781,56161.661551124,0.400611734013394,0.400611734013394,""
"43","Shasta",219400,234250,NA,222000,177600,844.820783569471,255.3,1100.12078356947,44004.8313427789,0.532094677998775,0.532094677998775,""
"44","Siskiyou County",177140,173330,NA,170000,136000,646.93483426491,195.5,842.43483426491,33697.3933705964,0.543237281924177,0.543237281924177,""
"45","Sutter",228180,250530,NA,231250,185000,880.021649551533,265.9375,1145.95914955153,45838.3659820613,0.549633363125925,0.549633363125925,""
"46","Tehama",187780,181820,NA,162500,130000,618.393591576753,186.875,805.268591576753,32210.7436630701,0.622737817381757,0.624912033227132,""
"47","Yolo",374760,376750,NA,343410,274728,1306.84642020537,394.9215,1701.76792020537,68070.7168082148,0.4239695033292,0.4239695033292,""
"48","Yuba",221000,216980,NA,206940,165552,787.509968251651,237.981,1025.49096825165,41019.638730066,0.555765484338654,0.555765484338654,""
