"","RegionSalesCar","2015 Q2","2015 Q1","Quarter_Rev","2014 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"30","Placer County",399680,322218,"",380720,289996.2,1141.31747354492,370.5507,1511.86817354492,45356.0452063475,0.67368603141426,0.67368603141426
"31","Sacramento",291030,234438.5,"",270950,210994.65,830.396677161611,269.604275,1100.00095216161,33000.0285648483,0.683940921434798,0.683940921434798
"32","San Benito",465000,382500,"",420000,344250,1354.84030572758,439.875,1794.71530572758,53841.4591718275,0.59420242492757,0.59420242492757
"33","San Joaquin",285810,228990,"",256200,206091,811.09772969558,263.3385,1074.43622969558,32233.0868908674,0.678379893997111,0.678379893997111
"34","Stanislaus",246480,201620,"",222830,181458,714.151378930184,231.863,946.014378930184,28380.4313679055,0.692484912711846,0.692484912711846
"35","Tulare",190740,149540.5,"",175630,134586.45,529.682344414786,171.971575,701.653919414786,21049.6175824436,0.750394879488484,0.750394879488484
"36","Amador",237900,207187.5,"",218520,186468.75,733.871832269108,238.265625,972.137457269108,29164.1237180732,0.734978935782242,0.734978935782242
"37","Butte County",256310,202130,"",238830,181917,715.957832671154,232.4495,948.407332671154,28452.2199801346,0.667840121694424,0.667840121694424
"38","El Dorado County",417660,327632.5,"",371500,294869.25,1160.49599076155,376.777375,1537.27336576155,46118.2009728465,0.670838419168638,0.670838419168638
"39","Humboldt",261920,217260,"",247040,195534,769.549293653267,249.849,1019.39829365327,30581.948809598,0.639781752015174,0.639781752015174
"40","Lake County",209180,155431,"",176000,139887.9,550.546885122991,178.74565,729.292535122991,21878.7760536897,0.676048238979795,0.676048238979795
"41","Mariposa",246050,196103.5,"",239130,176493.15,694.611570965357,225.519025,920.130595965357,27603.9178789607,0.751840930441871,0.751840930441871
"42","Mendocino",325000,240830.5,"",305710,216747.45,853.037564048436,276.955075,1129.99263904844,33899.7791714531,0.591783582590678,0.591783582590678
"43","Shasta",232390,188700,"",214170,169830,668.387884158941,217.005,885.392884158941,26561.7865247682,0.719735035705298,0.719735035705298
"44","Siskiyou County",150710,144500,"",163330,130050,511.828559941532,166.175,678.003559941532,20340.1067982459,0.718831941324064,0.718831941324064
"45","Sutter",223360,196562.5,"",212880,176906.25,696.23737933223,226.046875,922.28425433223,27668.5276299669,0.725251358521073,0.725251358521073
"46","Tehama",181000,137419.5,"",187270,123677.55,486.748960504396,158.032425,644.781385504396,19343.4415651319,0.797373514620907,0.797373514620907
"47","Yolo",387600,291898.5,"",353690,262708.65,1033.92379864424,335.683275,1369.60707364424,41088.2122093273,0.610460680092767,0.610460680092767
"48","Yuba",218440,175899,"",196000,158309.1,623.045895260591,202.28385,825.329745260591,24759.8923578177,0.74344532950925,0.74344532950925
