"","RegionSalesCar","2017 Q3","2017 Q2","2016 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"21","Ventura",538900,635000,605000,485010,2108.13317447791,619.735,2727.86817447791,81836.0452343374,0.486705847907577,0.486816989969668,"",0.541569286398083,"R"
"22","Monterey",497250,603000,539000,447525,1945.20174616653,571.8375,2517.03924616653,75511.1773849959,0.411132203639024,0.398674544416464,"",0.456621143594117,""
"23","San Luis Obispo",509150,565000,550000,458235,1991.75358282693,585.5225,2577.27608282693,77318.2824848078,0.434392704744527,0.459407547084661,"",0.466847751309339,"R"
"24","Santa Barbara",564854.75,750000,715000,508369.275,2209.66605536543,649.5829625,2859.24901786543,85777.4705359628,0.387023120373736,0.331506460069296,"",0.382206712125642,""
"25","Santa Cruz",705500,850000,793000,634950,2759.85888772345,811.325,3571.18388772345,107135.516631704,0.34474197358017,0.334064885086021,"",0.361311665692808,""
"26","Fresno",220915,250000,239000,198823.5,864.201596288344,254.05225,1118.25384628834,33547.6153886503,0.627814083243444,0.643559220746125,"",0.668633732897658,""
"27","Kern (Bakersfield)",199750,232500,222000,179775,781.40582965664,229.7125,1011.11832965664,30333.5498896992,0.697811021888474,0.701377625741838,"",0.721616195795691,""
"28","Kings County",191250,225000,207500,172125,748.154517756358,219.9375,968.092017756358,29042.7605326907,0.696566417978019,0.697370839471356,"",0.746649021466138,"R"
"29","Madera",238000,259900,237000,214200,931.036733207912,273.7,1204.73673320791,36142.1019962373,0.606761089843875,0.636796433794311,"",0.673247759237158,""
"30","Merced",216750,248000,215000,195075,847.908453457205,249.2625,1097.17095345721,32915.1286037162,0.659663072794302,0.670331869280163,"",0.697410151921641,"R"
"31","Placer County",386750,465000,432000,348075,1512.93469146286,444.7625,1957.69719146286,58730.9157438857,0.625822384734229,0.61786433573204,"",0.658156383404875,"R"
"32","Sacramento",297500,340000,320000,267750,1163.79591650989,342.125,1505.92091650989,45177.6274952967,0.614656679503873,0.625682543910034,"",0.642624446720186,"R"
"33","San Benito",467500,530000,516000,420750,1828.82215451554,537.625,2366.44715451554,70993.4146354662,0.525411134394951,0.542653631078352,"",0.55351045326212,""
"34","San Joaquin",299412.5,336944,320000,269471.25,1171.27746168745,344.324375,1515.60183668745,45468.0551006236,0.591506987786642,0.60875559047081,"",0.629011116089354,""
"35","Stanislaus",250750,288500,270000,225675,980.913701058336,288.3625,1269.27620105834,38078.2860317501,0.641845019572934,0.649902338379758,"",0.666682015212419,"R"
"36","Tulare",191250,220000,208500,172125,748.154517756358,219.9375,968.092017756358,29042.7605326907,0.683859612077817,0.691288039659294,"",0.673430544120347,""
"37","Amador",272000,340000,259000,244800,1064.04198080904,312.8,1376.84198080904,41305.2594242713,0.617645700443072,0.596223628314668,"",0.698194507474993,""
"38","Butte County",254915,305850,275000,229423.5,997.206843889474,293.15225,1290.35909388947,38710.7728166842,0.568459642556692,0.561398656582414,"",0.605986042393897,"R"
"39","Calaveras",288150,309000,291000,259335,1127.21947341958,331.3725,1458.59197341958,43757.7592025874,0.629589903309511,0.66376144594583,"",NA,NA
"40","El Dorado County",393337.5,480000,419900,354003.75,1538.70445818558,452.338125,1991.04258318558,59731.2774955673,0.594061453983459,0.580438673610525,"",0.583445277753376,""
"41","Humboldt",270300,299000,296000,243270,1057.39171842899,310.845,1368.23671842899,41047.1015528696,0.525006024725774,0.550574556754345,"",0.584222943223808,""
"42","Lake County",212457.5,250000,236500,191211.75,831.116540947563,244.326125,1075.44266594756,32263.2799784269,0.548878302045355,0.549964375711573,"",0.622128424121297,"R"
"43","Lassen",158525,186000,167400,142672.5,620.13696694027,182.30375,802.44071694027,24073.2215082081,0.784569458759164,0.78563024731151,"",NA,NA
"44","Mariposa",245650,284390,260000,221085,960.962913918166,282.4975,1243.46041391817,37303.812417545,0.655204862293833,0.661097299257919,"",0.658724721711722,"R"
"45","Mendocino",332350,4e+05,356000,299115,1300.12629530105,382.2025,1682.32879530105,50469.8638590314,0.460540566468552,0.452243386065805,"",0.515592163854775,""
"46","Mono",485350,517850,512500,436815,1898.64990950613,558.1525,2456.80240950613,73704.072285184,0.463202082397949,0.515321033564354,"",NA,NA
"47","Nevada",334050,390000,349000,300645,1306.7765576811,384.1575,1690.9340576811,50728.0217304331,0.585071647751683,0.587559589259921,"",NA,NA
"48","Plumas",242250,285000,260000,218025,947.662389158053,278.5875,1226.24988915805,36787.4966747416,0.630492889044391,0.630457444707566,"",NA,NA
"49","Shasta",212500,259900,238000,191250,831.282797507064,244.375,1075.65779750706,32269.7339252119,0.661870446050126,0.646687362223076,"",0.657105024259258,""
"50","Siskiyou County",172975,216500,202750,155677.5,676.66419717075,198.92125,875.58544717075,26267.5634151225,0.659608797526942,0.639486271162847,"",0.668254852463943,""
"51","Sutter",238510,271000,261200,214659,933.031811921929,274.2865,1207.31831192193,36219.5493576579,0.698864062938855,0.710831025808077,"",0.696766988349492,""
"52","Tehama",177225,202000,202000,159502.5,693.289853120891,203.80875,897.098603120891,26912.9580936267,0.730698064773988,0.740452775708968,"",0.752264978057106,""
"53","Tuolumne",245650,285000,255000,221085,960.962913918166,282.4975,1243.46041391817,37303.812417545,0.638447829284668,0.643196620853186,"",NA,NA
"54","Yolo",369750,430000,4e+05,332775,1446.43206766229,425.2125,1871.64456766229,56149.3370298687,0.513638734661881,0.517958025901872,"",0.544330365201783,""
"55","Yuba",228238.6,270000,250000,205414.74,892.850926621627,262.47439,1155.32531662163,34659.7594986488,0.619363061271346,0.617569633986697,"",0.642869455244282,""
