"","RegionSalesCar","2017 Q3","2017 Q2","Quarter_Rev","2016 Q3","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"20","San Diego",607000,514250,"",563000,462825,2001.56476891358,591.3875,2592.95226891358,77788.5680674074,0.454053614784122,0.454053614784122
"21","Ventura",634000,539750,"",605000,485775,2100.81591447954,620.7125,2721.52841447954,81645.8524343863,0.486816989969668,0.486816989969668
"22","Monterey",585000,512550,"",539000,461295,1994.94802587585,589.4325,2584.38052587585,77531.4157762755,0.398674544416464,0.398674544416464
"23","San Luis Obispo",599000,480250,"",550000,432225,1869.22990815896,552.2875,2421.51740815896,72645.5222447689,0.459407547084661,0.459407547084661
"24","Santa Barbara",664535,637500,"",715000,573750,2481.27863914907,733.125,3214.40363914907,96432.109174472,0.331506460069296,0.331506460069296
"25","Santa Cruz",830000,722500,"",793000,650250,2812.11579103561,830.875,3642.99079103561,109289.723731068,0.334064885086021,0.334064885086021
"26","Fresno",259900,212500,"",239000,191250,827.092879716355,244.375,1071.46787971636,32144.0363914907,0.643559220746125,0.643559220746125
"27","Kern (Bakersfield)",235000,197625,"",222000,177862.5,769.196378136211,227.26875,996.465128136211,29893.9538440863,0.701377625741838,0.701377625741838
"28","Kings County",225000,191250,"",207500,172125,744.38359174472,219.9375,964.32109174472,28929.6327523416,0.697370839471356,0.697370839471356
"29","Madera",280000,220915,"",237000,198823.5,859.845757753123,254.05225,1113.89800775312,33416.9402325937,0.636796433794311,0.636796433794311
"30","Merced",255000,210800,"",215000,189720,820.476136678625,242.42,1062.89613667862,31886.8841003587,0.670331869280163,0.670331869280163
"31","Placer County",455000,395250,"",432000,355725,1538.39275627242,454.5375,1992.93025627242,59787.9076881726,0.61786433573204,0.61786433573204
"32","Sacramento",350000,289000,"",320000,260100,1124.84631641424,332.35,1457.19631641424,43715.8894924273,0.625682543910034,0.625682543910034
"33","San Benito",550000,450500,"",516000,405450,1753.43690499867,518.075,2271.51190499867,68145.3571499602,0.542653631078352,0.542653631078352
"34","San Joaquin",352250,286402.4,"",320000,257762.16,1114.73593305259,329.36276,1444.09869305259,43322.9607915777,0.60875559047081,0.60876009526407
"35","Stanislaus",295000,245225,"",270000,220702.5,954.465183192674,282.00875,1236.47393319267,37094.2179957802,0.649902338379758,0.649902338379758
"36","Tulare",225000,187000,"",208500,168300,727.841734150393,215.05,942.891734150393,28286.7520245118,0.691288039659294,0.691288039659294
"37","Amador",320000,289000,"",259000,260100,1124.84631641424,332.35,1457.19631641424,43715.8894924273,0.596223628314668,0.596223628314668
"38","Butte County",299900,259972.5,"",275000,233975.25,1011.86542904499,298.968375,1310.83380404499,39325.0141213497,0.561398656582414,0.561398656582414
"39","Calaveras",339000,262650,"",291000,236385,1022.28679932942,302.0475,1324.33429932942,39730.0289798825,0.66376144594583,0.66376144594583
"40","El Dorado County",462750,408000,"",419900,367200,1588.0183290554,469.2,2057.2183290554,61716.5498716621,0.580438673610525,0.580438673610525
"41","Humboldt",318000,254150,"",296000,228735,989.203084140761,292.2725,1281.47558414076,38444.2675242228,0.550574556754345,0.550574556754345
"42","Lake County",249950,212500,"",236500,191250,827.092879716355,244.375,1071.46787971636,32144.0363914907,0.549964375711573,0.549964375711573
"43","Lassen",186500,158100,"",167400,142290,615.357102508969,181.815,797.172102508968,23915.1630752691,0.78563024731151,0.78563024731151
"44","Mariposa",289000,241731.5,"",260000,217558.35,940.867776250137,277.991225,1218.85900125014,36565.7700375041,0.661097299257919,0.661097299257919
"45","Mendocino",391000,340000,"",356000,306000,1323.34860754617,391,1714.34860754617,51430.4582263851,0.452243386065805,0.452243386065805
"46","Mono",571000,440172.5,"",512500,396155.25,1713.24019104446,506.198375,2219.43856604446,66583.1569813338,0.515321033564354,0.515321033564354
"47","Nevada",393000,331500,"",349000,298350,1290.26489235751,381.225,1671.48989235751,50144.6967707254,0.587559589259921,0.587559589259921
"48","Plumas",285000,242250,"",260000,218025,942.885882876645,278.5875,1221.47338287665,36644.2014862994,0.630457444707566,0.630457444707566
"49","Shasta",250000,220915,"",238000,198823.5,859.845757753123,254.05225,1113.89800775312,33416.9402325937,0.646687362223076,0.646687362223076
"50","Siskiyou County",203500,184025,"",202750,165622.5,716.262433834364,211.62875,927.891183834364,27836.7355150309,0.639486271162847,0.639486271162847
"51","Sutter",280600,230350,"",261200,207315,896.568681612529,264.9025,1161.47118161253,34844.1354483759,0.710831025808077,0.710831025808077
"52","Tehama",208500,171700,"",202000,154530,668.291046810815,197.455,865.746046810815,25972.3814043245,0.740452775708968,0.740452775708968
"53","Tuolumne",289000,242250,"",255000,218025,942.885882876645,278.5875,1221.47338287665,36644.2014862994,0.643196620853186,0.643196620853186
"54","Yolo",435000,365500,"",4e+05,328950,1422.59975311213,420.325,1842.92475311213,55287.7425933639,0.517958025901872,0.517958025901872
"55","Yuba",268516,229500,"",250000,206550,893.260310093664,263.925,1157.18531009366,34715.5593028099,0.617569633986697,0.617569633986697
