"","RegionSalesCar","2017 Q3","2017 Q2","Quarter_Rev","2016 Q3","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"25","Santa Cruz",830000,850000,NA,793000,634400,2941.60629839592,911.95,3853.55629839592,154142.251935837,0.175568207202307,0.175568207202307,""
"26","Fresno",259900,250000,NA,239000,191200,886.562301786413,274.85,1161.41230178641,46456.4920714565,0.499891631085136,0.501211455892376,""
"27","Kern (Bakersfield)",235000,232500,NA,222000,177600,823.501384922944,255.3,1078.80138492294,43152.0553969178,0.562149368230312,0.557442485941393,""
"28","Kings County",225000,225000,NA,207500,166000,769.714132304103,238.625,1008.3391323041,40333.5652921641,0.579381978651879,0.573806166366834,"R"
"29","Madera",280000,259900,NA,237000,189600,879.143370390711,272.55,1151.69337039071,46067.7348156284,0.476625127138646,0.474300623528974,"R"
"30","Merced",255000,248000,NA,215000,172000,797.535125037987,247.25,1044.78512503799,41791.4050015195,0.514020784125899,0.503929973897651,"R"
"31","Placer County",455000,465000,NA,432000,345600,1602.48918147168,496.8,2099.28918147168,83971.567258867,0.471137743691057,0.463361382073382,"R"
"32","Sacramento",350000,340000,NA,320000,256000,1187.02902331235,368,1555.02902331235,62201.1609324941,0.461858849185955,0.452054539849041,"R"
"33","San Benito",550000,530000,NA,516000,412800,1914.08430009117,593.4,2507.48430009117,100299.372003647,0.338327314266936,0.338327314266936,""
"34","San Joaquin",352250,336944,NA,320000,256000,1187.02902331235,368,1555.02902331235,62201.1609324941,0.445311213673886,0.443523091818741,"R"
"35","Stanislaus",295000,288500,NA,270000,216000,1001.5557384198,310.5,1312.0557384198,52482.2295367919,0.488352253537568,0.483374996282054,"R"
"36","Tulare",225000,220000,NA,208500,166800,773.423598001955,239.775,1013.19859800195,40527.9439200782,0.50241303222368,0.49419251996532,"R"
"37","Amador",320000,340000,NA,259000,207200,960.751615743435,297.85,1258.60161574343,50344.0646297374,0.529283808122485,0.537675545166818,"R"
"38","Butte County",299900,305850,NA,275000,220000,1020.10306690905,316.25,1336.35306690905,53454.1226763621,0.436329753878802,0.428746890996274,"R"
"39","El Dorado County",462750,480000,NA,419900,335920,1557.60464652768,482.885,2040.48964652768,81619.5858611071,0.404421932933962,0.401547415944773,""
"40","Humboldt",318000,299000,NA,296000,236800,1098.00184656393,340.4,1438.40184656393,57536.073862557,0.398030385641405,0.397971989564501,""
"41","Lake County",249950,250000,NA,236500,189200,877.288637541785,271.975,1149.26363754179,45970.5455016714,0.462736337191576,0.469069646523991,"R"
"42","Mariposa",289000,284390,NA,260000,208000,964.461081441286,299,1263.46108144129,50538.4432576515,0.508263733450269,0.504369504406831,"R"
"43","Mendocino",391000,4e+05,NA,356000,284800,1320.56978843499,409.4,1729.96978843499,69198.7915373997,0.334199600095416,0.334548720358204,""
"44","Shasta",250000,259900,NA,238000,190400,882.852836088562,273.7,1156.55283608856,46262.1134435425,0.475938318341172,0.475957129306291,""
"45","Siskiyou County",203500,216500,NA,202750,162200,752.094170239311,233.1625,985.256670239311,39410.2668095724,0.506934068560852,0.505063708584156,""
"46","Sutter",280600,271000,NA,261200,208960,968.912440278708,300.38,1269.29244027871,50771.6976111483,0.514076699990349,0.512768729658119,""
"47","Tehama",208500,202000,NA,202000,161600,749.312070965922,232.3,981.612070965922,39264.4828386369,0.589337613261631,0.591698282980324,""
"48","Yolo",435000,430000,NA,4e+05,320000,1483.78627914044,460,1943.78627914044,77751.4511656176,0.359299784076409,0.358511413496566,""
"49","Yuba",268516,270000,NA,250000,2e+05,927.366424462775,287.5,1214.86642446278,48594.656978511,0.459042593712133,0.455265563742341,""
