,region,Quarter,Price,QuarterEnding,pmt,principal,t_i,pti,min_inc,HAI
379,JAMUL,2018-Q1,674000,1/1/2018,2551.698022,492000,775.1,3487.958053,139518.3221,0.477457304
379,JOSHUA TREE,2018-Q1,165000,1/1/2018,802.851329,154800,189.75,853.8769714,34155.07886,0.595820028
379,KELSEYVILLE,2018-Q1,279000,1/1/2018,1244.730743,240000,320.85,1443.828333,57753.13334,0.446351677
379,KINGSBURG,2018-Q1,305000,1/1/2018,1130.630425,218000,350.75,1578.378644,63135.14576,0.505853765
379,LA HABRA,2018-Q1,568000,1/1/2018,2223.918927,428800,653.2,2939.406786,117576.2715,0.260959701
379,LA MESA,2018-Q1,530000,1/1/2018,2257.111747,435200,609.5,2742.756332,109710.2533,0.242707097
379,LA MIRADA,2018-Q1,565000,1/1/2018,2508.132446,483600,649.75,2923.881751,116955.27,0.359015176
379,LA PUENTE,2018-Q1,450000,1/1/2018,1950.078163,376000,517.5,2328.755377,93150.21506,0.300581358
379,LA QUINTA,2018-Q1,450000,1/1/2018,1908.587139,368000,517.5,2328.755377,93150.21506,0.452500455
379,LA VERNE,2018-Q1,642500,1/1/2018,2800.644171,540000,738.875,3324.945176,132997.8071,0.289898164
379,LADERA RANCH,2018-Q1,716500,1/1/2018,3277.790956,632000,823.975,3707.896061,148315.8424,0.511306183
379,LAFAYETTE,2018-Q1,1275000,1/1/2018,6638.61375,1280009.6,1466.25,6598.140234,263925.6093,0.299568634
379,LAGUNA BEACH,2018-Q1,1850000,1/1/2018,7468.384456,1440000,2127.5,9573.772104,382950.8841,0.197651549
379,LAGUNA HILLS,2018-Q1,7.00E+05,1/1/2018,2862.880708,552000,805,3622.508363,144900.3345,0.337782571
379,LAGUNA NIGUEL,2018-Q1,799500,1/1/2018,3340.027493,644000,919.425,4137.422052,165496.8821,0.313099802
379,LAKE ARROWHEAD,2018-Q1,405000,1/1/2018,1638.895478,316000,465.75,2095.879839,83835.19356,0.430738084
379,LAKE ELSINORE,2018-Q1,359949.5,1/1/2018,1535.167916,296000,413.941925,1862.742963,74509.71852,0.439462146
379,LAKE FOREST,2018-Q1,667500,1/1/2018,2896.073528,558400,767.625,3454.320475,138172.819,0.348119813
379,LAKESIDE,2018-Q1,471250,1/1/2018,2174.129697,419200,541.9375,2438.72438,97548.97522,0.349096277
379,LAKEWOOD,2018-Q1,568000,1/1/2018,2385.733923,460000,653.2,2939.406786,117576.2715,0.330766215
379,LANCASTER,2018-Q1,265000,1/1/2018,1161.748693,224000,304.75,1371.378166,54855.12665,0.477071572
379,LATHROP,2018-Q1,403000,1/1/2018,1659.22608,319920,463.45,2085.529815,83421.1926,0.393206581
379,LEMON GROVE,2018-Q1,454000,1/1/2018,1908.587139,368000,522.1,2349.455424,93978.21697,0.271683818
379,LEMOORE,2018-Q1,245000,1/1/2018,991.6354916,191200,281.75,1267.877927,50715.11709,0.523967103
379,LINCOLN,2018-Q1,440000,1/1/2018,1929.332651,372000,506,2277.005257,91080.21028,0.452497719
379,LITTLEROCK,2018-Q1,260000,1/1/2018,1174.15451,226392,299,1345.503106,53820.12426,0.534622998
379,LIVERMORE,2018-Q1,760000,1/1/2018,3360.773005,648000,874,3933.00908,157320.3632,0.372298793
379,LODI,2018-Q1,333500,1/1/2018,1408.62029,271600,383.525,1725.866485,69034.65938,0.390752205
379,LOMPOC,2018-Q1,345000,1/1/2018,1452.185866,280000,396.75,1785.379122,71415.16488,0.356911265
379,LONG BEACH,2018-Q1,568000,1/1/2018,2344.242899,452000,653.2,2939.406786,117576.2715,0.232578662
379,LOOMIS,2018-Q1,489000,1/1/2018,2738.407634,528000,562.35,2530.580842,101223.2337,0.459194812
379,LOS ALTOS,2018-Q1,3400000,1/1/2018,13360.10997,2576000,3910,17595.04062,703801.6249,0
379,LOS ANGELES,2018-Q1,580000,1/1/2018,2530.95251,488000,667,3001.50693,120060.2772,0.228424281
379,LOS BANOS,2018-Q1,340420,1/1/2018,1398.206043,269592,391.483,1761.677567,70467.10269,0.298866729
379,LOS GATOS,2018-Q1,1740000,1/1/2018,7260.929332,1400000,2001,9004.520789,360180.8316,0.244006341
379,LOS OSOS,2018-Q1,540000,1/1/2018,2447.763005,471960,621,2794.506452,111780.2581,0.280322595
379,MADERA,2018-Q1,255000,1/1/2018,1037.275619,2.00E+05,293.25,1319.628047,52785.12187,0.442256767
379,MANHATTAN BEACH,2018-Q1,2270000,1/1/2018,9957.845941,1920000,2610.5,11747.27712,469891.0849,0.184819315
379,MANTECA,2018-Q1,396750,1/1/2018,1665.864644,321200,456.2625,2053.18599,82127.43961,0.405559351
379,MARINA,2018-Q1,578000,1/1/2018,2458.343217,474000,664.7,2991.156906,119646.2762,0.176788593
379,MARIPOSA,2018-Q1,292500,1/1/2018,1286.221767,248000,336.375,1513.690995,60547.63979,0.306926349
379,MARTINEZ,2018-Q1,581000,1/1/2018,2447.970461,472000,668.15,3006.681942,120267.2777,0.364925781
379,MARYSVILLE,2018-Q1,273500,1/1/2018,1041.217266,200760,314.525,1415.365768,56614.63071,0.389051417
379,MCKINLEYVILLE,2018-Q1,330000,1/1/2018,1377.502022,265600,379.5,1707.753943,68310.15771,0.40070454
379,MENIFEE,2018-Q1,365000,1/1/2018,1516.496955,292400,419.75,1888.879361,75555.17444,0.409347925
379,MENLO PARK,2018-Q1,2575000,1/1/2018,10169.45017,1960800,2961.25,13325.65577,533026.2306,0
379,MERCED,2018-Q1,247450,1/1/2018,1069.250677,206165.2,284.5675,1280.556706,51222.26826,0.403501076
379,MILL VALLEY,2018-Q1,1425000,1/1/2018,7036.877798,1356800,1638.75,7374.392026,294975.681,0.291873327
379,MILLBRAE,2018-Q1,1728000,1/1/2018,6846.197496,1320034.4,1987.2,8942.420646,357696.8258,0.108370892
379,MILPITAS,2018-Q1,1100000,1/1/2018,4709.23131,908000,1265,5692.513143,227700.5257,0.18295794
379,MISSION VIEJO,2018-Q1,685000,1/1/2018,2987.353782,576000,787.75,3544.883184,141795.3274,0.357975935
379,MODESTO,2018-Q1,280000,1/1/2018,1211.537923,233600,322,1449.003345,57960.13382,0.497820979
379,MONROVIA,2018-Q1,617500,1/1/2018,2945.862758,568000,710.125,3195.569878,127822.7951,0.264267432
379,MONTCLAIR,2018-Q1,410000,1/1/2018,1742.62304,336000,471.5,2121.754899,84870.19594,0.282143498
379,MONTEREY,2018-Q1,775000,1/1/2018,3402.26403,656000,891.25,4010.63426,160425.3704,0.175818574
379,MONTEREY PARK,2018-Q1,659999,1/1/2018,2423.075846,467200,758.99885,3415.502711,136620.1084,0.190444864
379,MOORPARK,2018-Q1,705000,1/1/2018,2903.956823,559920,810.75,3648.383423,145935.3369,0.368153202
379,MORAGA,2018-Q1,1215000,1/1/2018,4649.069324,896400,1397.25,6287.639517,251505.5807,0.3270969
379,MORENO VALLEY,2018-Q1,316000,1/1/2018,1348.458305,260000,363.4,1635.303776,65412.15102,0.468310147
379,MORGAN HILL,2018-Q1,875000,1/1/2018,4169.847988,804000,1006.25,4528.135454,181125.4182,0.281068938
379,MORRO BAY,2018-Q1,699500,1/1/2018,2790.271415,538000,804.425,3619.920858,144796.8343,0.112979001
379,MOUNTAIN HOUSE,2018-Q1,565000,1/1/2018,2613.93456,504000,649.75,2923.881751,116955.27,0.483639323
379,MOUNTAIN VIEW,2018-Q1,1680000,1/1/2018,7011.983184,1352000,1932,8694.020072,347760.8029,0.172105723
379,MURRIETA,2018-Q1,420000,1/1/2018,1775.413397,342322.4,483,2173.505018,86940.20072,0.467893821
379,NAPA,2018-Q1,674000,1/1/2018,2904.371733,560000,775.1,3487.958053,139518.3221,0.245490988
379,NATIONAL CITY,2018-Q1,411000,1/1/2018,1701.132015,328000,472.65,2126.929911,85077.19642,0.232074842
379,NEVADA CITY,2018-Q1,457500,1/1/2018,2120.191365,408800,526.125,2367.567966,94702.71865,0.249930383
379,NEWARK,2018-Q1,930000,1/1/2018,4035.002157,778000,1069.5,4812.761111,192510.4445,0.166403318
379,NEWMAN,2018-Q1,268600,1/1/2018,1182.494206,228000,308.89,1390.008209,55600.32837,0.509702665
379,NEWPORT BEACH,2018-Q1,2050000,1/1/2018,8962.061347,1728000,2357.5,10608.77449,424350.9797,0.16215872
379,NIPOMO,2018-Q1,602500,1/1/2018,2385.733923,460000,692.875,3117.944699,124717.7879,0.261130988
379,NORCO,2018-Q1,562500,1/1/2018,2495.685139,481200,646.875,2910.944221,116437.7688,0.409813488
379,NORTH HIGHLANDS,2018-Q1,245000,1/1/2018,1058.021131,204000,281.75,1267.877927,50715.11709,0.420635167
379,NORTH TUSTIN,2018-Q1,1100000,1/1/2018,4665.665734,899600,1265,5692.513143,227700.5257,0.269087568
379,NORWALK,2018-Q1,460000,1/1/2018,1991.569188,384000,529,2380.505496,95220.21984,0.305569616
379,NOVATO,2018-Q1,890000,1/1/2018,3609.719154,696000,1023.5,4605.760634,184230.4253,0.207782512
379,OAK HILLS,2018-Q1,407500,1/1/2018,1599.479004,308400,468.625,2108.817369,84352.69475,0.432543127
379,OAKDALE,2018-Q1,349000,1/1/2018,1630.313059,314345.2,401.35,1806.07917,72243.16679,0.437891145
379,OAKHURST,2018-Q1,293500,1/1/2018,1219.836128,235200,337.525,1518.866007,60754.64027,0.393230313
379,OAKLAND,2018-Q1,670635.5,1/1/2018,3277.790956,632000,771.230825,3470.546725,138821.869,0.228123843
379,OAKLEY,2018-Q1,465000,1/1/2018,2035.134764,392400,534.75,2406.380556,96255.22223,0.477886985
379,OCEANSIDE,2018-Q1,513500,1/1/2018,2178.2788,420000,590.525,2657.368635,106294.7454,0.277468549
379,OJAI,2018-Q1,725000,1/1/2018,3174.063394,612000,833.75,3751.883662,150075.3465,0.218196008
379,OLIVEHURST,2018-Q1,2.00E+05,1/1/2018,904.5043397,174400,230,1035.00239,41400.09558,0.600368128
379,ONTARIO,2018-Q1,405000,1/1/2018,1742.62304,336000,465.75,2095.879839,83835.19356,0.324430895
379,ORANGE,2018-Q1,670000,1/1/2018,2862.880708,552000,770.5,3467.258005,138690.3202,0.263547648
379,ORANGEVALE,2018-Q1,375000,1/1/2018,1597.404453,308000,431.25,1940.62948,77625.17922,0.529524035
379,ORINDA,2018-Q1,1375000,1/1/2018,6493.345374,1252000,1581.25,7115.641428,284625.6571,0.389082665
379,OROVILLE,2018-Q1,179000,1/1/2018,829.8204951,160000,205.85,926.3271387,37053.08555,0.51897606
379,OXNARD,2018-Q1,480000,1/1/2018,2074.551238,4.00E+05,552,2484.005735,99360.2294,0.316040724
379,PACIFIC GROVE,2018-Q1,9.00E+05,1/1/2018,3642.911974,702400,1035,4657.510753,186300.4301,0.168919737
379,PACIFICA,2018-Q1,1010000,1/1/2018,4584.758235,884000,1161.5,5226.762067,209070.4827,0.197785608
379,PALM DESERT,2018-Q1,348000,1/1/2018,1452.185866,280000,400.2,1800.904158,72036.16631,0.450973546
379,PALM SPRINGS,2018-Q1,377500,1/1/2018,1597.404453,308000,434.125,1953.56701,78142.68041,0.345099921
379,PALMDALE,2018-Q1,305000,1/1/2018,1286.221767,248000,350.75,1578.378644,63135.14576,0.466651438
379,PALO ALTO,2018-Q1,3100000,1/1/2018,13194.14587,2544000,3565,16042.53704,641701.4815,0
379,PALOS VERDES ESTATES,2018-Q1,1680000,1/1/2018,7910.26387,1525200,1932,8694.020072,347760.8029,0.334611374
379,PARADISE,2018-Q1,265000,1/1/2018,1053.876178,203200.8,304.75,1371.378166,54855.12665,0.484759698
379,PASADENA,2018-Q1,777500,1/1/2018,3680.253896,709600,894.125,4023.571789,160942.8716,0.231429131
379,PATTERSON,2018-Q1,347500,1/1/2018,1535.167916,296000,399.625,1798.316652,71932.66608,0.410024684
379,PENN VALLEY,2018-Q1,360000,1/1/2018,1514.422404,292000,414,1863.004301,74520.17205,0.387326719
379,PERRIS,2018-Q1,308000,1/1/2018,1306.759825,251960,354.2,1593.90368,63756.1472,0.42689318
379,PETALUMA,2018-Q1,750000,1/1/2018,3008.099295,580000,862.5,3881.258961,155250.3584,0.233427886
379,PHELAN,2018-Q1,276000,1/1/2018,1120.257668,216000,317.4,1428.303298,57132.1319,0.539731488
379,PICO RIVERA,2018-Q1,467000,1/1/2018,1970.823676,380000,537.05,2416.73058,96669.22319,0.271893568
379,PINOLE,2018-Q1,595000,1/1/2018,2551.698022,492000,684.25,3079.132109,123165.2844,0.311481616
379,PISMO BEACH,2018-Q1,887000,1/1/2018,3858.665302,744000,1020.05,4590.235598,183609.4239,0.151721801
379,PITTSBURG,2018-Q1,440000,1/1/2018,1929.332651,372000,506,2277.005257,91080.21028,0.373768963
379,PLACENTIA,2018-Q1,655000,1/1/2018,2831.76244,546000,753.25,3389.632826,135585.313,0.289065526
379,PLACERVILLE,2018-Q1,4.00E+05,1/1/2018,1744.178953,336300,460,2070.004779,82800.19117,0.340055778
379,PLEASANT HILL,2018-Q1,737475,1/1/2018,3111.826857,6.00E+05,848.09625,3816.441936,152657.6774,0.277551867
379,PLEASANTON,2018-Q1,1100000,1/1/2018,4978.922971,960000,1265,5692.513143,227700.5257,0.287454506
379,PLUMAS LAKE,2018-Q1,304500,1/1/2018,1431.440354,276000,350.175,1575.791138,63031.64552,0.68686473
379,POLLOCK PINES,2018-Q1,307950,1/1/2018,1306.96728,252000,354.1425,1593.644929,63745.79717,0.508150306
379,POMONA,2018-Q1,396000,1/1/2018,1742.62304,336000,455.4,2049.304731,81972.18925,0.332159035
379,PORTERVILLE,2018-Q1,205000,1/1/2018,850.5660075,164000,235.75,1060.877449,42435.09797,0.495505332
379,POWAY,2018-Q1,739500,1/1/2018,3008.099295,580000,850.425,3826.921335,153076.8534,0.320333776
379,RAMONA,2018-Q1,521375,1/1/2018,2238.440786,431600,599.58125,2698.121854,107924.8742,0.310153378
379,RANCHO CORDOVA,2018-Q1,360000,1/1/2018,1478.117757,285000,414,1863.004301,74520.17205,0.418409265
379,RANCHO CUCAMONGA,2018-Q1,495000,1/1/2018,2136.787775,412000,569.25,2561.630914,102465.2366,0.408888277
379,RANCHO MIRAGE,2018-Q1,5.00E+05,1/1/2018,2157.533287,416000,575,2587.505974,103500.239,0.391340505
379,RANCHO PALOS VERDES,2018-Q1,1300000,1/1/2018,5487.188024,1058000,1495,6727.515532,269100.6213,0.208158236
379,RANCHO SANTA FE,2018-Q1,2300000,1/1/2018,9434.021754,1819000,2645,11902.52748,476101.0992,0.158611238
379,RANCHO SANTA MARGARITA,2018-Q1,650000,1/1/2018,2717.662121,524000,747.5,3363.757766,134550.3106,0.424565035
379,REDDING,2018-Q1,260000,1/1/2018,1180.419654,227600,299,1345.503106,53820.12426,0.466346651
379,REDLANDS,2018-Q1,435000,1/1/2018,1721.877527,332000,500.25,2251.130197,90045.20789,0.417851535
379,REDONDO BEACH,2018-Q1,1100000,1/1/2018,4916.686433,948000,1265,5692.513143,227700.5257,0.190320994
379,REDWOOD CITY,2018-Q1,1692175,1/1/2018,6451.854349,1244000,1946.00125,8757.025843,350281.0337,0.127362739
379,REEDLEY,2018-Q1,211000,1/1/2018,1047.646301,201999.6,242.65,1091.927521,43677.10084,0.560629806
379,RIALTO,2018-Q1,352500,1/1/2018,1431.440354,276000,405.375,1824.191712,72967.66846,0.386454043
379,RICHMOND,2018-Q1,5.00E+05,1/1/2018,2238.440786,431600,575,2587.505974,103500.239,0.262087527
379,RIO LINDA,2018-Q1,291500,1/1/2018,1223.98523,236000,335.225,1508.515983,60340.63931,0.495559703
379,RIO VISTA,2018-Q1,369950,1/1/2018,1514.422404,292000,425.4425,1914.49567,76579.8268,0.397288729
379,RIPON,2018-Q1,511000,1/1/2018,2136.787775,412000,587.65,2644.431105,105777.2442,0.431577966
379,RIVERBANK,2018-Q1,314000,1/1/2018,1348.458305,260000,361.1,1624.953752,64998.15006,0.550261325
379,RIVERSIDE,2018-Q1,390000,1/1/2018,1680.386503,324000,448.5,2018.25466,80730.18639,0.391492875
379,ROCKLIN,2018-Q1,467500,1/1/2018,2136.787775,412000,537.625,2419.318086,96772.72342,0.475443686
379,ROHNERT PARK,2018-Q1,535000,1/1/2018,2178.2788,420000,615.25,2768.631392,110745.2557,0.235440487
379,ROSAMOND,2018-Q1,243000,1/1/2018,1045.573824,201600,279.45,1257.527903,50301.11613,0.599552075
379,ROSEVILLE,2018-Q1,439950,1/1/2018,1929.332651,372000,505.9425,2276.746506,91069.86026,0.480413918
379,ROWLAND HEIGHTS,2018-Q1,620000,1/1/2018,2605.636355,502400,713,3208.507408,128340.2963,0.230585837
379,RUNNING SPRINGS,2018-Q1,214000,1/1/2018,850.1510972,163920,246.1,1107.452557,44298.10227,0.684250641
379,SACRAMENTO,2018-Q1,315000,1/1/2018,1352.607407,260800,362.25,1630.128764,65205.15054,0.457374406
379,SALIDA,2018-Q1,315000,1/1/2018,1410.694842,272000,362.25,1630.128764,65205.15054,0.600355928
379,SALINAS,2018-Q1,465000,1/1/2018,2074.551238,4.00E+05,534.75,2406.380556,96255.22223,0.246462547
379,SAN ANSELMO,2018-Q1,1455000,1/1/2018,5622.033854,1084000,1673.25,7529.642384,301185.6954,0.185871237
379,SAN BERNARDINO,2018-Q1,260000,1/1/2018,1161.748693,224000,299,1345.503106,53820.12426,0.376894708
379,SAN BRUNO,2018-Q1,966500,1/1/2018,4530.587554,873555.2,1111.475,5001.649048,200065.9619,0.153667432
379,SAN CARLOS,2018-Q1,1780000,1/1/2018,8335.082174,1607110.4,2047,9211.521267,368460.8507,0.228583971
379,SAN CLEMENTE,2018-Q1,989500,1/1/2018,4128.356963,796000,1137.925,5120.674322,204826.9729,0.252185449
379,SAN DIEGO,2018-Q1,579000,1/1/2018,2572.443535,496000,665.85,2996.331918,119853.2767,0.299640234
379,SAN DIMAS,2018-Q1,590000,1/1/2018,2487.386934,479600,678.5,3053.257049,122130.282,0.33434404
379,SAN FRANCISCO,2018-Q1,1320000,1/1/2018,5746.506929,1108000,1518,6831.015771,273240.6308,0.167745826
379,SAN GABRIEL,2018-Q1,787000,1/1/2018,3028.844807,584000,905.05,4072.734403,162909.3761,0.121634728
379,SAN JACINTO,2018-Q1,287000,1/1/2018,1183.697445,228232,330.05,1485.228429,59409.13716,0.420709636
379,SAN JOSE,2018-Q1,1050000,1/1/2018,4667.740285,9.00E+05,1207.5,5433.762545,217350.5018,0.185972377
379,SAN JUAN CAPISTRANO,2018-Q1,945000,1/1/2018,3584.824539,691200,1086.75,4890.386291,195615.4516,0.201521567
379,SAN LEANDRO,2018-Q1,665000,1/1/2018,2781.97321,536400,764.75,3441.382945,137655.3178,0.216212006
379,SAN LORENZO,2018-Q1,651000,1/1/2018,2830.891128,545832,748.65,3368.932778,134757.3111,0.266711567
379,SAN LUIS OBISPO,2018-Q1,694225,1/1/2018,3078.3436,593544,798.35875,3592.622669,143704.9068,0.168275436
379,SAN MARCOS,2018-Q1,585000,1/1/2018,2651.276482,511200,672.75,3027.381989,121095.2796,0.261590776
379,SAN MATEO,2018-Q1,1359000,1/1/2018,6078.435127,1172000,1562.85,7032.841237,281313.6495,0.144176784
379,SAN PABLO,2018-Q1,420000,1/1/2018,1970.823676,380000,483,2173.505018,86940.20072,0.251060062
379,SAN RAFAEL,2018-Q1,950000,1/1/2018,4564.012723,880000,1092.5,4916.26135,196650.454,0.209273091
379,SAN RAMON,2018-Q1,985000,1/1/2018,4460.285161,860000,1132.75,5097.386769,203895.4707,0.339637118
379,SANGER,2018-Q1,240000,1/1/2018,987.4863892,190400,276,1242.002867,49680.1147,0.495885668
379,SANTA ANA,2018-Q1,505000,1/1/2018,2105.669506,406000,580.75,2613.381034,104535.2413,0.21120779
379,SANTA BARBARA,2018-Q1,1290000,1/1/2018,4895.940921,944000,1483.5,6675.765413,267030.6165,0.08768156
379,SANTA CLARA,2018-Q1,1427500,1/1/2018,5746.506929,1108000,1641.625,7387.329556,295493.1822,0.133109464
379,SANTA CLARITA,2018-Q1,5.00E+05,1/1/2018,2070.402135,399200,575,2587.505974,103500.239,0.471498929
379,SANTA CRUZ,2018-Q1,877000,1/1/2018,3754.93774,724000,1008.55,4538.485478,181539.4191,0.125517427
379,SANTA MARIA,2018-Q1,391126.5,1/1/2018,1638.895478,316000,449.795475,2024.084311,80963.37242,0.352320256
379,SANTA PAULA,2018-Q1,427450,1/1/2018,1789.300443,345000,491.5675,2212.058857,88482.35428,0.321376221
379,SANTA ROSA,2018-Q1,620000,1/1/2018,2530.95251,488000,713,3208.507408,128340.2963,0.212572474
379,SANTEE,2018-Q1,481500,1/1/2018,2074.551238,4.00E+05,553.725,2491.768253,99670.73012,0.415049485
379,SARATOGA,2018-Q1,2750000,1/1/2018,11410.03181,2200000,3162.5,14231.28286,569251.3143,0
379,SCOTTS VALLEY,2018-Q1,899000,1/1/2018,4003.883889,772000,1033.85,4652.335741,186093.4296,0.245339684
379,SEAL BEACH,2018-Q1,970000,1/1/2018,4107.611451,792000,1115.5,5019.761589,200790.4636,0.130927349
379,SEASIDE,2018-Q1,515000,1/1/2018,2257.111747,435200,592.25,2665.131153,106605.2461,0.22841824
379,SEBASTOPOL,2018-Q1,815000,1/1/2018,3568.228129,688000,937.25,4217.634737,168705.3895,0.176912339
379,SELMA,2018-Q1,227500,1/1/2018,995.7845941,192000,261.625,1177.315218,47092.60873,0.515404426
379,SHASTA LAKE,2018-Q1,215000,1/1/2018,827.5384887,159560,247.25,1112.627569,44505.10275,0.527987061
379,SHINGLE SPRINGS,2018-Q1,543000,1/1/2018,2364.523712,455910.4,624.45,2810.031488,112401.2595,0.408891387
379,SIMI VALLEY,2018-Q1,544500,1/1/2018,2427.224948,468000,626.175,2817.794006,112711.7602,0.441424964
379,SOLVANG,2018-Q1,882497.5,1/1/2018,3277.790956,632000,1014.872125,4566.935106,182677.4043,0.132434289
379,SONOMA,2018-Q1,750000,1/1/2018,3431.307747,661600,862.5,3881.258961,155250.3584,0.204561784
379,SOUTH LAKE TAHOE,2018-Q1,487000,1/1/2018,2045.50752,394400,560.05,2520.230819,100809.2327,0.228638097
379,SPRING VALLEY,2018-Q1,435000,1/1/2018,1821.455987,351200,500.25,2251.130197,90045.20789,0.147837896
379,STEVENSON RANCH,2018-Q1,704000,1/1/2018,3157.466984,608800,809.6,3643.208411,145728.3365,0.461611143
379,STOCKTON,2018-Q1,283000,1/1/2018,1203.239718,232000,325.45,1464.528381,58581.13525,0.426602161
379,SUISUN CITY,2018-Q1,390500,1/1/2018,1667.939195,321600,449.075,2020.842166,80833.68663,0.438971953
379,SUNNYVALE,2018-Q1,1700000,1/1/2018,7115.710746,1372000,1955,8797.520311,351900.8125,0.150288529
379,SUSANVILLE,2018-Q1,165000,1/1/2018,840.1932513,162000,189.75,853.8769714,34155.07886,0.652064915
379,TEMECULA,2018-Q1,452000,1/1/2018,1929.332651,372000,519.8,2339.1054,93564.21602,0.494248599
379,TEMPLE CITY,2018-Q1,820000,1/1/2018,3522.588002,679200,943,4243.509797,169740.3919,0.140357618
379,TEMPLETON,2018-Q1,6.00E+05,1/1/2018,2883.62622,556000,690,3105.007169,124200.2867,0.272068252
379,THOUSAND OAKS,2018-Q1,726950,1/1/2018,3049.175409,587920,835.9925,3761.974935,150478.9974,0.382213135
379,TORRANCE,2018-Q1,737500,1/1/2018,3163.690638,610000,848.125,3816.571312,152662.8525,0.255976407
379,TRACY,2018-Q1,472500,1/1/2018,2002.97922,386200,543.375,2445.193145,97807.72581,0.417236767
379,TRUCKEE,2018-Q1,7.00E+05,1/1/2018,2970.757372,572800,805,3622.508363,144900.3345,0.218489938
379,TULARE,2018-Q1,215232.5,1/1/2018,871.1040647,167960,247.517375,1113.830759,44553.23036,0.555225073
379,TURLOCK,2018-Q1,310000,1/1/2018,1331.861895,256800,356.5,1604.253704,64170.14815,0.474198189
379,TUSTIN,2018-Q1,709000,1/1/2018,2945.862758,568000,815.35,3669.083471,146763.3388,0.232261477
379,TWENTYNINE PALMS,2018-Q1,129000,1/1/2018,539.1654939,103958,148.35,667.5765413,26703.06165,0.738112333
379,UKIAH,2018-Q1,413500,1/1/2018,1738.059027,335120,475.525,2139.86744,85594.69762,0.24601722
379,UNION CITY,2018-Q1,898000,1/1/2018,4066.120426,784000,1032.7,4647.160729,185886.4292,0.211767378
379,UPLAND,2018-Q1,560000,1/1/2018,2364.988411,456000,644,2898.006691,115920.2676,0.267524673
379,VACAVILLE,2018-Q1,436000,1/1/2018,1867.096114,360000,501.4,2256.305209,90252.20837,0.448930441
379,VALLEJO,2018-Q1,397000,1/1/2018,1705.281117,328800,456.55,2054.479743,82179.18973,0.376541415
379,VALLEY CENTER,2018-Q1,685000,1/1/2018,2748.78039,530000,787.75,3544.883184,141795.3274,0.270115704
379,VALLEY SPRINGS,2018-Q1,349000,1/1/2018,1410.694842,272000,401.35,1806.07917,72243.16679,0.457745152
379,VICTORVILLE,2018-Q1,240000,1/1/2018,1037.275619,2.00E+05,276,1242.002867,49680.1147,0.498184776
379,VISALIA,2018-Q1,235250,1/1/2018,1057.170565,203836,270.5375,1217.421561,48696.86243,0.564778468
379,VISTA,2018-Q1,505700,1/1/2018,2219.769824,428000,581.555,2617.003542,104680.1417,0.236063575
379,WALNUT,2018-Q1,825000,1/1/2018,3368.606511,649510.4,948.75,4269.384857,170775.3943,0.258307093
379,WALNUT CREEK,2018-Q1,690000,1/1/2018,3265.343648,629600,793.5,3570.758244,142830.3298,0.346373228
379,WATSONVILLE,2018-Q1,549000,1/1/2018,2364.988411,456000,631.35,2841.081559,113643.2624,0.135073615
379,WEST COVINA,2018-Q1,551500,1/1/2018,2323.497386,448000,634.225,2854.019089,114160.7636,0.293906549
379,WEST SACRAMENTO,2018-Q1,375000,1/1/2018,1612.196003,310852,431.25,1940.62948,77625.17922,0.407096299
379,WESTLAKE VILLAGE,2018-Q1,927500,1/1/2018,4123.79295,795120,1066.625,4799.823582,191992.9433,0.326225931
379,WESTMINSTER,2018-Q1,649500,1/1/2018,2800.644171,540000,746.925,3361.17026,134446.8104,0.177780889
379,WHITTIER,2018-Q1,522500,1/1/2018,2195.165647,423256,600.875,2703.943743,108157.7497,0.33989325
379,WILDOMAR,2018-Q1,419444,1/1/2018,1671.051022,322200,482.3606,2170.627711,86825.10846,0.412042571
379,WINCHESTER,2018-Q1,425000,1/1/2018,1755.070347,338400,488.75,2199.380078,87975.20311,0.403958749
379,WINDSOR,2018-Q1,685000,1/1/2018,2860.806157,551600,787.75,3544.883184,141795.3274,0.288425369
379,WOODLAND,2018-Q1,376500,1/1/2018,1738.473937,335200,432.975,1948.391998,77935.67993,0.409542011
379,WRIGHTWOOD,2018-Q1,282000,1/1/2018,1379.576573,266000,324.3,1459.353369,58374.13477,0.511520773
379,YORBA LINDA,2018-Q1,830000,1/1/2018,3464.500567,668000,954.5,4295.259917,171810.3967,0.35046081
379,YUBA CITY,2018-Q1,282000,1/1/2018,1244.730743,240000,324.3,1459.353369,58374.13477,0.469384954
379,YUCAIPA,2018-Q1,354000,1/1/2018,1564.211633,301600,407.1,1831.95423,73278.16918,0.418537373
379,YUCCA VALLEY,2018-Q1,208000,1/1/2018,871.3115199,168000,239.2,1076.402485,43056.09941,0.487490044
379,ACTON,2017-Q2,524750,4/1/2017,2026.03226,419800,603.4625,2629.49476,105179.7904,0.453018387
379,ADELANTO,2017-Q2,198250,4/1/2017,765.4328642,158600,227.9875,993.4203642,39736.81457,0.438555748
379,AGOURA HILLS,2017-Q2,1050000,4/1/2017,4053.994993,840000,1207.5,5261.494993,210459.7997,0.234271294
379,ALAMEDA,2017-Q2,903000,4/1/2017,3486.435694,722400,1038.45,4524.885694,180995.4278,0.189113857
379,ALAMO,2017-Q2,1635000,4/1/2017,6312.649346,1308000,1880.25,8192.899346,327715.9738,0.28862823
