"","RegionSalesCar","2018 Q2","2018 Q1","2017 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"36","Tulare",233000,225000,220000,186400,966.740876794892,267.95,1234.69087679489,49387.6350717957,0.477458173174809,0.503185451892043,"",0.520493465072217,""
"37","Amador",335000,330750,340000,268000,1389.94932929738,385.25,1775.19932929738,71007.9731718951,0.435443752903097,0.45181503446429,"",0.418908018019225,""
"38","Butte County",320000,307000,305850,256000,1327.71279216466,368,1695.71279216466,67828.5116865864,0.378457535477773,0.405474327113253,"",0.390824460355049,""
"39","Calaveras",329000,315000,309000,263200,1365.05471444429,378.35,1743.40471444429,69736.1885777716,0.433919798449197,0.46287683123407,"",0.487388982444858,""
"40","El Dorado County",525000,489000,480000,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.379081984239247,0.418770125434377,"",0.396028118974903,""
"41","Humboldt",315000,300050,299000,252000,1306.96727978709,362.25,1669.21727978709,66768.6911914834,0.332066099897913,0.361659851774497,"",0.361311736186543,""
"42","Lake County",283000,266450,250000,226400,1174.19600057062,325.45,1499.64600057062,59985.8400228248,0.369003739883292,0.397899071917294,"",0.379134738251495,""
"43","Lassen",192500,171000,186000,154000,798.702226536553,221.375,1020.07722653655,40803.0890614621,0.635987134963253,0.6826072309601,"",0.642235635020852,""
"44","Mariposa",320000,292500,278000,256000,1327.71279216466,368,1695.71279216466,67828.5116865864,0.393358397729938,0.441030278455913,"",0.500975550415053,"R"
"45","Mendocino",430000,412500,4e+05,344000,1784.11406447126,494.5,2278.61406447126,91144.5625788504,0.222417931631611,0.247830561753058,"",0.268423722324617,""
"46","Mono",624500,780000,517850,499600,2591.11449595884,718.175,3309.28949595884,132371.579838354,0.137324544117091,0.0779362531461252,"",0.253112780827514,""
"47","Nevada",435000,4e+05,390000,348000,1804.85957684883,500.25,2305.10957684883,92204.3830739533,0.317190022086645,0.366259621308614,"",0.39367889313681,""
"48","Plumas",297000,271000,285000,237600,1232.28343522782,341.55,1573.83343522782,62953.337409113,0.415860372614072,0.466050014597343,"",0.467766080225504,""
"49","Shasta",265500,249900,259900,212400,1101.58670724912,305.325,1406.91170724912,56276.4682899646,0.458733661000151,0.487444213407567,"",0.465337909849265,""
"50","Siskiyou County",207500,210000,216500,166000,860.938763669271,238.625,1099.56376366927,43982.5505467708,0.480548180642537,0.484274826126955,"",0.470105165327887,""
"51","Sutter",299950,282700,271000,239960,1244.52328753059,344.9425,1589.46578753059,63578.6315012237,0.452601081763067,0.486655178649546,"",0.527565236617935,""
"52","Tehama",215900,219000,202000,172720,895.791224463593,248.285,1144.07622446359,45763.0489785437,0.508089051047797,0.511252753416467,"",0.573073454708111,""
"53","Tuolumne",308500,280000,285000,246800,1279.99811369624,354.775,1634.77311369624,65390.9245478497,0.432366513384233,0.489825375469088,"",0.459612053847067,""
"54","Yolo",469500,4e+05,430000,375600,1948.00361225409,539.925,2487.92861225409,99517.1444901635,0.334711376494951,0.409310165618319,"",0.346978878791758,""
"55","Yuba",290000,269950,270000,232000,1203.23971789922,333.5,1536.73971789922,61469.5887159689,0.449368820083935,0.486753391107598,"",0.427955163444548,""
