"","RegionSalesCar","2018 Q2","2018 Q1","Quarter_Rev","2017 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"43","Lassen",192500,171000,NA,158100,142290,615.357102508969,181.815,797.172102508968,23915.1630752691,0.78563024731151,0.78563024731151,""
"44","Mariposa",320000,292500,NA,236300,212670,919.727282244587,271.745,1191.47228224459,35744.1684673376,0.668602444178775,0.661097299257919,"R"
"45","Mendocino",430000,412500,NA,340000,306000,1323.34860754617,391,1714.34860754617,51430.4582263851,0.452243386065805,0.452243386065805,""
"46","Mono",624500,780000,NA,440172.5,396155.25,1713.24019104446,506.198375,2219.43856604446,66583.1569813338,0.515321033564354,0.515321033564354,""
"47","Nevada",435000,4e+05,NA,331500,298350,1290.26489235751,381.225,1671.48989235751,50144.6967707254,0.587559589259921,0.587559589259921,""
"48","Plumas",297000,271000,NA,242250,218025,942.885882876645,278.5875,1221.47338287665,36644.2014862994,0.630457444707566,0.630457444707566,""
"49","Shasta",265500,249900,NA,220915,198823.5,859.845757753123,254.05225,1113.89800775312,33416.9402325937,0.646687362223076,0.646687362223076,""
"50","Siskiyou County",207500,210000,NA,184025,165622.5,716.262433834364,211.62875,927.891183834364,27836.7355150309,0.639486271162847,0.639486271162847,""
"51","Sutter",299950,282700,NA,230350,207315,896.568681612529,264.9025,1161.47118161253,34844.1354483759,0.710831025808077,0.710831025808077,""
"52","Tehama",215900,219000,NA,171700,154530,668.291046810815,197.455,865.746046810815,25972.3814043245,0.740452775708968,0.740452775708968,""
"53","Tuolumne",308500,280000,NA,242250,218025,942.885882876645,278.5875,1221.47338287665,36644.2014862994,0.643196620853186,0.643196620853186,""
"54","Yolo",469500,4e+05,NA,365500,328950,1422.59975311213,420.325,1842.92475311213,55287.7425933639,0.517958025901872,0.517958025901872,""
"55","Yuba",290000,269950,NA,229500,206550,893.260310093664,263.925,1157.18531009366,34715.5593028099,0.617569633986697,0.617569633986697,""
