"","region","Price2018-Q2","Price2018-Q1","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","principal2018-Q1","pmt2018-Q1","t_i2018-Q1","pti2018-Q1","min_inc2018-Q1","HAI2018-Q1","Price2017-Q2","principal2017-Q2","pmt2017-Q2","t_i2017-Q2","pti2017-Q2","min_inc2017-Q2","HAI2017-Q2"
"201","MONROVIA",710000,617500,568000,2945.86275761534,816.5,3762.36275761534,150494.510304613,0.187923318532242,494000,2485.44487779448,710.125,3195.56987779448,127822.795111779,0.264267432470811,639000,511200,2467.14552429685,734.85,3201.99552429685,128079.820971874,0.248881191489492
"202","MONTCLAIR",420000,410000,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.262687264427435,328000,1650.25489861658,471.5,2121.75489861658,84870.1959446631,0.282143497585156,390000,312000,1505.76956881967,448.5,1954.26956881967,78170.7827527869,0.26011697005691
"203","MONTEREY",820000,775000,656000,3402.26402992194,943,4345.26402992194,173810.561196878,0.156384217425693,620000,3119.38425958012,891.25,4010.63425958012,160425.370383205,0.175818574141789,755000,604000,2915.01544733039,868.25,3783.26544733039,151330.617893216,0.14184632806742
"204","MONTEREY PARK",584000,659999,467200,2423.0758457005,671.6,3094.6758457005,123787.03382802,0.227338116832309,527999.2,2656.50386056596,758.99885,3415.50271056596,136620.108422638,0.190444863740038,576000,460800,2223.90582471828,662.4,2886.30582471828,115452.232988731,0.224046607100834
"205","MOORPARK",699900,705000,559920,2903.95682261264,804.885,3708.84182261264,148353.672904506,0.362345717917112,564000,2837.63342323095,810.75,3648.38342323095,145935.336929238,0.368153201550028,686999,549599.2,2652.46714874242,790.04885,3442.51599874242,137700.639949697,0.335482241764306
"206","MORAGA",1120500,1215000,896400,4649.06932381406,1288.575,5937.64432381406,237505.772952563,0.352783049802499,972000,4890.38951663206,1397.25,6287.63951663206,251505.580665282,0.327096899548294,1230000,984000,4748.9655632005,1414.5,6163.4655632005,246538.62252802,0.276320836415352
"207","MORENO VALLEY",325000,316000,260000,1348.45830454223,373.75,1722.20830454223,68888.3321816893,0.441615198919618,252800,1271.90377551912,363.4,1635.30377551912,65412.1510207648,0.468310146788863,301000,240800,1162.1452313198,346.15,1508.2952313198,60331.8092527919,0.473465020727805
"208","MORGAN HILL",1005000,875000,804000,4169.84798789213,1155.75,5325.59798789213,213023.919515685,0.222946037919494,7e+05,3521.88545436465,1006.25,4528.13545436465,181125.418174586,0.281068938361705,830000,664000,3204.58651825725,954.5,4159.08651825725,166363.46073029,0.277372483750647
"209","MORRO BAY",672500,699500,538000,2790.27141478354,773.375,3563.64641478354,142545.856591342,0.119101907680631,559600,2815.4958575178,804.425,3619.9208575178,144796.834300712,0.112979000680694,635000,508000,2451.70173384741,730.25,3181.95173384741,127278.069353897,0.138898810209809
"210","MOUNTAIN HOUSE",630000,565000,504000,2613.93455957417,724.5,3338.43455957417,133537.382382967,0.3711966482009,452000,2274.1317505326,649.75,2923.8817505326,116955.270021304,0.483639322981552,563000,450400,2173.71350575763,647.45,2821.16350575763,112846.540230305,0.453836323454083
"211","MOUNTAIN VIEW",1690000,1680000,1352000,7011.98318361961,1943.5,8955.48318361961,358219.327344784,0.169465527374932,1344000,6762.02007238013,1932,8694.02007238012,347760.802895205,0.172105723416824,1463000.5,1170400.4,5648.56828735375,1682.450575,7331.01886235375,293240.75449415,0.155019243255036
"212","MURRIETA",427903,420000,342322.4,1775.41339658011,492.08845,2267.50184658011,90700.0738632043,0.448241960152559,336000,1690.50501809503,483,2173.50501809503,86940.2007238012,0.4678938206612,402000,321600,1552.10094016797,462.3,2014.40094016797,80576.0376067187,0.46549921990979
"213","NAPA",7e+05,674000,560000,2904.37173286019,805,3709.37173286019,148374.869314408,0.221260907211691,539200,2712.85805284774,775.1,3487.95805284774,139518.32211391,0.245490988364151,640000,512000,2471.0064719092,736,3207.0064719092,128280.258876368,0.230715849911833
"214","NATIONAL CITY",410000,411000,328000,1701.13201496097,471.5,2172.63201496097,86905.2805984388,0.226378383998796,328800,1654.27991056442,472.65,2126.92991056442,85077.1964225769,0.232074841807223,383750,307000,1481.63864624243,441.3125,1922.95114624243,76918.0458496973,0.246635267991564
"215","NEVADA CITY",511000,457500,408800,2120.19136498794,587.65,2707.84136498794,108313.654599518,0.198767977742543,366000,1841.44296613923,526.125,2367.56796613923,94702.7186455692,0.249930382590328,487875,390300,1883.65981637922,561.05625,2444.71606637922,97788.6426551689,0.261167610565383
"216","NEWARK",972500,930000,778000,4035.00215743791,1118.375,5153.37715743791,206135.086297516,0.140502079466621,744000,3743.26111149614,1069.5,4812.76111149614,192510.444459846,0.166403318424705,770000,616000,2972.92966151576,885.5,3858.42966151576,154337.18646063,0.226773235355296
"217","NEWMAN",285000,268600,228000,1182.49420552165,327.75,1510.24420552165,60409.768220866,0.473402890188359,214880,1081.11820919125,308.89,1390.00820919125,55600.32836765,0.509702664909772,283950,227160,1096.31607452909,326.5425,1422.85857452909,56914.3429811637,0.383760938208039
"218","NEWPORT BEACH",2160000,2050000,1728000,8962.06134711145,2484,11446.0613471115,457842.453884458,0.147442360696731,1640000,8251.27449308289,2357.5,10608.7744930829,424350.979723316,0.162158719599092,1990000,1592000,7683.28574859268,2288.5,9971.78574859268,398871.429943707,0.147632536749989
"219","NIPOMO",575000,602500,460000,2385.73392342087,661.25,3046.98392342087,121879.356936835,0.276972956658197,482000,2425.0696985768,692.875,3117.9446985768,124717.787943072,0.261130988310945,612000,489600,2362.89993876318,703.8,3066.69993876318,122667.997550527,0.210814662553797
"220","NORCO",601500,562500,481200,2495.68513902201,691.725,3187.41013902201,127496.40556088,0.354012417191953,450000,2264.06922066299,646.875,2910.94422066299,116437.76882652,0.409813487892003,517500,414000,1998.04038939533,595.125,2593.16538939533,103726.615575813,0.412847218956059
"221","NORTH HIGHLANDS",255000,245000,204000,1058.02113125621,293.25,1351.27113125621,54050.8452502485,0.397434177859501,196000,986.127927222102,281.75,1267.8779272221,50715.1170888841,0.420635167271308,231387.5,185110,893.375015654517,266.095625,1159.47064065452,46378.8256261807,0.463834015246244
"222","NORTH TUSTIN",1124500,1100000,899600,4665.66573371612,1293.175,5958.84073371612,238353.629348645,0.253318235269111,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.269087567581472,1100000,880000,4247.04237359394,1265,5512.04237359394,220481.694943758,0.251487431141327
"223","NORWALK",480000,460000,384000,1991.56918824699,552,2543.56918824699,101742.76752988,0.270194690428371,368000,1851.50549600884,529,2380.50549600884,95220.2198403537,0.305569616123719,440000,352000,1698.81694943758,506,2204.81694943758,88192.6779775031,0.326953952179662
"224","NOVATO",870000,890000,696000,3609.71915369767,1000.5,4610.21915369767,184408.766147907,0.20964731235655,712000,3582.26063358233,1023.5,4605.76063358233,184230.425343293,0.207782511989063,820000,656000,3165.97704213367,943,4108.97704213367,164359.081685347,0.232712982824483
"225","OAK HILLS",385500,407500,308400,1599.47900431086,443.325,2042.80400431086,81712.1601724345,0.450435527900294,326000,1640.19236874697,468.625,2108.81736874697,84352.6947498786,0.432543127301501,340000,272000,1312.72218820176,391,1703.72218820176,68148.8875280706,0.528363968168332
"226","OAKDALE",392931.5,349000,314345.2,1630.31305935765,451.871225,2082.18428435765,83287.371374306,0.376280115306302,279200,1404.72916979801,401.35,1806.07916979801,72243.1667919206,0.437891144815645,339975,271980,1312.62566451146,390.97125,1703.59691451146,68143.8765804582,0.43417035116122
"227","OAKHURST",294000,293500,235200,1219.83612780128,338.1,1557.93612780128,62317.4451120512,0.384533709339383,234800,1181.3410066926,337.525,1518.8660066926,60754.640267704,0.393230313427132,282500,226000,1090.71770049117,324.875,1415.59270049117,56623.7080196469,0.379995221905549
"228","OAKLAND",790000,670635.5,632000,3277.7909556565,908.5,4186.2909556565,167451.63822626,0.176139345775962,536508.4,2699.31590014922,771.230825,3470.54672514922,138821.869005969,0.228123843202736,710000,568000,2741.27280477427,816.5,3557.77280477427,142310.912190971,0.183614705410724
"229","OAKLEY",490500,465000,392400,2035.13476423989,564.075,2599.20976423989,103968.390569596,0.435947400456164,372000,1871.63055574807,534.75,2406.38055574807,96255.2222299228,0.477886984931349,460000,368000,1776.03590168474,529,2305.03590168474,92201.4360673896,0.434834888688289
"230","OCEANSIDE",525000,513500,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.259598414636408,410800,2066.84363521857,590.525,2657.36863521857,106294.745408743,0.277468548562364,490000,392000,1891.86433005548,563.5,2455.36433005548,98214.5732022194,0.296567894611592
"231","OJAI",765000,725000,612000,3174.06339376864,879.75,4053.81339376864,162152.535750746,0.203621403061521,580000,2918.13366218785,833.75,3751.88366218785,150075.346487514,0.218196007754425,675000,540000,2606.13963834174,776.25,3382.38963834174,135295.58553367,0.214041625306619
"232","OLIVEHURST",218000,2e+05,174400,904.504339662174,250.7,1155.20433966217,46208.173586487,0.544006224329982,160000,805.002389569062,230,1035.00238956906,41400.0955827625,0.600368127693631,165000,132000,637.056356039092,189.75,826.806356039092,33072.2542415637,0.639570244103319
"233","ONTARIO",420000,405000,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.297171937500732,324000,1630.12983887735,465.75,2095.87983887735,83835.1935550941,0.324430895484113,385000,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.324595501558682
"234","ORANGE",690000,670000,552000,2862.88070810505,793.5,3656.38070810505,146255.228324202,0.239021703356623,536000,2696.75800505636,770.5,3467.25800505636,138690.320202254,0.263547648117768,650000,520000,2509.61594803279,747.5,3257.11594803279,130284.637921311,0.268621863640464
"235","ORANGEVALE",385000,375000,308000,1597.40445307311,442.75,2040.15445307311,81606.1781229242,0.508958794019624,3e+05,1509.37948044199,431.25,1940.62948044199,77625.1792176797,0.529524034595839,356000,284800,1374.49734999949,409.4,1783.89734999949,71355.8939999798,0.508196349473735
"236","ORINDA",1565000,1375000,1252000,6493.34537418029,1799.75,8293.09537418029,331723.814967211,0.358894087006506,1100000,5534.3914282873,1581.25,7115.6414282873,284625.657131492,0.389082665196354,1607500,1286000,6206.4732868657,1848.625,8055.0982868657,322203.931474628,0.32251542849253
"237","OROVILLE",2e+05,179000,160000,829.820495102912,230,1059.82049510291,42392.8198041165,0.465054389748178,143200,720.477138664311,205.85,926.327138664311,37053.0855465724,0.518976060379574,229000,183200,884.157003230012,263.35,1147.50700323001,45900.2801292005,0.396035945488425
"238","OXNARD",5e+05,480000,4e+05,2074.55123775728,575,2649.55123775728,105982.049510291,0.289780073482242,384000,1932.00573496575,552,2484.00573496575,99360.22939863,0.316040723959214,490000,392000,1891.86433005548,563.5,2455.36433005548,98214.5732022194,0.283431542761853
"239","PACIFIC GROVE",878000,9e+05,702400,3642.91197350178,1009.7,4652.61197350178,186104.478940071,0.172203504363758,720000,3622.51075306078,1035,4657.51075306078,186300.430122431,0.168919736896764,899000,719200,3470.99190350996,1033.85,4504.84190350996,180193.676140398,0.137995017979711
"240","PACIFICA",1105000,1010000,884000,4584.75823544359,1270.75,5855.50823544359,234220.329417744,0.157883575782686,808000,4065.26206732377,1161.5,5226.76206732377,209070.482692951,0.197785608393912,925000,740000,3571.37654143127,1063.75,4635.12654143127,185405.061657251,0.226791551142387
"241","PALM DESERT",350000,348000,280000,1452.1858664301,402.5,1854.6858664301,74187.4346572038,0.438498464486326,278400,1400.70415785017,400.2,1800.90415785017,72036.1663140068,0.450973545619642,320000,256000,1235.5032359546,368,1603.5032359546,64140.1294381841,0.460419926257023
"242","PALM SPRINGS",385000,377500,308000,1597.40445307311,442.75,2040.15445307311,81606.1781229242,0.33404692820718,302000,1519.44201031161,434.125,1953.56701031161,78142.6804124642,0.345099920760447,370500,296400,1430.48109037869,426.075,1856.55609037869,74262.2436151475,0.319485419844562
"243","PALMDALE",310000,305000,248000,1286.22176740951,356.5,1642.72176740951,65708.8706963805,0.450100275797403,244000,1227.62864409282,350.75,1578.37864409282,63135.1457637128,0.46665143813734,280000,224000,1081.06533146028,322,1403.06533146028,56122.6132584111,0.515088679947262
"244","PALO ALTO",3180000,3100000,2544000,13194.1458721363,3657,16851.1458721363,674045.834885452,0,2480000,12477.5370383205,3565,16042.5370383205,641701.481532819,0,2675000,2140000,10328.034863058,3076.25,13404.284863058,536171.39452232,0
"245","PALOS VERDES ESTATES",1906500,1680000,1525200,7910.26386956851,2192.475,10102.7388695685,404109.55478274,0.298241803640953,1344000,6762.02007238013,1932,8694.02007238012,347760.802895205,0.334611374459101,2050000,1640000,7914.94260533417,2357.5,10272.4426053342,410897.704213367,0.26420942827173
"246","PARADISE",254001,265000,203200.8,1053.87617788317,292.10115,1345.97732788317,53839.093115327,0.494787576503,212000,1066.62816617901,304.75,1371.37816617901,54855.1266471603,0.484759697736781,282500,226000,1090.71770049117,324.875,1415.59270049117,56623.7080196469,0.403691123800151
"247","PASADENA",887000,777500,709600,3680.25389578141,1020.05,4700.30389578141,188012.155831257,0.184197780114657,622000,3129.44678944973,894.125,4023.57178944973,160942.871577989,0.231429130819647,818500,654800,3160.18562071513,941.275,4101.46062071513,164058.424828605,0.19036347401571
"248","PATTERSON",370000,347500,296000,1535.16791594039,425.5,1960.66791594039,78426.7166376155,0.368750222667976,278000,1398.69165187625,399.625,1798.31665187625,71932.6660750498,0.410024684282006,327000,261600,1262.52986924111,376.05,1638.57986924111,65543.1947696444,0.425277592691932
"249","PENN VALLEY",365000,360000,292000,1514.42240356281,419.75,1934.17240356281,77366.8961425126,0.370948625173395,288000,1449.00430122431,414,1863.00430122431,74520.1720489725,0.387326718641568,353000,282400,1362.91450716242,405.95,1768.86450716242,70754.5802864968,0.433842621046909
"250","PERRIS",314950,308000,251960,1306.75982466331,362.1925,1668.95232466331,66758.0929865324,0.399712237628443,246400,1239.70367993636,354.2,1593.90367993636,63756.1471974542,0.426893179849865,285000,228000,1100.37006952207,327.75,1428.12006952207,57124.8027808827,0.44729453931612
"251","PETALUMA",725000,750000,580000,3008.09929474806,833.75,3841.84929474806,153673.971789922,0.23974562943746,6e+05,3018.75896088398,862.5,3881.25896088398,155250.358435359,0.233427885782149,703000,562400,2714.24617148777,808.45,3522.69617148777,140907.846859511,0.272429978663844
"252","PHELAN",270000,276000,216000,1120.25766838893,310.5,1430.75766838893,57230.3067355573,0.5408903889261,220800,1110.90329760531,317.4,1428.30329760531,57132.1319042123,0.539731487585921,242000,193600,934.349322190668,278.3,1212.64932219067,48505.9728876267,0.562494807596508
"253","PICO RIVERA",475000,467000,380000,1970.82367586942,546.25,2517.07367586942,100682.947034777,0.251753110115861,373600,1879.68057964376,537.05,2416.73057964376,96669.2231857504,0.271893567972854,435000,348000,1679.51221137579,500.25,2179.76221137579,87190.4884550315,0.30655245630221
"254","PINOLE",615000,595000,492000,2551.69802244145,707.25,3258.94802244145,130357.920897658,0.28829220084037,476000,2394.88210896796,684.25,3079.13210896796,123165.284358718,0.3114816162686,550000,440000,2123.52118679697,632.5,2756.02118679697,110240.847471879,0.345900711477565
"255","PISMO BEACH",930000,887000,744000,3858.66530222854,1069.5,4928.16530222854,197126.612089142,0.13249237379188,709600,3570.18559773879,1020.05,4590.23559773879,183609.423909552,0.15172180071635,902000,721600,3482.57474634703,1037.3,4519.87474634703,180794.989853881,0.103164623746776
"256","PITTSBURG",465000,440000,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.333458723759562,352000,1771.00525705194,506,2277.00525705194,91080.2102820775,0.373768962536034,430000,344000,1660.207473314,494.5,2154.707473314,86188.2989325599,0.375470192260984
"257","PLACENTIA",682500,655000,546000,2831.76243953869,784.875,3616.63743953869,144665.497581548,0.260258037565663,524000,2636.38282583868,753.25,3389.63282583868,135585.313033547,0.289065525692541,662500,530000,2557.87779318726,761.875,3319.75279318726,132790.11172749,0.284211487699593
"258","PLACERVILLE",420375,4e+05,336300,1744.17895314443,483.43125,2227.61020314443,89104.4081257773,0.316932778111835,320000,1610.00477913812,460,2070.00477913812,82800.191165525,0.340055778161955,403000,322400,1555.96188778033,463.45,2019.41188778033,80776.4755112131,0.306677415914977
"259","PLEASANT HILL",750000,737475,6e+05,3111.82685663592,862.5,3974.32685663592,158973.074265437,0.265614526209578,589980,2968.34568623722,848.09625,3816.44193623722,152657.677449489,0.277551867421881,699800,559840,2701.89113912822,804.77,3506.66113912822,140266.445565129,0.27445175851469
"260","PLEASANTON",1200000,1100000,960000,4978.92297061747,1380,6358.92297061747,254356.918824699,0.241459722256436,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.28745450625458,992000,793600,3830.06003145927,1140.8,4970.86003145927,198834.401258371,0.289959635085696
"261","PLUMAS LAKE",345000,304500,276000,1431.44035405252,396.75,1828.19035405252,73127.6141621009,0.623386675543448,243600,1225.6161381189,350.175,1575.7911381189,63031.6455247559,0.686864730235966,315000,252000,1216.19849789281,362.25,1578.44849789281,63137.9399157125,0.609507272071097
"262","POLLOCK PINES",315000,307950,252000,1306.96727978709,362.25,1669.21727978709,66768.6911914834,0.49096760749905,246360,1239.50242933896,354.1425,1593.64492933896,63745.7971735586,0.508150306380666,312000,249600,1204.61565505574,358.8,1563.41565505574,62536.6262022295,0.440611174790999
"263","POMONA",420000,396000,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.296656879641279,316800,1593.90473134674,455.4,2049.30473134674,81972.1892538698,0.332159034851553,370000,296000,1428.55061657251,425.5,1854.05061657251,74162.0246629004,0.336896515158477
"264","PORTERVILLE",205000,205000,164000,850.566007480485,235.75,1086.31600748048,43452.6402992194,0.486425849664181,164000,825.127449308289,235.75,1060.87744930829,42435.0979723316,0.495505332270242,195000,156000,752.884784409836,224.25,977.134784409836,39085.3913763934,0.545944985340564
"265","POWAY",725000,739500,580000,3008.09929474806,833.75,3841.84929474806,153673.971789922,0.321574264734138,591600,2976.49633543161,850.425,3826.92133543161,153076.853417264,0.320333775973206,725700,580560,2801.8896822883,834.555,3636.4446822883,145457.787291532,0.325841252157343
"266","RAMONA",539500,521375,431600,2238.44078554011,620.425,2858.86578554011,114354.631421604,0.284784063794631,417100,2098.54060430785,599.58125,2698.12185430785,107924.874172314,0.310153378261698,520000,416000,2007.69275842623,598,2605.69275842623,104227.710337049,0.306861108068528
"267","RANCHO CORDOVA",356250,360000,285000,1478.11775690206,409.6875,1887.80525690206,75512.2102760825,0.414953941092957,288000,1449.00430122431,414,1863.00430122431,74520.1720489725,0.418409265373229,330000,264000,1274.11271207818,379.5,1653.61271207818,66144.5084831273,0.452210295869575
"268","RANCHO CUCAMONGA",515000,495000,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.378267345285895,396000,1992.38091418343,569.25,2561.63091418343,102465.236567337,0.408888276948391,460500,368400,1777.96637549092,529.575,2307.54137549092,92301.6550196368,0.428890477755184
"269","RANCHO MIRAGE",520000,5e+05,416000,2157.53328726757,598,2755.53328726757,110221.331490703,0.371142608494021,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.391340505139707,425000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.428303370959362
"270","RANCHO PALOS VERDES",1322500,1300000,1058000,5487.188023868,1520.875,7008.063023868,280322.52095472,0.204769262078888,1040000,5232.51553219891,1495,6727.51553219891,269100.621287956,0.20815823587061,1255000,1004000,4845.48925350946,1443.25,6288.73925350946,251549.570140378,0.185002610864042
"271","RANCHO SANTA FE",2273750,2300000,1819000,9434.02175370123,2614.8125,12048.8342537012,481953.370148049,0.156298000763175,1840000,9257.52748004422,2645,11902.5274800442,476101.099201769,0.158611237519278,2100000,1680000,8107.98998595208,2415,10522.9899859521,420919.599438083,0.154048653087701
"272","RANCHO SANTA MARGARITA",655000,650000,524000,2717.66212146204,753.25,3470.91212146204,138836.484858481,0.408681042819132,520000,2616.25776609945,747.5,3363.75776609945,134550.310643978,0.424565035060657,649000,519200,2505.75500042043,746.35,3252.10500042043,130084.200016817,0.42836631272624
"273","REDDING",284500,260000,227600,1180.41965428389,327.175,1507.59465428389,60303.7861713557,0.42713161835942,208000,1046.50310643978,299,1345.50310643978,53820.1242575912,0.466346651094773,277500,222000,1071.41296242938,319.125,1390.53796242938,55621.5184971753,0.435162535020591
"274","REDLANDS",415000,435000,332000,1721.87752733854,477.25,2199.12752733854,87965.1010935417,0.430275697797999,348000,1750.88019731271,500.25,2251.13019731271,90045.2078925084,0.417851534812786,380000,304000,1467.16009269609,437,1904.16009269609,76166.4037078436,0.457595563400689
"275","REDONDO BEACH",1185000,1100000,948000,4916.68643348475,1362.75,6279.43643348475,251177.45733939,0.150688253321419,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.190320994420505,1028500,822800,3970.98461931034,1182.775,5153.75961931034,206150.384772414,0.187517242604271
"276","REDWOOD CITY",1555000,1692175,1244000,6451.85434942514,1788.25,8240.10434942514,329604.173977006,0.136849744168914,1353740,6811.02459284514,1946.00125,8757.02584284514,350281.033713806,0.127362739377333,1500000,1200000,5791.4214185372,1725,7516.4214185372,300656.856741488,0.129577671082164
"277","REEDLEY",252499.5,211000,201999.6,1047.64630051619,290.374425,1338.02072551619,53520.8290206476,0.467817652649504,168800,849.277520995361,242.65,1091.92752099536,43677.1008398144,0.560629806257904,225500,180400,870.643686586759,259.325,1129.96868658676,45198.7474634703,0.525071449294417
"278","RIALTO",345000,352500,276000,1431.44035405252,396.75,1828.19035405252,73127.6141621009,0.387659055198618,282000,1418.81671161547,405.375,1824.19171161547,72967.6684646189,0.386454043416389,320000,256000,1235.5032359546,368,1603.5032359546,64140.1294381841,0.417355732351421
"279","RICHMOND",539500,5e+05,431600,2238.44078554011,620.425,2858.86578554011,114354.631421604,0.222474097934353,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.262087527290206,452100,361680,1745.53441554711,519.915,2265.44941554711,90617.9766218844,0.299875498021371
"280","RIO LINDA",295000,291500,236000,1223.9852302768,339.25,1563.2352302768,62529.4092110718,0.479751569634928,233200,1173.29098279691,335.225,1508.51598279691,60340.6393118763,0.495559703221016,274900,219920,1061.37449863725,316.135,1377.50949863725,55100.37994549,0.489465474658728
"281","RIO VISTA",365000,369950,292000,1514.42240356281,419.75,1934.17240356281,77366.8961425126,0.395472094594247,295960,1489.05317010537,425.4425,1914.49567010537,76579.8268042149,0.397288729185506,338000,270400,1305.00029297705,388.7,1693.70029297705,67748.0117190819,0.471385435895772
"282","RIPON",515000,511000,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.419849296588573,408800,2056.78110534895,587.65,2644.43110534895,105777.244213958,0.431577966451401,437000,349600,1687.2341066005,502.55,2189.7841066005,87591.3642640201,0.479153806756895
"283","RIVERBANK",325000,314000,260000,1348.45830454223,373.75,1722.20830454223,68888.3321816893,0.524340056512953,251200,1263.85375162343,361.1,1624.95375162343,64998.1500649371,0.550261325216738,315000,252000,1216.19849789281,362.25,1578.44849789281,63137.9399157125,0.508298648083428
"284","RIVERSIDE",405000,390000,324000,1680.3865025834,465.75,2146.1365025834,85845.4601033359,0.366807044817302,312000,1569.75465965967,448.5,2018.25465965967,80730.1863863869,0.391492875475953,375000,3e+05,1447.8553546343,431.25,1879.1053546343,75164.214185372,0.378982604463594
"285","ROCKLIN",515000,467500,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.419291719587373,374000,1881.69308561768,537.625,2419.31808561768,96772.7234247074,0.475443686448952,468000,374400,1806.92348258361,538.2,2345.1234825836,93804.9393033442,0.464784079137871
"286","ROHNERT PARK",525000,535000,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.235562810472041,428000,2153.38139209724,615.25,2768.63139209724,110745.25568389,0.235440486839104,510000,408000,1969.08328230265,586.5,2555.58328230265,102223.331292106,0.270804325569604
"287","ROSAMOND",252000,243000,201600,1045.57382382967,289.8,1335.37382382967,53414.9529531868,0.578222202320185,194400,978.077903326411,279.45,1257.52790332641,50301.1161330564,0.59955207470038,235500,188400,909.25316271034,270.825,1180.07816271034,47203.1265084136,0.602263386485672
"288","ROSEVILLE",465000,439950,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.445469044054728,351960,1770.80400645454,505.9425,2276.74650645454,91069.8602581818,0.480413917654974,437500,350000,1689.16458040668,503.125,2192.28958040668,87691.5832162673,0.470657986827233
"289","ROWLAND HEIGHTS",628000,620000,502400,2605.63635462314,722.2,3327.83635462314,133113.454184926,0.218535268470061,496000,2495.50740766409,713,3208.50740766409,128340.296306564,0.230585837303467,664000,531200,2563.6692146058,763.6,3327.2692146058,133090.768584232,0.211749572554215
"290","RUNNING SPRINGS",204900,214000,163920,850.151097232933,235.635,1085.78609723293,43431.4438893173,0.692724503665118,171200,861.352556838897,246.1,1107.4525568389,44298.1022735559,0.684250641413863,195000,156000,752.884784409836,224.25,977.134784409836,39085.3913763934,0.724250390428353
"291","SACRAMENTO",326000,315000,260800,1352.60740701775,374.9,1727.50740701775,69100.2962807099,0.434252574843006,252000,1267.87876357127,362.25,1630.12876357127,65205.1505428509,0.457374405737715,295000,236000,1138.97954564565,339.25,1478.22954564565,59129.181825826,0.462244706274397
"292","SALIDA",340000,315000,272000,1410.69484167495,391,1801.69484167495,72067.793666998,0.552569259868504,252000,1267.87876357127,362.25,1630.12876357127,65205.1505428509,0.600355928357234,305000,244000,1177.58902176923,350.75,1528.33902176923,61133.5608707692,0.611948301674777
"293","SALINAS",5e+05,465000,4e+05,2074.55123775728,575,2649.55123775728,105982.049510291,0.209333631507224,372000,1871.63055574807,534.75,2406.38055574807,96255.2222299228,0.246462546936686,499250,399400,1927.5780954698,574.1375,2501.7155954698,100068.623818792,0.205980738650239
"294","SAN ANSELMO",1355000,1455000,1084000,5622.03385432223,1558.25,7180.28385432223,287211.354172889,0.193838553665574,1164000,5856.39238411493,1673.25,7529.64238411493,301185.695364597,0.185871236957988,1380000,1104000,5328.10770505422,1587,6915.10770505422,276604.308202169,0.167498208911079
"295","SAN BERNARDINO",280000,260000,224000,1161.74869314408,322,1483.74869314408,59349.9477257631,0.342940358449751,208000,1046.50310643978,299,1345.50310643978,53820.1242575912,0.376894707994179,254000,203200,980.680693538965,292.1,1272.78069353897,50911.2277415586,0.381079257654687
"296","SAN BRUNO",1091944,966500,873555.2,4530.58755352327,1255.7356,5786.32315352327,231452.926140931,0.112696432409502,773200,3890.17404759249,1111.475,5001.64904759249,200065.9619037,0.153667431864325,988944,791155.2,3818.2609755559,1137.2856,4955.5465755559,198221.863022236,0.130478884872593
"297","SAN CARLOS",2008888,1780000,1607110.4,8335.08217383149,2310.2212,10645.3033738315,425812.13495326,0.197129599869614,1424000,7164.52126716466,2047,9211.52126716466,368460.850686586,0.228583970757386,1570000,1256000,6061.68775140227,1805.5,7867.18775140227,314687.510056091,0.214774721231142
"298","SAN CLEMENTE",995000,989500,796000,4128.35696313699,1144.25,5272.60696313699,210904.27852548,0.245684011650167,791600,3982.74932239294,1137.925,5120.67432239294,204826.972895717,0.252185449393788,950000,760000,3667.90023174023,1092.5,4760.40023174023,190416.009269609,0.222574568095401
"299","SAN DIEGO",620000,579000,496000,2572.44353481903,713,3285.44353481903,131417.741392761,0.261423108738307,463200,2330.48191780244,665.85,2996.33191780244,119853.276712097,0.299640234222871,568000,454400,2193.01824381942,653.2,2846.21824381942,113848.729752777,0.303558780448398
"300","SAN DIMAS",599500,590000,479600,2487.38693407098,689.425,3176.81193407098,127072.477362839,0.313375614483212,472000,2374.75704922873,678.5,3053.25704922873,122130.281969149,0.334344040231029,580000,464000,2239.34961516772,667,2906.34961516772,116253.984606709,0.325096095995856
