"","RegionSalesCar","2017 Q1","2016 Q4","Quarter_Rev","2016 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"30","Merced",228500,230125,NA,161500,145350,609.670289094042,185.725,795.395289094042,23861.8586728213,0.734415267592206,0.730700998364389,""
"31","Placer County",435000,429500,NA,346587.5,311928.75,1308.38452830577,398.575625,1706.96015330577,51208.804599173,0.670133323194826,0.666929597952694,""
"32","Sacramento",319725,319000,NA,252450,227205,953.010925583845,290.3175,1243.32842558385,37299.8527675154,0.661919564015904,0.661212377982984,""
"33","San Benito",525000,5e+05,NA,410077.4,369069.66,1548.06196290361,471.58901,2019.65097290361,60589.5291871083,0.573947262033979,0.573950795781684,""
"34","San Joaquin",315000,320000,NA,250750,225675,946.593343593382,288.3625,1234.95584359338,37048.6753078015,0.650999134300439,0.650999134300439,""
"35","Stanislaus",275000,275000,NA,215050,193545,811.824121793646,247.3075,1059.13162179365,31773.9486538094,0.682508735230183,0.680520073347443,""
"36","Tulare",212000,210000,NA,165750,149175,625.714244070201,190.6125,816.326744070201,24489.802322106,0.691438279921781,0.693546866801116,""
"37","Amador",295000,275000,NA,233750,210375,882.417523688746,268.8125,1151.23002368875,34536.9007106624,0.673640626553069,0.67497031402795,""
"38","Butte County",282000,290250,NA,229974.3,206976.87,868.164074087926,264.470445,1132.63451908793,33979.0355726378,0.603826050110855,0.600827950423407,""
"39","El Dorado County",429000,430000,NA,359995.4,323995.86,1358.99999746455,413.99471,1772.99470746455,53189.8412239366,0.575501765778214,0.575127398020735,""
"40","Humboldt",295000,292341.5,NA,228650,205785,863.164777717355,262.9475,1126.11227771735,33783.3683315206,0.612057769634451,0.6105557087037,""
"41","Lake County",217000,247000,NA,191250,172125,721.977973927156,219.9375,941.915473927156,28257.4642178147,0.631610466218032,0.630611336464014,""
"42","Mariposa",280000,248500,NA,204000,183600,770.109838855633,234.6,1004.70983885563,30141.295165669,0.678200705124428,0.678787849895365,""
"43","Mendocino",4e+05,365500,NA,312162.5,280946.25,1178.42849299888,358.986875,1537.41536799888,46122.4610399664,0.494213596833921,0.497520043838191,"R"
"44","Shasta",235500,245000,NA,187531.25,168778.125,707.939513323016,215.6609375,923.600450823016,27708.0135246905,0.678561158269129,0.680593289762981,""
"45","Siskiyou County",206500,189250,NA,148962.5,134066.25,562.340621914373,171.306875,733.647496914373,22009.4249074312,0.717154622982268,0.713155470910954,"R"
"46","Sutter",258500,255000,NA,191250,172125,721.977973927156,219.9375,941.915473927156,28257.4642178147,0.738732607859954,0.734457252968674,"R"
"47","Tehama",206000,194250,NA,160650,144585,606.461498098811,184.7475,791.208998098811,23736.2699429643,0.765682950875846,0.76767665517819,""
"48","Yolo",385500,385000,NA,314500,283050,1187.25266823577,361.675,1548.92766823577,46467.830047073,0.569103950581721,0.563911116499549,"R"
"49","Yuba",254900,253500,NA,194650,175185,734.813137908083,223.8475,958.660637908083,28759.8191372425,0.673209693778785,0.687006165500593,"R"
