"","RegionSalesCar","2016 Q4","2016 Q3","Quarter_Rev","2015 Q4","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"33","San Joaquin",324570,321250,NA,284820,227856,1097.03478050341,327.543,1424.57778050341,56983.1112201366,0.457556337731192,0.457556337731192,""
"34","Stanislaus",276000,273550,NA,253320,202656,975.706939811548,291.318,1267.02493981155,50680.9975924619,0.454660305474007,0.454660305474007,""
"35","Tulare",212680,212570,NA,189300,151440,729.122547395886,217.695,946.817547395887,37872.7018958355,0.535880235993577,0.535880235993577,""
"36","Amador",278680,253910,NA,271250,217000,1044.76751706885,311.9375,1356.70501706885,54268.2006827542,0.503382859642435,0.503382859642435,""
"37","Butte County",292700,280830,NA,257290,205832,990.998099416205,295.8835,1286.88159941621,51475.2639766482,0.433085531050142,0.433085531050142,""
"38","El Dorado County",435710,423240,NA,392760,314208,1512.78484794088,451.674,1964.45884794088,78578.3539176352,0.442609610010802,0.442609610010802,""
"39","Humboldt",296320,296040,NA,269670,215736,1038.68186664685,310.1205,1348.80236664685,53952.094665874,0.418767054494356,0.418767054494356,""
"40","Lake County",245970,232210,NA,229650,183720,884.537733805945,264.0975,1148.63523380594,45945.4093522378,0.399729155084901,0.399729155084901,""
"41","Mariposa",246210,263270,NA,243750,195000,938.846386306114,280.3125,1219.15888630611,48766.3554522446,0.570070823230241,0.570070823230241,""
"42","Mendocino",367440,355740,NA,354760,283808,1366.42110361418,407.974,1774.39510361418,70975.8041445673,0.293030402706356,0.300263676090635,"R"
"43","Shasta",245060,237990,NA,234250,187400,902.25545022444,269.3875,1171.64295022444,46865.7180089776,0.507645641861758,0.507645641861758,""
"44","Siskiyou County",193850,203700,NA,173330,138664,667.611258003851,199.3295,866.940758003851,34677.6303201541,0.53462456999446,0.53462456999446,""
"45","Sutter",258200,262120,NA,250530,200424,964.960759635982,288.1095,1253.07025963598,50122.8103854393,0.509830486176337,0.509830486176337,""
"46","Tehama",197140,200890,NA,181820,145456,700.311999828421,209.093,909.404999828421,36376.1999931368,0.573769211503133,0.573769211503133,""
"47","Yolo",392130,400970,NA,376750,301400,1451.11949144955,433.2625,1884.38199144955,75375.2796579821,0.385512342570272,0.385512342570272,""
"48","Yuba",253070,252050,NA,216980,173584,835.736980105438,249.527,1085.26398010544,43410.5592042175,0.534447270317812,0.534447270317812,""
