"","RegionSalesCar","2016 Q4","2016 Q3","Quarter_Rev","2015 Q4","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"32","Sacramento",324300,327040,"",294050,261632,1213.14366182522,376.096,1589.23966182522,63569.586473009,0.452054539849041,0.452054539849041
"33","San Benito",5e+05,516000,"",490000,412800,1914.08430009117,593.4,2507.48430009117,100299.372003647,0.338327314266936,0.338327314266936
"34","San Joaquin",324570,321250,"",284820,257000,1191.66585543467,369.4375,1561.10335543467,62444.1342173867,0.443523091818741,0.443523091818741
"35","Stanislaus",276000,273550,"",253320,218840,1014.72434164717,314.5825,1329.30684164717,53172.2736658868,0.483374996282054,0.483374996282054
"36","Tulare",212680,212570,"",189300,170056,788.521123392209,244.4555,1032.97662339221,41319.0649356884,0.49419251996532,0.49419251996532
"37","Amador",278680,253910,"",271250,203128,941.870435341373,291.9965,1233.86693534137,49354.6774136549,0.537675545166818,0.537675545166818
"38","Butte County",292700,280830,"",257290,224664,1041.72925192752,322.9545,1364.68375192752,54587.350077101,0.428746890996274,0.428746890996274
"39","El Dorado County",435710,423240,"",392760,338592,1569.9942619585,486.726,2056.7202619585,82268.81047834,0.401547415944773,0.401547415944773
"40","Humboldt",296320,296040,"",269670,236832,1098.15022519184,340.446,1438.59622519184,57543.8490076736,0.397971989564501,0.397971989564501
"41","Lake County",245970,232210,"",229650,185768,861.375029698004,267.0415,1128.416529698,45136.6611879202,0.469069646523991,0.469069646523991
"42","Mariposa",246210,263270,"",243750,210616,976.591034273259,302.7605,1279.35153427326,51174.0613709304,0.504369504406831,0.504369504406831
"43","Mendocino",367440,355740,"",354760,284592,1319.60532735355,409.101,1728.70632735355,69148.253094142,0.334548720358204,0.334548720358204
"44","Shasta",245060,237990,"",234250,190392,882.815741431584,273.6885,1156.50424143158,46260.1696572633,0.475957129306291,0.475957129306291
"45","Siskiyou County",193850,203700,"",173330,162960,755.618162652269,234.255,989.873162652269,39594.9265060908,0.505063708584156,0.505063708584156
"46","Sutter",258200,262120,"",250530,209696,972.32514872073,301.438,1273.76314872073,50950.5259488292,0.512768729658119,0.512768729658119
"47","Tehama",197140,200890,"",181820,160712,745.194564041308,231.0235,976.218064041308,39048.7225616523,0.591698282980324,0.591698282980324
"48","Yolo",392130,400970,"",376750,320776,1487.38446086736,461.1155,1948.49996086736,77939.9984346942,0.358511413496566,0.358511413496566
"49","Yuba",253070,252050,"",216980,201640,934.97082914337,289.8575,1224.82832914337,48993.1331657348,0.455265563742341,0.455265563742341
