,region,Quarter,Price,QuarterEnding,pmt,principal,t_i,pti,min_inc,HAI
947,MCKINLEYVILLE,2017-Q2,305124.5,4/1/2017,1265.992818,244099.6,350.893175,1616.885993,64675.43973,0.404494496
191,MCKINLEYVILLE,2017-Q4,332000,10/1/2017,1377.502022,265600,381.8,1759.302022,70372.08087,0.387185156
569,MCKINLEYVILLE,2017-Q3,330000,7/1/2017,1369.203817,264000,379.5,1748.703817,69948.15268,0.388132274
445,MCKINLEYVILLE,2017-Q1,3.00E+05,1/1/2017,1196.162198,240000,345,1541.162198,61646.48793,0.426099109
192,MENIFEE,2018-Q2,365500,4/1/2018,1516.496955,292400,420.325,1936.821955,77472.87819,0.400138415
570,MENIFEE,2018-Q1,365000,1/1/2018,1514.422404,292000,419.75,1934.172404,77366.89614,0.39807032
948,MENIFEE,2017-Q2,351000,4/1/2017,1456.334969,280800,403.65,1859.984969,74399.39876,0.385106996
192,MENIFEE,2017-Q4,365500,10/1/2017,1516.496955,292400,420.325,1936.821955,77472.87819,0.400138415
570,MENIFEE,2017-Q3,365000,7/1/2017,1514.422404,292000,419.75,1934.172404,77366.89614,0.39807032
446,MENIFEE,2017-Q1,340000,1/1/2017,1355.650491,272000,391,1746.650491,69866.01966,0.419315768
193,MENLO PARK,2018-Q2,2451000,4/1/2018,10169.45017,1960800,2818.65,12988.10017,519524.0067,0
571,MENLO PARK,2018-Q1,340000,1/1/2018,1410.694842,272000,391,1801.694842,72067.79367,0.756088762
949,MENLO PARK,2017-Q2,2050000,4/1/2017,8505.660075,1640000,2357.5,10863.16007,434526.403,0.184423607
193,MENLO PARK,2017-Q4,2451000,10/1/2017,10169.45017,1960800,2818.65,12988.10017,519524.0067,0
571,MENLO PARK,2017-Q3,340000,7/1/2017,1410.694842,272000,391,1801.694842,72067.79367,0.756088762
447,MENLO PARK,2017-Q1,1830000,1/1/2017,7296.58941,1464000,2104.5,9401.08941,376043.5764,0.213250929
194,MERCED,2018-Q2,257706.5,4/1/2018,1069.250677,206165.2,296.362475,1365.613152,54624.52608,0.384117639
572,MERCED,2018-Q1,247450,1/1/2018,1026.695408,197960,284.5675,1311.262908,52450.5163,0.395996726
950,MERCED,2017-Q2,240000,4/1/2017,995.7845941,192000,276,1271.784594,50871.38376,0.429425966
194,MERCED,2017-Q4,257706.5,10/1/2017,1069.250677,206165.2,296.362475,1365.613152,54624.52608,0.384117639
572,MERCED,2017-Q3,247450,7/1/2017,1026.695408,197960,284.5675,1311.262908,52450.5163,0.395996726
448,MERCED,2017-Q1,217900,1/1/2017,868.8124767,174320,250.585,1119.397477,44775.89907,0.48501289
195,MILL VALLEY,2018-Q2,1696000,4/1/2018,7036.877798,1356800,1950.4,8987.277798,359491.1119,0.256670345
573,MILL VALLEY,2018-Q1,1425000,1/1/2018,5912.471028,1140000,1638.75,7551.221028,302048.8411,0.287800742
951,MILL VALLEY,2017-Q2,1500000,4/1/2017,6223.653713,1200000,1725,7948.653713,317946.1485,0.262503368
195,MILL VALLEY,2017-Q4,1696000,10/1/2017,7036.877798,1356800,1950.4,8987.277798,359491.1119,0.256670345
573,MILL VALLEY,2017-Q3,1425000,7/1/2017,5912.471028,1140000,1638.75,7551.221028,302048.8411,0.287800742
449,MILL VALLEY,2017-Q1,1450000,1/1/2017,5781.450625,1160000,1667.5,7448.950625,297958.025,0.271219494
196,MILLBRAE,2018-Q2,1650043,4/1/2018,6846.197496,1320034.4,1897.54945,8743.746946,349749.8778,0.11335853
574,MILLBRAE,2018-Q1,1728000,1/1/2018,7169.649078,1382400,1987.2,9156.849078,366273.9631,0.105094941
952,MILLBRAE,2017-Q2,1475500,4/1/2017,6122.000703,1180400,1696.825,7818.825703,312753.0281,0.110070794
196,MILLBRAE,2017-Q4,1650043,10/1/2017,6846.197496,1320034.4,1897.54945,8743.746946,349749.8778,0.11335853
574,MILLBRAE,2017-Q3,1728000,7/1/2017,7169.649078,1382400,1987.2,9156.849078,366273.9631,0.105094941
450,MILLBRAE,2017-Q1,1327250,1/1/2017,5292.020926,1061800,1526.3375,6818.358426,272734.337,0.120571683
197,MILPITAS,2018-Q2,1135000,4/1/2018,4709.23131,908000,1305.25,6014.48131,240579.2524,0.162440459
575,MILPITAS,2018-Q1,1100000,1/1/2018,4564.012723,880000,1265,5829.012723,233160.5089,0.17308083
953,MILPITAS,2017-Q2,880000,4/1/2017,3651.210178,704000,1012,4663.210178,186528.4071,0.227477707
197,MILPITAS,2017-Q4,1135000,10/1/2017,4709.23131,908000,1305.25,6014.48131,240579.2524,0.162440459
575,MILPITAS,2017-Q3,1100000,7/1/2017,4564.012723,880000,1265,5829.012723,233160.5089,0.17308083
451,MILPITAS,2017-Q1,844000,1/1/2017,3365.202985,675200,970.6,4335.802985,173432.1194,0.261618505
198,MISSION VIEJO,2018-Q2,720000,4/1/2018,2987.353782,576000,828,3815.353782,152614.1513,0.320213861
576,MISSION VIEJO,2018-Q1,685000,1/1/2018,2842.135196,548000,787.75,3629.885196,145195.4078,0.344408254
954,MISSION VIEJO,2017-Q2,670500,4/1/2017,2781.97321,536400,771.075,3553.04821,142121.9284,0.326794785
198,MISSION VIEJO,2017-Q4,720000,10/1/2017,2987.353782,576000,828,3815.353782,152614.1513,0.320213861
576,MISSION VIEJO,2017-Q3,685000,7/1/2017,2842.135196,548000,787.75,3629.885196,145195.4078,0.344408254
452,MISSION VIEJO,2017-Q1,650000,1/1/2017,2591.684763,520000,747.5,3339.184763,133567.3905,0.360554508
199,MODESTO,2018-Q2,292000,4/1/2018,1211.537923,233600,335.8,1547.337923,61893.51691,0.472616336
577,MODESTO,2018-Q1,280000,1/1/2018,1161.748693,224000,322,1483.748693,59349.94773,0.487959415
955,MODESTO,2017-Q2,267250,4/1/2017,1108.847637,213800,307.3375,1416.185137,56647.40546,0.460272207
199,MODESTO,2017-Q4,292000,10/1/2017,1211.537923,233600,335.8,1547.337923,61893.51691,0.472616336
577,MODESTO,2017-Q3,280000,7/1/2017,1161.748693,224000,322,1483.748693,59349.94773,0.487959415
453,MODESTO,2017-Q1,252500,1/1/2017,1006.76985,202000,290.375,1297.14485,51885.79401,0.490596499
200,MONROVIA,2018-Q2,710000,4/1/2018,2945.862758,568000,816.5,3762.362758,150494.5103,0.187923319
578,MONROVIA,2018-Q1,617500,1/1/2018,2562.070779,494000,710.125,3272.195779,130887.8311,0.253513447
956,MONROVIA,2017-Q2,639000,4/1/2017,2651.276482,511200,734.85,3386.126482,135445.0593,0.225551063
200,MONROVIA,2017-Q4,710000,10/1/2017,2945.862758,568000,816.5,3762.362758,150494.5103,0.187923319
578,MONROVIA,2017-Q3,617500,7/1/2017,2562.070779,494000,710.125,3272.195779,130887.8311,0.253513447
454,MONROVIA,2017-Q1,618000,1/1/2017,2464.094129,494400,710.7,3174.794129,126991.7651,0.250339203
201,MONTCLAIR,2018-Q2,420000,4/1/2018,1742.62304,336000,483,2225.62304,89024.92159,0.262687264
579,MONTCLAIR,2018-Q1,410000,1/1/2018,1701.132015,328000,471.5,2172.632015,86905.2806,0.271391738
957,MONTCLAIR,2017-Q2,390000,4/1/2017,1618.149965,312000,448.5,2066.649965,82665.99862,0.239647555
201,MONTCLAIR,2017-Q4,420000,10/1/2017,1742.62304,336000,483,2225.62304,89024.92159,0.262687264
579,MONTCLAIR,2017-Q3,410000,7/1/2017,1701.132015,328000,471.5,2172.632015,86905.2806,0.271391738
455,MONTCLAIR,2017-Q1,388500,1/1/2017,1549.030047,310800,446.775,1995.805047,79832.20187,0.251504398
202,MONTEREY,2018-Q2,820000,4/1/2018,3402.26403,656000,943,4345.26403,173810.5612,0.156384217
580,MONTEREY,2018-Q1,775000,1/1/2018,3215.554419,620000,891.25,4106.804419,164272.1767,0.169472113
958,MONTEREY,2017-Q2,755000,4/1/2017,3132.572369,604000,868.25,4000.822369,160032.8948,0.130712635
202,MONTEREY,2017-Q4,820000,10/1/2017,3402.26403,656000,943,4345.26403,173810.5612,0.156384217
580,MONTEREY,2017-Q3,775000,7/1/2017,3215.554419,620000,891.25,4106.804419,164272.1767,0.169472113
456,MONTEREY,2017-Q1,7.00E+05,1/1/2017,2791.045129,560000,805,3596.045129,143841.8052,0.157274651
203,MONTEREY PARK,2018-Q2,584000,4/1/2018,2423.075846,467200,671.6,3094.675846,123787.0338,0.227338117
581,MONTEREY PARK,2018-Q1,659999,1/1/2018,2738.403485,527999.2,758.99885,3497.402335,139896.0934,0.181825747
959,MONTEREY PARK,2017-Q2,576000,4/1/2017,2389.883026,460800,662.4,3052.283026,122091.321,0.202581108
203,MONTEREY PARK,2017-Q4,584000,10/1/2017,2423.075846,467200,671.6,3094.675846,123787.0338,0.227338117
581,MONTEREY PARK,2017-Q3,659999,7/1/2017,2738.403485,527999.2,758.99885,3497.402335,139896.0934,0.181825747
457,MONTEREY PARK,2017-Q1,590000,1/1/2017,2352.452323,472000,678.5,3030.952323,121238.0929,0.203967421
204,MOORPARK,2018-Q2,699900,4/1/2018,2903.956823,559920,804.885,3708.841823,148353.6729,0.362345718
582,MOORPARK,2018-Q1,705000,1/1/2018,2925.117245,564000,810.75,3735.867245,149434.6898,0.355323874
960,MOORPARK,2017-Q2,686999,4/1/2017,2850.429252,549599.2,790.04885,3640.478102,145619.1241,0.307099227
204,MOORPARK,2017-Q4,699900,10/1/2017,2903.956823,559920,804.885,3708.841823,148353.6729,0.362345718
582,MOORPARK,2017-Q3,705000,7/1/2017,2925.117245,564000,810.75,3735.867245,149434.6898,0.355323874
458,MOORPARK,2017-Q1,655999.5,1/1/2017,2615.606013,524799.6,754.399425,3370.005438,134800.2175,0.344986271
205,MORAGA,2018-Q2,1120500,4/1/2018,4649.069324,896400,1288.575,5937.644324,237505.773,0.35278305
583,MORAGA,2018-Q1,1215000,1/1/2018,5041.159508,972000,1397.25,6438.409508,257536.3803,0.323201606
961,MORAGA,2017-Q2,1230000,4/1/2017,5103.396045,984000,1414.5,6517.896045,260715.8418,0.264201055
205,MORAGA,2017-Q4,1120500,10/1/2017,4649.069324,896400,1288.575,5937.644324,237505.773,0.35278305
583,MORAGA,2017-Q3,1215000,7/1/2017,5041.159508,972000,1397.25,6438.409508,257536.3803,0.323201606
459,MORAGA,2017-Q1,1223517.5,1/1/2017,4878.417942,978814,1407.045125,6285.463067,251418.5227,0.267591232
206,MORENO VALLEY,2018-Q2,325000,4/1/2018,1348.458305,260000,373.75,1722.208305,68888.33218,0.441615199
584,MORENO VALLEY,2018-Q1,316000,1/1/2018,1311.116382,252800,363.4,1674.516382,66980.65529,0.455231958
962,MORENO VALLEY,2017-Q2,301000,4/1/2017,1248.879845,240800,346.15,1595.029845,63801.19381,0.444641374
206,MORENO VALLEY,2017-Q4,325000,10/1/2017,1348.458305,260000,373.75,1722.208305,68888.33218,0.441615199
584,MORENO VALLEY,2017-Q3,316000,7/1/2017,1311.116382,252800,363.4,1674.516382,66980.65529,0.455231958
460,MORENO VALLEY,2017-Q1,290000,1/1/2017,1156.290125,232000,333.5,1489.790125,59591.605,0.478252082
207,MORGAN HILL,2018-Q2,1005000,4/1/2018,4169.847988,804000,1155.75,5325.597988,213023.9195,0.222946038
585,MORGAN HILL,2018-Q1,875000,1/1/2018,3630.464666,7.00E+05,1006.25,4636.714666,185468.5866,0.271309839
963,MORGAN HILL,2017-Q2,830000,4/1/2017,3443.755055,664000,954.5,4398.255055,175930.2022,0.255556487
207,MORGAN HILL,2017-Q4,1005000,10/1/2017,4169.847988,804000,1155.75,5325.597988,213023.9195,0.222946038
585,MORGAN HILL,2017-Q3,875000,7/1/2017,3630.464666,7.00E+05,1006.25,4636.714666,185468.5866,0.271309839
461,MORGAN HILL,2017-Q1,834879,1/1/2017,3328.835667,667903.2,960.11085,4288.946517,171557.8607,0.263836486
208,MORRO BAY,2018-Q2,672500,4/1/2018,2790.271415,538000,773.375,3563.646415,142545.8566,0.119101908
586,MORRO BAY,2018-Q1,699500,1/1/2018,2902.297182,559600,804.425,3706.722182,148268.8873,0.105731437
964,MORRO BAY,2017-Q2,635000,4/1/2017,2634.680072,508000,730.25,3364.930072,134597.2029,0.122837704
208,MORRO BAY,2017-Q4,672500,10/1/2017,2790.271415,538000,773.375,3563.646415,142545.8566,0.119101908
586,MORRO BAY,2017-Q3,699500,7/1/2017,2902.297182,559600,804.425,3706.722182,148268.8873,0.105731437
462,MORRO BAY,2017-Q1,624950,1/1/2017,2491.805219,499960,718.6925,3210.497719,128419.9088,0.134865681
209,MOUNTAIN HOUSE,2018-Q2,630000,4/1/2018,2613.93456,504000,724.5,3338.43456,133537.3824,0.371196648
587,MOUNTAIN HOUSE,2018-Q1,565000,1/1/2018,2344.242899,452000,649.75,2993.992899,119759.7159,0.463571269
965,MOUNTAIN HOUSE,2017-Q2,563000,4/1/2017,2335.944694,450400,647.45,2983.394694,119335.7877,0.401486266
209,MOUNTAIN HOUSE,2017-Q4,630000,10/1/2017,2613.93456,504000,724.5,3338.43456,133537.3824,0.371196648
587,MOUNTAIN HOUSE,2017-Q3,565000,7/1/2017,2344.242899,452000,649.75,2993.992899,119759.7159,0.463571269
463,MOUNTAIN HOUSE,2017-Q1,531500,1/1/2017,2119.200695,425200,611.225,2730.425695,109217.0278,0.480453918
210,MOUNTAIN VIEW,2018-Q2,1690000,4/1/2018,7011.983184,1352000,1943.5,8955.483184,358219.3273,0.169465527
588,MOUNTAIN VIEW,2018-Q1,1680000,1/1/2018,6970.492159,1344000,1932,8902.492159,356099.6864,0.168317702
966,MOUNTAIN VIEW,2017-Q2,1463000.5,4/1/2017,6070.138996,1170400.4,1682.450575,7752.589571,310103.5828,0.14828423
210,MOUNTAIN VIEW,2017-Q4,1690000,10/1/2017,7011.983184,1352000,1943.5,8955.483184,358219.3273,0.169465527
588,MOUNTAIN VIEW,2017-Q3,1680000,7/1/2017,6970.492159,1344000,1932,8902.492159,356099.6864,0.168317702
464,MOUNTAIN VIEW,2017-Q1,1420000,1/1/2017,5661.834405,1136000,1633,7294.834405,291793.3762,0.154206812
211,MURRIETA,2018-Q2,427903,4/1/2018,1775.413397,342322.4,492.08845,2267.501847,90700.07386,0.44824196
589,MURRIETA,2018-Q1,420000,1/1/2018,1742.62304,336000,483,2225.62304,89024.92159,0.455512247
967,MURRIETA,2017-Q2,402000,4/1/2017,1667.939195,321600,462.3,2130.239195,85209.56781,0.437051198
211,MURRIETA,2017-Q4,427903,10/1/2017,1775.413397,342322.4,492.08845,2267.501847,90700.07386,0.44824196
589,MURRIETA,2017-Q3,420000,7/1/2017,1742.62304,336000,483,2225.62304,89024.92159,0.455512247
465,MURRIETA,2017-Q1,392500,1/1/2017,1564.978876,314000,451.375,2016.353876,80654.15504,0.463464548
212,NAPA,2018-Q2,7.00E+05,4/1/2018,2904.371733,560000,805,3709.371733,148374.8693,0.221260907
590,NAPA,2018-Q1,674000,1/1/2018,2796.495068,539200,775.1,3571.595068,142863.8027,0.235204305
968,NAPA,2017-Q2,640000,4/1/2017,2655.425584,512000,736,3391.425584,135657.0234,0.209866163
212,NAPA,2017-Q4,7.00E+05,10/1/2017,2904.371733,560000,805,3709.371733,148374.8693,0.221260907
590,NAPA,2017-Q3,674000,7/1/2017,2796.495068,539200,775.1,3571.595068,142863.8027,0.235204305
466,NAPA,2017-Q1,647500,1/1/2017,2581.716745,518000,744.625,3326.341745,133053.6698,0.214582259
213,NATIONAL CITY,2018-Q2,410000,4/1/2018,1701.132015,328000,471.5,2172.632015,86905.2806,0.226378384
591,NATIONAL CITY,2018-Q1,411000,1/1/2018,1705.281117,328800,472.65,2177.931117,87117.2447,0.223539688
969,NATIONAL CITY,2017-Q2,383750,4/1/2017,1592.218075,307000,441.3125,2033.530575,81341.223,0.2290381
213,NATIONAL CITY,2017-Q4,410000,10/1/2017,1701.132015,328000,471.5,2172.632015,86905.2806,0.226378384
591,NATIONAL CITY,2017-Q3,411000,7/1/2017,1705.281117,328800,472.65,2177.931117,87117.2447,0.223539688
467,NATIONAL CITY,2017-Q1,390000,1/1/2017,1555.010858,312000,448.5,2003.510858,80140.43431,0.231987902
214,NEVADA CITY,2018-Q2,511000,4/1/2018,2120.191365,408800,587.65,2707.841365,108313.6546,0.198767978
592,NEVADA CITY,2018-Q1,457500,1/1/2018,1898.214383,366000,526.125,2424.339383,96973.5753,0.239404054
970,NEVADA CITY,2017-Q2,487875,4/1/2017,2024.24337,390300,561.05625,2585.29962,103411.9848,0.238012811
214,NEVADA CITY,2017-Q4,511000,10/1/2017,2120.191365,408800,587.65,2707.841365,108313.6546,0.198767978
592,NEVADA CITY,2017-Q3,457500,7/1/2017,1898.214383,366000,526.125,2424.339383,96973.5753,0.239404054
468,NEVADA CITY,2017-Q1,415000,1/1/2017,1654.691041,332000,477.25,2131.941041,85277.64164,0.321644588
215,NEWARK,2018-Q2,972500,4/1/2018,4035.002157,778000,1118.375,5153.377157,206135.0863,0.140502079
593,NEWARK,2018-Q1,930000,1/1/2018,3858.665302,744000,1069.5,4928.165302,197126.6121,0.153826108
971,NEWARK,2017-Q2,770000,4/1/2017,3194.808906,616000,885.5,4080.308906,163212.3562,0.205380526
215,NEWARK,2017-Q4,972500,10/1/2017,4035.002157,778000,1118.375,5153.377157,206135.0863,0.140502079
593,NEWARK,2017-Q3,930000,7/1/2017,3858.665302,744000,1069.5,4928.165302,197126.6121,0.153826108
469,NEWARK,2017-Q1,710000,1/1/2017,2830.917203,568000,816.5,3647.417203,145896.6881,0.252283126
216,NEWMAN,2018-Q2,285000,4/1/2018,1182.494206,228000,327.75,1510.244206,60409.76822,0.47340289
594,NEWMAN,2018-Q1,268600,1/1/2018,1114.448925,214880,308.89,1423.338925,56933.557,0.498647266
972,NEWMAN,2017-Q2,283950,4/1/2017,1178.137648,227160,326.5425,1504.680148,60187.20592,0.351853143
216,NEWMAN,2017-Q4,285000,10/1/2017,1182.494206,228000,327.75,1510.244206,60409.76822,0.47340289
594,NEWMAN,2017-Q3,268600,7/1/2017,1114.448925,214880,308.89,1423.338925,56933.557,0.498647266
470,NEWMAN,2017-Q1,270500,1/1/2017,1078.539582,216400,311.075,1389.614582,55584.58329,0.395610185
217,NEWPORT BEACH,2018-Q2,2160000,4/1/2018,8962.061347,1728000,2484,11446.06135,457842.4539,0.147442361
595,NEWPORT BEACH,2018-Q1,2050000,1/1/2018,8505.660075,1640000,2357.5,10863.16007,434526.403,0.157381765
973,NEWPORT BEACH,2017-Q2,1990000,4/1/2017,8256.713926,1592000,2288.5,10545.21393,421808.5571,0.137531943
217,NEWPORT BEACH,2017-Q4,2160000,10/1/2017,8962.061347,1728000,2484,11446.06135,457842.4539,0.147442361
595,NEWPORT BEACH,2017-Q3,2050000,7/1/2017,8505.660075,1640000,2357.5,10863.16007,434526.403,0.157381765
471,NEWPORT BEACH,2017-Q1,1860375,1/1/2017,7417.700832,1488300,2139.43125,9557.132082,382285.2833,0.154194596
218,NIPOMO,2018-Q2,575000,4/1/2018,2385.733923,460000,661.25,3046.983923,121879.3569,0.276972957
596,NIPOMO,2018-Q1,602500,1/1/2018,2499.834241,482000,692.875,3192.709241,127708.3697,0.250990657
974,NIPOMO,2017-Q2,612000,4/1/2017,2539.250715,489600,703.8,3243.050715,129722.0286,0.18642657
218,NIPOMO,2017-Q4,575000,10/1/2017,2385.733923,460000,661.25,3046.983923,121879.3569,0.276972957
596,NIPOMO,2017-Q3,602500,7/1/2017,2499.834241,482000,692.875,3192.709241,127708.3697,0.250990657
472,NIPOMO,2017-Q1,555000,1/1/2017,2212.900067,444000,638.25,2851.150067,114046.0027,0.248972526
219,NORCO,2018-Q2,601500,4/1/2018,2495.685139,481200,691.725,3187.410139,127496.4056,0.354012417
597,NORCO,2018-Q1,562500,1/1/2018,2333.870142,450000,646.875,2980.745142,119229.8057,0.393558249
975,NORCO,2017-Q2,517500,4/1/2017,2147.160531,414000,595.125,2742.285531,109691.4212,0.38027938
219,NORCO,2017-Q4,601500,10/1/2017,2495.685139,481200,691.725,3187.410139,127496.4056,0.354012417
597,NORCO,2017-Q3,562500,7/1/2017,2333.870142,450000,646.875,2980.745142,119229.8057,0.393558249
473,NORCO,2017-Q1,522500,1/1/2017,2083.315829,418000,600.875,2684.190829,107367.6331,0.391087788
220,NORTH HIGHLANDS,2018-Q2,255000,4/1/2018,1058.021131,204000,293.25,1351.271131,54050.84525,0.397434178
598,NORTH HIGHLANDS,2018-Q1,245000,1/1/2018,1016.530107,196000,281.75,1298.280107,51931.20426,0.411354963
976,NORTH HIGHLANDS,2017-Q2,231387.5,4/1/2017,960.0504491,185110,266.095625,1226.146074,49045.84296,0.434642621
220,NORTH HIGHLANDS,2017-Q4,255000,10/1/2017,1058.021131,204000,293.25,1351.271131,54050.84525,0.397434178
598,NORTH HIGHLANDS,2017-Q3,245000,7/1/2017,1016.530107,196000,281.75,1298.280107,51931.20426,0.411354963
474,NORTH HIGHLANDS,2017-Q1,211000,1/1/2017,841.3007461,168800,242.65,1083.950746,43358.02985,0.495207742
221,NORTH TUSTIN,2018-Q2,1124500,4/1/2018,4665.665734,899600,1293.175,5958.840734,238353.6293,0.253318235
599,NORTH TUSTIN,2018-Q1,1100000,1/1/2018,4564.012723,880000,1265,5829.012723,233160.5089,0.260311191
977,NORTH TUSTIN,2017-Q2,1100000,4/1/2017,4564.012723,880000,1265,5829.012723,233160.5089,0.232928183
221,NORTH TUSTIN,2017-Q4,1124500,10/1/2017,4665.665734,899600,1293.175,5958.840734,238353.6293,0.253318235
599,NORTH TUSTIN,2017-Q3,1100000,7/1/2017,4564.012723,880000,1265,5829.012723,233160.5089,0.260311191
475,NORTH TUSTIN,2017-Q1,1100000,1/1/2017,4385.92806,880000,1265,5650.92806,226037.1224,0.242078174
222,NORWALK,2018-Q2,480000,4/1/2018,1991.569188,384000,552,2543.569188,101742.7675,0.27019469
600,NORWALK,2018-Q1,460000,1/1/2018,1908.587139,368000,529,2437.587139,97503.48555,0.291157186
978,NORWALK,2017-Q2,440000,4/1/2017,1825.605089,352000,506,2331.605089,93264.20357,0.295289375
222,NORWALK,2017-Q4,480000,10/1/2017,1991.569188,384000,552,2543.569188,101742.7675,0.27019469
600,NORWALK,2017-Q3,460000,7/1/2017,1908.587139,368000,529,2437.587139,97503.48555,0.291157186
476,NORWALK,2017-Q1,430000,1/1/2017,1714.499151,344000,494.5,2208.999151,88359.96604,0.3240918
223,NOVATO,2018-Q2,870000,4/1/2018,3609.719154,696000,1000.5,4610.219154,184408.7661,0.209647312
601,NOVATO,2018-Q1,890000,1/1/2018,3692.701203,712000,1023.5,4716.201203,188648.0481,0.198022658
979,NOVATO,2017-Q2,820000,4/1/2017,3402.26403,656000,943,4345.26403,173810.5612,0.212212724
223,NOVATO,2017-Q4,870000,10/1/2017,3609.719154,696000,1000.5,4610.219154,184408.7661,0.209647312
601,NOVATO,2017-Q3,890000,7/1/2017,3692.701203,712000,1023.5,4716.201203,188648.0481,0.198022658
477,NOVATO,2017-Q1,769822,1/1/2017,3069.439919,615857.6,885.2953,3954.735219,158189.4088,0.24434367
224,OAK HILLS,2018-Q2,385500,4/1/2018,1599.479004,308400,443.325,2042.804004,81712.16017,0.450435528
602,OAK HILLS,2018-Q1,407500,1/1/2018,1690.759259,326000,468.625,2159.384259,86375.37035,0.42085368
980,OAK HILLS,2017-Q2,340000,4/1/2017,1410.694842,272000,391,1801.694842,72067.79367,0.49741715
224,OAK HILLS,2017-Q4,385500,10/1/2017,1599.479004,308400,443.325,2042.804004,81712.16017,0.450435528
602,OAK HILLS,2017-Q3,407500,7/1/2017,1690.759259,326000,468.625,2159.384259,86375.37035,0.42085368
478,OAK HILLS,2017-Q1,338250,1/1/2017,1348.672879,270600,388.9875,1737.660379,69506.41514,0.51578241
225,OAKDALE,2018-Q2,392931.5,4/1/2018,1630.313059,314345.2,451.871225,2082.184284,83287.37137,0.376280115
603,OAKDALE,2018-Q1,349000,1/1/2018,1448.036764,279200,401.35,1849.386764,73975.47056,0.423816177
981,OAKDALE,2017-Q2,339975,4/1/2017,1410.591114,271980,390.97125,1801.562364,72062.49456,0.400478074
225,OAKDALE,2017-Q4,392931.5,10/1/2017,1630.313059,314345.2,451.871225,2082.184284,83287.37137,0.376280115
603,OAKDALE,2017-Q3,349000,7/1/2017,1448.036764,279200,401.35,1849.386764,73975.47056,0.423816177
479,OAKDALE,2017-Q1,335000,1/1/2017,1335.714455,268000,385.25,1720.964455,68838.57819,0.426312392
226,OAKHURST,2018-Q2,294000,4/1/2018,1219.836128,235200,338.1,1557.936128,62317.44511,0.384533709
604,OAKHURST,2018-Q1,293500,1/1/2018,1217.761577,234800,337.525,1555.286577,62211.46306,0.382798879
982,OAKHURST,2017-Q2,282500,4/1/2017,1172.121449,226000,324.875,1496.996449,59879.85797,0.357447035
226,OAKHURST,2017-Q4,294000,10/1/2017,1219.836128,235200,338.1,1557.936128,62317.44511,0.384533709
604,OAKHURST,2017-Q3,293500,7/1/2017,1217.761577,234800,337.525,1555.286577,62211.46306,0.382798879
480,OAKHURST,2017-Q1,240000,1/1/2017,956.9297586,192000,276,1232.929759,49317.19035,0.432651946
227,OAKLAND,2018-Q2,790000,4/1/2018,3277.790956,632000,908.5,4186.290956,167451.6382,0.176139346
605,OAKLAND,2018-Q1,670635.5,1/1/2018,2782.535413,536508.4,771.230825,3553.766238,142150.6495,0.219722667
983,OAKLAND,2017-Q2,710000,4/1/2017,2945.862758,568000,816.5,3762.362758,150494.5103,0.164900079
227,OAKLAND,2017-Q4,790000,10/1/2017,3277.790956,632000,908.5,4186.290956,167451.6382,0.176139346
605,OAKLAND,2017-Q3,670635.5,7/1/2017,2782.535413,536508.4,771.230825,3553.766238,142150.6495,0.219722667
481,OAKLAND,2017-Q1,639000,1/1/2017,2547.825482,511200,734.85,3282.675482,131307.0193,0.207435589
228,OAKLEY,2018-Q2,490500,4/1/2018,2035.134764,392400,564.075,2599.209764,103968.3906,0.4359474
606,OAKLEY,2018-Q1,465000,1/1/2018,1929.332651,372000,534.75,2464.082651,98563.30604,0.463971086
984,OAKLEY,2017-Q2,460000,4/1/2017,1908.587139,368000,529,2437.587139,97503.48555,0.403512501
228,OAKLEY,2017-Q4,490500,10/1/2017,2035.134764,392400,564.075,2599.209764,103968.3906,0.4359474
606,OAKLEY,2017-Q3,465000,7/1/2017,1929.332651,372000,534.75,2464.082651,98563.30604,0.463971086
482,OAKLEY,2017-Q1,425000,1/1/2017,1694.563114,340000,488.75,2183.313114,87332.52457,0.461842002
229,OCEANSIDE,2018-Q2,525000,4/1/2018,2178.2788,420000,603.75,2782.0288,111281.152,0.259598415
607,OCEANSIDE,2018-Q1,513500,1/1/2018,2130.564121,410800,590.525,2721.089121,108843.5648,0.267219236
985,OCEANSIDE,2017-Q2,490000,4/1/2017,2033.060213,392000,563.5,2596.560213,103862.4085,0.271756246
229,OCEANSIDE,2017-Q4,525000,10/1/2017,2178.2788,420000,603.75,2782.0288,111281.152,0.259598415
607,OCEANSIDE,2017-Q3,513500,7/1/2017,2130.564121,410800,590.525,2721.089121,108843.5648,0.267219236
483,OCEANSIDE,2017-Q1,460000,1/1/2017,1834.115371,368000,529,2363.115371,94524.61483,0.314858168
230,OJAI,2018-Q2,765000,4/1/2018,3174.063394,612000,879.75,4053.813394,162152.5358,0.203621403
608,OJAI,2018-Q1,725000,1/1/2018,3008.099295,580000,833.75,3841.849295,153673.9718,0.21305861
986,OJAI,2017-Q2,675000,4/1/2017,2800.644171,540000,776.25,3576.894171,143075.7668,0.193203188
230,OJAI,2017-Q4,765000,10/1/2017,3174.063394,612000,879.75,4053.813394,162152.5358,0.203621403
608,OJAI,2017-Q3,725000,7/1/2017,3008.099295,580000,833.75,3841.849295,153673.9718,0.21305861
