"","region","Quarter","Price","QuarterEnding","pmt","principal","t_i","pti","min_inc","HAI"
"625","PATTERSON","2017-Q3",347500,2017-07-01,1441.81311024131,278000,399.625,1841.43811024131,73657.5244096524,0.393458799864817
"626","PENN VALLEY","2017-Q3",360000,2017-07-01,1493.67689118524,288000,414,1907.67689118524,76307.0756474097,0.376462578647624
"627","PERRIS","2017-Q3",308000,2017-07-01,1277.92356245848,246400,354.2,1632.12356245848,65284.9424983394,0.411744652972455
"628","PETALUMA","2017-Q3",750000,2017-07-01,3111.82685663592,6e+05,862.5,3974.32685663592,158973.074265437,0.22496205771297
"629","PHELAN","2017-Q3",276000,2017-07-01,1145.15228324202,220800,317.4,1462.55228324202,58502.0913296807,0.527347054379686
"630","PICO RIVERA","2017-Q3",467000,2017-07-01,1937.6308560653,373600,537.05,2474.6808560653,98987.234242612,0.258142199179129
"631","PINOLE","2017-Q3",595000,2017-07-01,2468.71597293116,476000,684.25,3152.96597293116,126118.638917247,0.299231269238151
"632","PISMO BEACH","2017-Q3",887000,2017-07-01,3680.25389578141,709600,1020.05,4700.30389578141,188012.155831257,0.144812153238426
"633","PITTSBURG","2017-Q3",440000,2017-07-01,1825.60508922641,352000,506,2331.60508922641,93264.2035690563,0.361257301793591
"634","PLACENTIA","2017-Q3",655000,2017-07-01,2717.66212146204,524000,753.25,3470.91212146204,138836.484858481,0.278127933439097
"635","PLACERVILLE","2017-Q3",4e+05,2017-07-01,1659.64099020582,320000,460,2119.64099020582,84785.639608233,0.332018682865873
"636","PLEASANT HILL","2017-Q3",737475,2017-07-01,3059.8593481301,589980,848.09625,3907.9555981301,156318.223925204,0.268845989738687
"637","PLEASANTON","2017-Q3",1100000,2017-07-01,4564.01272306602,880000,1265,5829.01272306602,233160.508922641,0.27595359760535
"638","PLUMAS LAKE","2017-Q3",304500,2017-07-01,1263.40170379418,243600,350.175,1613.57670379418,64543.0681517673,0.676953727501601
"639","POLLOCK PINES","2017-Q3",307950,2017-07-01,1277.71610733471,246360,354.1425,1631.85860733471,65274.3442933883,0.498339785256175
"640","POMONA","2017-Q3",396000,2017-07-01,1643.04458030377,316800,455.4,2098.44458030377,83937.7832121506,0.321569987079502
"641","PORTERVILLE","2017-Q3",205000,2017-07-01,850.566007480485,164000,235.75,1086.31600748048,43452.6402992194,0.484831313261189
"642","POWAY","2017-Q3",739500,2017-07-01,3068.26128064302,591600,850.425,3918.68628064302,156747.451225721,0.310648536595813
"643","RAMONA","2017-Q3",521375,2017-07-01,2163.2383031714,417100,599.58125,2762.8195531714,110512.782126856,0.299017092751713
"644","RANCHO CORDOVA","2017-Q3",360000,2017-07-01,1493.67689118524,288000,414,1907.67689118524,76307.0756474097,0.407791749847653
"645","RANCHO CUCAMONGA","2017-Q3",495000,2017-07-01,2053.80572537971,396000,569.25,2623.05572537971,104922.229015188,0.396642626588302
"646","RANCHO MIRAGE","2017-Q3",5e+05,2017-07-01,2074.55123775728,4e+05,575,2649.55123775728,105982.049510291,0.382937590968056
"647","RANCHO PALOS VERDES","2017-Q3",1300000,2017-07-01,5393.83321816893,1040000,1495,6888.83321816893,275553.328726757,0.204806570572748
"648","RANCHO SANTA FE","2017-Q3",2300000,2017-07-01,9542.93569368349,1840000,2645,12187.9356936835,487517.427747339,0.152300062772716
"649","RANCHO SANTA MARGARITA","2017-Q3",650000,2017-07-01,2696.91660908446,520000,747.5,3444.41660908446,137776.664363379,0.41116147116878
"650","REDDING","2017-Q3",260000,2017-07-01,1078.76664363379,208000,299,1377.76664363379,55110.6657453514,0.458011817950222
"651","REDLANDS","2017-Q3",435000,2017-07-01,1804.85957684883,348000,500.25,2305.10957684883,92204.3830739533,0.407503040003156
"652","REDONDO BEACH","2017-Q3",1100000,2017-07-01,4564.01272306602,880000,1265,5829.01272306602,233160.508922641,0.180066053941496
"653","REDWOOD CITY","2017-Q3",1692175,2017-07-01,7021.00748150385,1353740,1946.00125,8967.00873150385,358680.349260154,0.124227946829125
"654","REEDLEY","2017-Q3",211000,2017-07-01,875.460622333572,168800,242.65,1118.11062233357,44724.4248933429,0.548979373486454
"655","RIALTO","2017-Q3",352500,2017-07-01,1462.55862261888,282000,405.375,1867.93362261888,74717.3449047553,0.372781021907299
"656","RICHMOND","2017-Q3",5e+05,2017-07-01,2074.55123775728,4e+05,575,2649.55123775728,105982.049510291,0.252527096676456
"657","RIO LINDA","2017-Q3",291500,2017-07-01,1209.46337161249,233200,335.225,1544.68837161249,61787.5348644998,0.483488253625478
"658","RIO VISTA","2017-Q3",369950,2017-07-01,1534.96046081661,295960,425.4425,1960.40296081661,78416.1184326645,0.387767924350321
"659","RIPON","2017-Q3",511000,2017-07-01,2120.19136498794,408800,587.65,2707.84136498794,108313.654599518,0.420398991318086
"660","RIVERBANK","2017-Q3",314000,2017-07-01,1302.81817731157,251200,361.1,1663.91817731157,66556.7270924629,0.538662394977891
"661","RIVERSIDE","2017-Q3",390000,2017-07-01,1618.14996545068,312000,448.5,2066.64996545068,82665.9986180271,0.381169963169509
"662","ROCKLIN","2017-Q3",467500,2017-07-01,1939.70540730306,374000,537.625,2477.33040730306,99093.2162921223,0.463616598402311
"663","ROHNERT PARK","2017-Q3",535000,2017-07-01,2219.76982440029,428000,615.25,2835.01982440029,113400.792976012,0.224386016199459
"664","ROSAMOND","2017-Q3",243000,2017-07-01,1008.23190155004,194400,279.45,1287.68190155004,51507.2760620015,0.590577521133071
"665","ROSEVILLE","2017-Q3",439950,2017-07-01,1825.39763410263,351960,505.9425,2331.34013410263,93253.6053641052,0.469477285415488
"666","ROWLAND HEIGHTS","2017-Q3",620000,2017-07-01,2572.44353481903,496000,713,3285.44353481903,131417.741392761,0.221634165036737
"667","RUNNING SPRINGS","2017-Q3",214000,2017-07-01,887.907929760116,171200,246.1,1134.00792976012,45360.3171904046,0.675800721750331
"668","SACRAMENTO","2017-Q3",315000,2017-07-01,1306.96727978709,252000,362.25,1669.21727978709,66768.6911914834,0.447085370145324
"669","SALIDA","2017-Q3",315000,2017-07-01,1306.96727978709,252000,362.25,1669.21727978709,66768.6911914834,0.588827005030478
"670","SALINAS","2017-Q3",465000,2017-07-01,1929.33265111427,372000,534.75,2464.08265111427,98563.3060445708,0.234146150084961
"671","SAN ANSELMO","2017-Q3",1455000,2017-07-01,6036.94410187368,1164000,1673.25,7710.19410187368,308407.764074947,0.182689771249704
"672","SAN BERNARDINO","2017-Q3",260000,2017-07-01,1078.76664363379,208000,299,1377.76664363379,55110.6657453514,0.368560907282819
"673","SAN BRUNO","2017-Q3",966500,2017-07-01,4010.10754258482,773200,1111.475,5121.58254258482,204863.301703393,0.14703558932523
"674","SAN CARLOS","2017-Q3",1780000,2017-07-01,7385.40240641592,1424000,2047,9432.40240641592,377296.096256637,0.223402982755108
"675","SAN CLEMENTE","2017-Q3",989500,2017-07-01,4105.53689952166,791600,1137.925,5243.46189952166,209738.475980866,0.245191960150844
"676","SAN DIEGO","2017-Q3",579000,2017-07-01,2402.33033332293,463200,665.85,3068.18033332293,122727.213332917,0.287802489281714
"677","SAN DIMAS","2017-Q3",590000,2017-07-01,2447.97046055359,472000,678.5,3126.47046055359,125058.818422144,0.318864241994465
"678","SAN FRANCISCO","2017-Q3",1320000,2017-07-01,5476.81526767922,1056000,1518,6994.81526767922,279792.610707169,0.165376630368288
"679","SAN GABRIEL","2017-Q3",787000,2017-07-01,3265.34364822996,629600,905.05,4170.39364822996,166815.745929198,0.116551368522334
"680","SAN JACINTO","2017-Q3",287000,2017-07-01,1190.79241047268,229600,330.05,1520.84241047268,60833.6964189072,0.409494935911795
"681","SAN JOSE","2017-Q3",1050000,2017-07-01,4356.55759929029,840000,1207.5,5564.05759929029,222562.303971612,0.178430899153078
"682","SAN JUAN CAPISTRANO","2017-Q3",945000,2017-07-01,3920.90183936126,756000,1086.75,5007.65183936126,200306.07357445,0.194046007759821
"683","SAN LEANDRO","2017-Q3",665000,2017-07-01,2759.15314621718,532000,764.75,3523.90314621718,140956.125848687,0.205854730511989
"684","SAN LORENZO","2017-Q3",651000,2017-07-01,2701.06571155998,520800,748.65,3449.71571155998,137988.628462399,0.252799453617987
"685","SAN LUIS OBISPO","2017-Q3",694225,2017-07-01,2880.4106660641,555380,798.35875,3678.76941606409,147150.776642564,0.160035671692301
"686","SAN MARCOS","2017-Q3",585000,2017-07-01,2427.22494817602,468000,672.75,3099.97494817602,123998.997927041,0.250105408199383
"687","SAN MATEO","2017-Q3",1359000,2017-07-01,5638.63026422429,1087200,1562.85,7201.48026422429,288059.210568972,0.141689155546375
"688","SAN PABLO","2017-Q3",420000,2017-07-01,1742.62303971612,336000,483,2225.62303971612,89024.9215886446,0.2412014168073
"689","SAN RAFAEL","2017-Q3",950000,2017-07-01,3941.64735173883,760000,1092.5,5034.14735173883,201365.894069553,0.201849200307868
"690","SAN RAMON","2017-Q3",985000,2017-07-01,4086.86593838184,788000,1132.75,5219.61593838184,208784.637535274,0.329789847440205
"691","SANGER","2017-Q3",240000,2017-07-01,995.784594123494,192000,276,1271.78459412349,50871.3837649398,0.487709905038708
"692","SANTA ANA","2017-Q3",505000,2017-07-01,2095.29675013485,404000,580.75,2676.04675013485,107041.870005394,0.202533852633334
"693","SANTA BARBARA","2017-Q3",1290000,2017-07-01,5352.34219341378,1032000,1483.5,6835.84219341378,273433.687736551,0.0861708197754381
"694","SANTA CLARA","2017-Q3",1427500,2017-07-01,5922.84378379703,1142000,1641.625,7564.46878379703,302578.751351881,0.130413404610609
"695","SANTA CLARITA","2017-Q3",5e+05,2017-07-01,2074.55123775728,4e+05,575,2649.55123775728,105982.049510291,0.459338057399573
"696","SANTA CRUZ","2017-Q3",877000,2017-07-01,3638.76287102627,701600,1008.55,4647.31287102627,185892.514841051,0.119623770256701
"697","SANTA MARIA","2017-Q3",391126.5,2017-07-01,1622.82392938935,312901.2,449.795475,2072.61940438935,82904.7761755738,0.342377939049651
"698","SANTA PAULA","2017-Q3",427450,2017-07-01,1773.5338531587,341960,491.5675,2265.1013531587,90604.0541263479,0.310348049662069
"699","SANTA ROSA","2017-Q3",620000,2017-07-01,2572.44353481903,496000,713,3285.44353481903,131417.741392761,0.204382161657306
"700","SANTEE","2017-Q3",481500,2017-07-01,1997.79284196026,385200,553.725,2551.51784196026,102060.71367841,0.401833502036509
"701","SARATOGA","2017-Q3",2750000,2017-07-01,11410.031807665,2200000,3162.5,14572.531807665,582901.272306602,0
"702","SCOTTS VALLEY","2017-Q3",899000,2017-07-01,3730.04312548759,719200,1033.85,4763.89312548759,190555.725019504,0.23546730156685
"703","SEAL BEACH","2017-Q3",970000,2017-07-01,4024.62940124912,776000,1115.5,5140.12940124912,205605.176049965,0.12680499206602
"704","SEASIDE","2017-Q3",515000,2017-07-01,2136.78777489,412000,592.25,2729.03777489,109161.5109956,0.219283683208323
"705","SEBASTOPOL","2017-Q3",815000,2017-07-01,3381.51851754437,652000,937.25,4318.76851754437,172750.740701775,0.16939041333912
"706","SELMA","2017-Q3",227500,2017-07-01,943.920813179562,182000,261.625,1205.54581317956,48221.8325271825,0.503756482482112
"707","SHASTA LAKE","2017-Q3",215000,2017-07-01,892.05703223563,172000,247.25,1139.30703223563,45572.2812894252,0.518846321328976
"708","SHINGLE SPRINGS","2017-Q3",543000,2017-07-01,2252.96264420441,434400,624.45,2877.41264420441,115096.505768176,0.395754756885909
"709","SIMI VALLEY","2017-Q3",544500,2017-07-01,2259.18629791768,435600,626.175,2885.36129791768,115414.451916707,0.428276909515603
"710","SOLVANG","2017-Q3",882497.5,2017-07-01,3661.57256188541,705998,1014.872125,4676.44468688541,187057.787475416,0.126720517617067
"711","SONOMA","2017-Q3",750000,2017-07-01,3111.82685663592,6e+05,862.5,3974.32685663592,158973.074265437,0.198353038940105
"712","SOUTH LAKE TAHOE","2017-Q3",487000,2017-07-01,2020.61290557559,389600,560.05,2580.66290557559,103226.516223024,0.221337901006469
"713","SPRING VALLEY","2017-Q3",435000,2017-07-01,1804.85957684883,348000,500.25,2305.10957684883,92204.3830739533,0.138160473062541
"714","STEVENSON RANCH","2017-Q3",704000,2017-07-01,2920.96814276225,563200,809.6,3730.56814276225,149222.72571049,0.446984328921031
"715","STOCKTON","2017-Q3",283000,2017-07-01,1174.19600057062,226400,325.45,1499.64600057062,59985.8400228248,0.417326895329288
"716","SUISUN CITY","2017-Q3",390500,2017-07-01,1620.22451668844,312400,449.075,2069.29951668844,82771.9806675374,0.427446856950822
"717","SUNNYVALE","2017-Q3",1700000,2017-07-01,7053.47420837475,1360000,1955,9008.47420837475,360338.96833499,0.14656831476047
"718","SUSANVILLE","2017-Q3",165000,2017-07-01,684.601908459902,132000,189.75,874.351908459902,34974.0763383961,0.643272567969149
"719","TEMECULA","2017-Q3",452000,2017-07-01,1875.39431893258,361600,519.8,2395.19431893258,95807.7727573032,0.481289366799265
"720","TEMPLE CITY","2017-Q3",820000,2017-07-01,3402.26402992194,656000,943,4345.26402992194,173810.561196878,0.133989431351365
"721","TEMPLETON","2017-Q3",6e+05,2017-07-01,2489.46148530874,480000,690,3179.46148530874,127178.459412349,0.261325682102643
"722","THOUSAND OAKS","2017-Q3",726950,2017-07-01,3016.19004457531,581560,835.9925,3852.18254457531,154087.301783012,0.372727263442639
"723","TORRANCE","2017-Q3",737500,2017-07-01,3059.96307569199,590000,848.125,3908.08807569199,156323.52302768,0.247121611248346
"724","TRACY","2017-Q3",472500,2017-07-01,1960.45091968063,378000,543.375,2503.82591968063,100153.036787225,0.403427074209061
"725","TRUCKEE","2017-Q3",7e+05,2017-07-01,2904.37173286019,560000,805,3709.37173286019,148374.869314408,0.207082345866937
"726","TULARE","2017-Q3",215232.5,2017-07-01,893.021698561188,172186,247.517375,1140.53907356119,45621.5629424475,0.544775711859921
"727","TURLOCK","2017-Q3",310000,2017-07-01,1286.22176740951,248000,356.5,1642.72176740951,65708.8706963805,0.463161239469002
"728","TUSTIN","2017-Q3",709000,2017-07-01,2941.71365513982,567200,815.35,3757.06365513982,150282.546205593,0.221828501818674
"729","TWENTYNINE PALMS","2017-Q3",129000,2017-07-01,535.234219341378,103200,148.35,683.584219341378,27343.3687736551,0.729234154768885
"730","UKIAH","2017-Q3",413500,2017-07-01,1715.65387362527,330800,475.525,2191.17887362527,87647.1549450108,0.237535234874248
"731","UNION CITY","2017-Q3",898000,2017-07-01,3725.89402301208,718400,1032.7,4758.59402301208,190343.760920483,0.199857833296561
"732","UPLAND","2017-Q3",560000,2017-07-01,2323.49738628815,448000,644,2967.49738628815,118699.895451526,0.257177786771239
"733","VACAVILLE","2017-Q3",436000,2017-07-01,1809.00867932435,348800,501.4,2310.40867932435,92416.3471729739,0.435703657548218
"734","VALLEJO","2017-Q3",397000,2017-07-01,1647.19368277928,317600,456.55,2103.74368277928,84149.7473111712,0.365983956205669
"735","VALLEY CENTER","2017-Q3",685000,2017-07-01,2842.13519572747,548000,787.75,3629.88519572747,145195.407829099,0.257984216865775
"736","VALLEY SPRINGS","2017-Q3",349000,2017-07-01,1448.03676395458,279200,401.35,1849.38676395458,73975.4705581833,0.441574442633471
"737","VICTORVILLE","2017-Q3",240000,2017-07-01,995.784594123494,192000,276,1271.78459412349,50871.3837649398,0.488427231046617
"738","VISALIA","2017-Q3",235250,2017-07-01,976.0763573648,188200,270.5375,1246.6138573648,49864.554294592,0.554781079314468
"739","VISTA","2017-Q3",505700,2017-07-01,2098.20112186771,404560,581.555,2679.75612186771,107190.244874709,0.226880111501391
"740","WALNUT","2017-Q3",825000,2017-07-01,3423.00954229951,660000,948.75,4371.75954229951,174870.38169198,0.246619589512918
"741","WALNUT CREEK","2017-Q3",690000,2017-07-01,2862.88070810505,552000,793.5,3656.38070810505,146255.228324202,0.336183469489835
"742","WATSONVILLE","2017-Q3",549000,2017-07-01,2277.85725905749,439200,631.35,2909.20725905749,116368.2903623,0.126598233115175
"743","WEST COVINA","2017-Q3",551500,2017-07-01,2288.23001524628,441200,634.225,2922.45501524628,116898.200609851,0.281410149216029
"744","WEST SACRAMENTO","2017-Q3",375000,2017-07-01,1555.91342831796,3e+05,431.25,1987.16342831796,79486.5371327184,0.397939907336732
"745","WESTLAKE VILLAGE","2017-Q3",927500,2017-07-01,3848.29254603975,742000,1066.625,4914.91754603975,196596.70184159,0.313508508432791
"746","WESTMINSTER","2017-Q3",649500,2017-07-01,2694.84205784671,519600,746.925,3441.76705784671,137670.682313868,0.169905614443683
"747","WHITTIER","2017-Q3",522500,2017-07-01,2167.90604345636,418000,600.875,2768.78104345636,110751.241738254,0.328356878299897
"748","WILDOMAR","2017-Q3",419444,2017-07-01,1740.31613873973,335555.2,482.3606,2222.67673873973,88907.0695495892,0.398247912778332
"749","WINCHESTER","2017-Q3",425000,2017-07-01,1763.36855209369,340000,488.75,2252.11855209369,90084.7420837475,0.38983285385881
"750","WINDSOR","2017-Q3",685000,2017-07-01,2842.13519572747,548000,787.75,3629.88519572747,145195.407829099,0.274493199279484
"751","WOODLAND","2017-Q3",376500,2017-07-01,1562.13708203123,301200,432.975,1995.11208203123,79804.4832812493,0.399660526602066
"752","WRIGHTWOOD","2017-Q3",282000,2017-07-01,1170.04689809511,225600,324.3,1494.34689809511,59773.8759238042,0.502673009285633
"753","YORBA LINDA","2017-Q3",830000,2017-07-01,3443.75505467708,664000,954.5,4398.25505467708,175930.202187083,0.337494134236374
"754","YUBA CITY","2017-Q3",282000,2017-07-01,1170.04689809511,225600,324.3,1494.34689809511,59773.8759238042,0.459561010816372
"755","YUCAIPA","2017-Q3",354000,2017-07-01,1468.78227633215,283200,407.1,1875.88227633215,75035.2910532862,0.406130714031413
"756","YUCCA VALLEY","2017-Q3",208000,2017-07-01,863.013314907028,166400,239.2,1102.21331490703,44088.5325962811,0.478293473476526
