"","region","Price.2017-Q2","Price.2017-Q1.x","principal.2017-Q2","pmt.2017-Q2","t_i.2017-Q2","pti.2017-Q2","min_inc.2017-Q2","HAI.2017-Q2","Price.2017-Q1.y","principal.2017-Q1","pmt.2017-Q1","t_i.2017-Q1","pti.2017-Q1","min_inc.2017-Q1","HAI.2017-Q1"
"426","LOCKWOOD",375000,250000,3e+05,1447.8553546343,431.25,1879.1053546343,75164.214185372,0.445571694011445,250000,2e+05,996.801831921276,287.5,1284.30183192128,51372.073276851,0.651991790959498
"427","LODI",327750,291000,262200,1265.42557995038,376.9125,1642.33807995038,65693.5231980151,0.394497621660456,291000,232800,1160.27733235636,334.65,1494.92733235636,59797.0932942546,0.433632657665568
"428","LOLETA",250000,259000,2e+05,965.236903089533,287.5,1252.73690308953,50109.4761235813,0.425014118716424,259000,207200,1032.68669787044,297.85,1330.53669787044,53221.4679148177,0.395381610090066
"429","LOMA LINDA",395500,375000,316400,1527.00478068764,454.825,1981.82978068764,79273.1912275057,0.381273592762947,375000,3e+05,1495.20274788191,431.25,1926.45274788191,77058.1099152765,0.391386974336646
"430","LOMA MAR",714500,285000,571600,2758.64706902989,821.675,3580.32206902989,143212.882761195,0.269776258120683,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.67868648405313
"431","LOMA RICA",382500,285000,306000,1476.81246172699,439.875,1916.68746172699,76667.4984690794,0.386616525261452,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.519192372542121
"432","LOMITA",615000,570000,492000,2374.48278160025,707.25,3081.73278160025,123269.31126401,0.19733488585917,570000,456000,2272.70817678051,655.5,2928.20817678051,117128.32707122,0.221996000047408
"433","LOMPOC",341000,331000,272800,1316.58313581412,392.15,1708.73313581412,68349.3254325649,0.364803180530377,331000,264800,1319.76562546377,380.65,1700.41562546377,68016.6250185508,0.366147963316501
"434","LONG BEACH",518000,490000,414400,1999.97086320151,595.7,2595.67086320151,103826.83452806,0.252128673473171,490000,392000,1953.7315905657,563.5,2517.2315905657,100689.263622628,0.260841349475954
"435","LOOKOUT",155000,163500,124000,598.44687991551,178.25,776.69687991551,31067.8751966204,0.636149052307761,163500,130800,651.908398076514,188.025,839.933398076514,33597.3359230606,0.583116897247256
"436","LOOMIS",698000,636000,558400,2694.94143342598,802.7,3497.64143342598,139905.657337039,0.216108032922908,636000,508800,2535.86386040773,731.4,3267.26386040773,130690.554416309,0.241131181301067
"437","LOS ALAMITOS",786400,583500,629120,3036.24920235843,904.36,3940.60920235843,157624.368094337,0.168869862417404,583500,466800,2326.53547570426,671.025,2997.56047570426,119902.41902817,0.285607741987187
"438","LOS ALTOS",2932500,2810000,2346000,11322.2288732402,3372.375,14694.6038732402,587784.154929609,0,2810000,2248000,11204.0525907951,3231.5,14435.5525907951,577422.103631806,0
"439","LOS ALTOS HILLS",4180000,4015000,3344000,16138.761019657,4807,20945.761019657,837830.44078628,0,4015000,3212000,16008.6374206557,4617.25,20625.8874206557,825035.496826227,0
"440","LOS ANGELES",555000,318625,444000,2142.82592485876,638.25,2781.07592485876,111243.036994351,0.223854205356374,318625,254900,1270.42393478367,366.41875,1636.84268478367,65473.7073913466,0.419459668646955
"441","LOS BANOS",322914,318625,258331.2,1246.75403729701,371.3511,1618.10513729701,64724.2054918805,0.376356851295729,318625,254900,1270.42393478367,366.41875,1636.84268478367,65473.7073913466,0.367927861640436
"442","LOS GATOS",1670000,1690000,1336000,6447.78251263808,1920.5,8368.28251263808,334731.300505523,0.218682488694701,1690000,1352000,6738.38038378782,1943.5,8681.88038378782,347275.215351513,0.210749539371159
"443","LOS MOLINOS",310000,83899,248000,1196.89375983102,356.5,1553.39375983102,62135.7503932408,0.362718195513154,83899,67119.2,334.522707585452,96.48385,431.006557585452,17240.2623034181,0.821183273629367
"444","LOS OLIVOS",1e+06,1152500,8e+05,3860.94761235813,1150,5010.94761235813,200437.904494325,0.222342482443864,1152500,922000,4595.25644515708,1325.375,5920.63144515708,236825.257806283,0.19409949964929
"445","LOS OSOS",559000,533000,447200,2158.2697153082,642.85,2801.1197153082,112044.788612328,0.237499565521769,533000,426400,2125.18150565616,612.95,2738.13150565616,109525.260226246,0.243907466088554
"446","LOWER LAKE",402500,338000,322000,1554.03141397415,462.875,2016.90641397415,80676.2565589659,0.228625549984182,338000,270400,1347.67607675756,388.7,1736.37607675756,69455.0430703026,0.303723110823025
"447","LOYALTON",245000,240000,196000,945.932165027742,281.75,1227.68216502774,49107.2866011097,0.483224489924115,240000,192000,956.929758644425,276,1232.92975864442,49317.190345777,0.477145125461769
"448","LUCERNE",159500,166000,127600,615.821144171122,183.425,799.246144171122,31969.8457668449,0.350465669904377,166000,132800,661.876416395727,190.9,852.776416395727,34111.0566558291,0.323809989671779
"449","LUCERNE VALLEY",155000,153500,124000,598.44687991551,178.25,776.69687991551,31067.8751966204,0.584332281161745,153500,122800,612.036324799663,176.525,788.561324799663,31542.4529919865,0.578410415037414
"450","LYNWOOD",380000,393500,304000,1467.16009269609,437,1904.16009269609,76166.4037078436,0.242330472330206,393500,314800,1568.96608344409,452.525,2021.49108344409,80859.6433377635,0.220044602710875
"451","LYTLE CREEK",170000,140000,136000,656.361094100882,195.5,851.861094100882,34074.4437640353,0.774947477924261,140000,112000,558.209025875914,161,719.209025875914,28768.3610350366,0.800910931390876
"452","MADERA",236600,209750,189280,913.500205083934,272.09,1185.59020508393,47423.6082033574,0.452108638294863,209750,167800,836.31673698195,241.2125,1077.52923698195,43101.169479278,0.498133542551633
"453","MAGALIA",198000,155000,158400,764.46762724691,227.7,992.16762724691,39686.7050898764,0.545346539131132,155000,124000,618.017135791191,178.25,796.267135791191,31850.6854316476,0.635585487143616
"454","MAMMOTH LAKES",690000,7e+05,552000,2664.05385252711,793.5,3457.55385252711,138302.154101084,0.107635280694592,7e+05,560000,2791.04512937957,805,3596.04512937957,143841.805175183,0.0889526495350236
"455","MANCHESTER",492500,449900,394000,1901.51669908638,566.375,2467.89169908638,98715.6679634552,0.164533868378045,449900,359920,1793.84457672553,517.385,2311.22957672553,92449.1830690211,0.186503136790845
"456","MANHATTAN BEACH",2324500,2434375,1859600,8974.77272492648,2673.175,11647.9477249265,465917.908997059,0.147977084000107,2434375,1947500,9706.35783833342,2799.53125,12505.8890883334,500235.563533337,0
"457","MANTECA",371000,361000,296800,1432.41156418487,426.65,1859.06156418487,74362.4625673947,0.425433126867518,361000,288800,1439.38184529432,415.15,1854.53184529432,74181.2738117729,0.42454137954255
"458","MANTON",291000,222500,232800,1123.53575519622,334.65,1458.18575519622,58327.4302078486,0.326387788953997,222500,178000,887.153630409935,255.875,1143.02863040993,45721.1452163974,0.419073800529651
"459","MARINA",525000,509250,420000,2026.99749648802,603.75,2630.74749648802,105229.899859521,0.211856194805384,509250,407400,2030.48533162364,585.6375,2616.12283162364,104644.913264946,0.212175624907363
"460","MARINA DEL REY",927500,849000,742000,3581.02891046217,1066.625,4647.65391046217,185906.156418487,0.213413834220215,849000,679200,3385.13902120465,976.35,4361.48902120465,174459.560848186,0.235903602022897
"461","MARIPOSA",271000,295000,216800,1046.31680294905,311.65,1357.96680294905,54318.6721179621,0.365558124667884,295000,236000,1176.2261616671,339.25,1515.4761616671,60619.0464666842,0.327416422348403
"462","MARTINEZ",585000,589000,468000,2258.65435322951,672.75,2931.40435322951,117256.17412918,0.347713511164986,589000,471200,2348.46511600653,677.35,3025.81511600652,121032.604640261,0.32783186470214
"463","MARYSVILLE",247500,222000,198000,955.584534058637,284.625,1240.20953405864,49608.3813623455,0.403602447676071,222000,177600,885.160026746093,255.3,1140.46002674609,45618.4010698437,0.434926886400179
"464","MATHER",425000,381000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.538355265077577,381000,304800,1519.12599184802,438.15,1957.27599184802,78291.039673921,0.582932473889729
"465","MCKINLEYVILLE",305124.5,3e+05,244099.6,1178.06970974697,350.893175,1528.96288474697,61158.5153898788,0.43152135613186,3e+05,240000,1196.16219830553,345,1541.16219830553,61646.4879322212,0.42609910856469
"466","MEADOW VISTA",602500,446000,482000,2326.22093644577,692.875,3019.09593644577,120763.837457831,0.287938326339428,446000,356800,1778.29446814756,512.9,2291.19446814756,91647.7787259022,0.425440445681518
"467","MECCA",141500,140000,113200,546.324087148676,162.725,709.049087148676,28361.963485947,0.52506975389808,140000,112000,558.209025875914,161,719.209025875914,28768.3610350366,0.515139012831614
"468","MENDOCINO",625000,1150000,5e+05,2413.09225772383,718.75,3131.84225772383,125273.690308953,0.16211088877175,1150000,920000,4585.28842683787,1322.5,5907.78842683787,236311.537073515,0.0201061320458914
"469","MENDOTA",147500,125000,118000,569.489772822824,169.625,739.114772822824,29564.590912913,0.452517904574882,125000,1e+05,498.400915960638,143.75,642.150915960638,25686.0366384255,0.514123519377818
"470","MENIFEE",351000,340000,280800,1355.1926119377,403.65,1758.8426119377,70353.7044775082,0.417203916557241,340000,272000,1355.65049141293,391,1746.65049141293,69866.0196565174,0.419315768193588
"471","MENLO PARK",2050000,1830000,1640000,7914.94260533417,2357.5,10272.4426053342,410897.704213367,0.196713365964544,1830000,1464000,7296.58940966374,2104.5,9401.08940966373,376043.576386549,0.21325092892663
"472","MENTONE",329000,310000,263200,1270.25176446583,378.35,1648.60176446583,65944.070578633,0.48555015256109,310000,248000,1236.03427158238,356.5,1592.53427158238,63701.3708632953,0.501932349350688
"473","MERCED",240000,217900,192000,926.627426965952,276,1202.62742696595,48105.0970786381,0.453745596669499,217900,174320,868.812476702584,250.585,1119.39747670258,44775.8990681033,0.485012890137796
"474","MERIDIAN",140750,250000,112600,543.428376439407,161.8625,705.290876439407,28211.6350575763,0.749014172521587,250000,2e+05,996.801831921276,287.5,1284.30183192128,51372.073276851,0.551235271578004
"475","METTLER",189000,385000,151200,729.719098735687,217.35,947.069098735687,37882.7639494275,0.540387453501908,385000,308000,1535.07482115876,442.75,1977.82482115876,79112.9928463506,0.417720143072988
"476","MIDDLETOWN",450000,580000,360000,1737.42642556116,517.5,2254.92642556116,90197.0570224464,0.2773058815624,580000,464000,2312.58025005736,667,2979.58025005736,119183.210002294,0.128625508892111
"477","MIDPINES",280000,580000,224000,1081.06533146028,322,1403.06533146028,56122.6132584111,0.466395007009363,580000,464000,2312.58025005736,667,2979.58025005736,119183.210002294,0.167896522814287
"478","MIDWAY CITY",610000,580000,488000,2355.17804353846,701.5,3056.67804353846,122267.121741538,0.173241106146437,580000,464000,2312.58025005736,667,2979.58025005736,119183.210002294,0.184376317990364
"479","MILL VALLEY",1500000,1450000,1200000,5791.4214185372,1725,7516.4214185372,300656.856741488,0.27192741544735,1450000,1160000,5781.4506251434,1667.5,7448.9506251434,297958.025005736,0.27121949418339
"480","MILLBRAE",1475500,1327250,1180400,5696.82820203442,1696.825,7393.65320203442,295746.128081377,0.115206197204547,1327250,1061800,5292.02092567005,1526.3375,6818.35842567005,272734.337026802,0.120571683070537
"481","MILLVILLE",325000,280000,260000,1254.80797401639,373.75,1628.55797401639,65142.3189606557,0.492400482360405,280000,224000,1116.41805175183,322,1438.41805175183,57536.7220700731,0.540699445995408
"482","MILPITAS",880000,844000,704000,3397.63389887516,1012,4409.63389887516,176385.355955006,0.255930994275016,844000,675200,3365.20298456623,970.6,4335.80298456623,173432.119382649,0.261618505215101
"483","MINERAL",153500,480000,122800,592.655458496973,176.525,769.180458496973,30767.2183398789,0.594739271311913,480000,384000,1913.85951728885,552,2465.85951728885,98634.380691554,0.111508315404127
"484","MIRANDA",397500,480000,318000,1534.72667591236,457.125,1991.85167591236,79674.0670364943,0.0988873059214766,480000,384000,1913.85951728885,552,2465.85951728885,98634.380691554,0.0525993981887466
"485","MISSION VIEJO",670500,650000,536400,2588.76537408613,771.075,3359.84037408613,134393.614963445,0.359009486986376,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0.360554508197396
"486","MODESTO",267250,252500,213800,1031.83824940271,307.3375,1339.17574940271,53567.0299761084,0.481111563605631,252500,202000,1006.76985024049,290.375,1297.14485024049,51885.7940096195,0.490596498890451
"487","MOJAVE",95000,87600,76000,366.790023174022,109.25,476.040023174022,19041.6009269609,0.735159869470368,87600,70080,349.279361905215,100.74,450.019361905215,18000.7744762086,0.751307372375327
"488","MOKELUMNE HILL",369000,190000,295200,1424.68966896015,424.35,1849.03966896015,73961.586758406,0.417053397424087,190000,152000,757.569392260169,218.5,976.069392260169,39042.7756904068,0.740454055330404
"489","MONO CITY",195000,618000,156000,752.884784409836,224.25,977.134784409836,39085.3913763934,0.660985232785797,618000,494400,2464.09412850939,710.7,3174.79412850939,126991.765140376,0.084890632064904
"490","MONROVIA",639000,618000,511200,2467.14552429685,734.85,3201.99552429685,128079.820971874,0.248881191489492,618000,494400,2464.09412850939,710.7,3174.79412850939,126991.765140376,0.250339202830564
"491","MONTARA",1030000,1070000,824000,3976.77604072888,1184.5,5161.27604072888,206451.041629155,0.270896603146415,1070000,856000,4266.31184062306,1230.5,5496.81184062306,219872.473624922,0.242880489564384
"492","MONTCLAIR",390000,388500,312000,1505.76956881967,448.5,1954.26956881967,78170.7827527869,0.26011697005691,388500,310800,1549.03004680566,446.775,1995.80504680566,79832.2018722265,0.251504397727361
"493","MONTE RIO",427250,2415000,341800,1649.58986738001,491.3375,2140.92736738001,85637.0946952005,0.261257952965689,2415000,1932000,9629.10569635952,2777.25,12406.3556963595,496254.227854381,0.0166449533321217
"494","MONTE SERENO",2300000,2415000,1840000,8880.1795084237,2645,11525.1795084237,461007.180336948,0.280558573564247,2415000,1932000,9629.10569635952,2777.25,12406.3556963595,496254.227854381,0.254842283986826
"495","MONTEBELLO",467000,428750,373600,1803.06253497125,537.05,2340.11253497125,93604.5013988499,0.228745591895419,428750,343000,1709.51514174499,493.0625,2202.57764174499,88103.1056697995,0.251612307491014
"496","MONTECITO",2833750,4500000,2267000,10940.9602965199,3258.8125,14199.7727965199,567990.911860794,0,4500000,3600000,17942.432974583,5175,23117.432974583,924697.318983318,0
"497","MONTEREY",755000,7e+05,604000,2915.01544733039,868.25,3783.26544733039,151330.617893216,0.14184632806742,7e+05,560000,2791.04512937957,805,3596.04512937957,143841.805175183,0.157274651144544
"498","MONTEREY PARK",576000,590000,460800,2223.90582471828,662.4,2886.30582471828,115452.232988731,0.224046607100834,590000,472000,2352.45232333421,678.5,3030.95232333421,121238.092933368,0.20396742092706
"499","MOORPARK",686999,655999.5,549599.2,2652.46714874242,790.04885,3442.51599874242,137700.639949697,0.335482241764306,655999.5,524799.6,2615.60601335776,754.399425,3370.00543835776,134800.217534311,0.344986271243387
"500","MORAGA",1230000,1223517.5,984000,4748.9655632005,1414.5,6163.4655632005,246538.62252802,0.276320836415352,1223517.5,978814,4878.41794155096,1407.045125,6285.46306655096,251418.522662038,0.267591232449455
"501","MORENO VALLEY",301000,290000,240800,1162.1452313198,346.15,1508.2952313198,60331.8092527919,0.473465020727805,290000,232000,1156.29012502868,333.5,1489.79012502868,59591.6050011472,0.478252082020462
"502","MORGAN HILL",830000,834879,664000,3204.58651825725,954.5,4159.08651825725,166363.46073029,0.277372483750647,834879,667903.2,3328.83566653041,960.11085,4288.94651653041,171557.860661216,0.263836485920294
"503","MORONGO VALLEY",167450,137000,133960,646.515677689369,192.5675,839.083177689369,33563.3271075748,0.488300963827697,137000,109600,546.247403892859,157.55,703.797403892859,28151.8961557144,0.555248190295712
"504","MORRO BAY",635000,624950,508000,2451.70173384741,730.25,3181.95173384741,127278.069353897,0.138898810209809,624950,499960,2491.8052194368,718.6925,3210.4977194368,128419.908777472,0.134865681044797
"505","MOSS BEACH",1210000,870000,968000,4671.74661095334,1391.5,6063.24661095334,242529.864438134,0.167510629311024,870000,696000,3468.87037508604,1000.5,4469.37037508604,178774.815003442,0.274717958139462
"506","MOUNT LAGUNA",106000,115000,84800,409.260446909962,121.9,531.160446909962,21246.4178763985,0.909644492198891,115000,92000,458.528842683787,132.25,590.778842683787,23631.1537073515,0.890715339805017
"507","MOUNTAIN CENTER",385000,242500,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.381591853045837,242500,194000,966.897776963637,278.875,1245.77277696364,49830.9110785455,0.686338509699382
"508","MOUNTAIN HOUSE",563000,531500,450400,2173.71350575763,647.45,2821.16350575763,112846.540230305,0.453836323454083,531500,425200,2119.20069466463,611.225,2730.42569466463,109217.027786585,0.480453917917481
"509","MOUNTAIN MESA",129000,360000,103200,498.062241994199,148.35,646.412241994199,25856.489679768,0.553178498199512,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.214741176349603
"510","MOUNTAIN RANCH",357000,360000,285600,1378.35829761185,410.55,1788.90829761185,71556.3319044741,0.367355539974256,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.350205799493447
"511","MOUNTAIN VIEW",1463000.5,1420000,1170400.4,5648.56828735375,1682.450575,7331.01886235375,293240.75449415,0.155019243255036,1420000,1136000,5661.83440531284,1633,7294.83440531284,291793.376212514,0.154206812081253
"512","MURPHYS",412000,423500,329600,1590.71041629155,473.8,2064.51041629155,82580.416651662,0.308780431296467,423500,338800,1688.58230327464,487.025,2175.60730327464,87024.2921309856,0.288310228692549
"513","MURRIETA",402000,392500,321600,1552.10094016797,462.3,2014.40094016797,80576.0376067187,0.46549921990979,392500,314000,1564.9788761164,451.375,2016.3538761164,80654.1550446561,0.463464548126553
"514","MYRTLETOWN",311000,266000,248800,1200.75470744338,357.65,1558.40470744338,62336.1882977352,0.526924988728953,266000,212800,1060.59714916424,305.9,1366.49714916424,54659.8859665695,0.597962766352721
"515","NAPA",640000,647500,512000,2471.0064719092,736,3207.0064719092,128280.258876368,0.230715849911833,647500,518000,2581.7167446761,744.625,3326.3417446761,133053.669787044,0.214582258992532
"516","NATIONAL CITY",383750,390000,307000,1481.63864624243,441.3125,1922.95114624243,76918.0458496973,0.246635267991564,390000,312000,1555.01085779719,448.5,2003.51085779719,80140.4343118876,0.23198790179788
"517","NEEDLES",88713.5,80000,70970.8,342.518176008933,102.020525,444.538701008933,17781.5480403573,0.751939120242641,80000,64000,318.976586214808,92,410.976586214808,16439.0634485923,0.775745744963794
"518","NEVADA CITY",487875,415000,390300,1883.65981637922,561.05625,2444.71606637922,97788.6426551689,0.261167610565383,415000,332000,1654.69104098932,477.25,2131.94104098932,85277.6416395727,0.321644587798156
"519","NEWARK",770000,710000,616000,2972.92966151576,885.5,3858.42966151576,154337.18646063,0.226773235355296,710000,568000,2830.91720265642,816.5,3647.41720265642,145896.688106257,0.252283126094595
"520","NEWCASTLE",599000,583500,479200,2312.70761980252,688.85,3001.55761980252,120062.304792101,0.270950318698114,583500,466800,2326.53547570426,671.025,2997.56047570426,119902.41902817,0.26976916847534
"521","NEWMAN",283950,270500,227160,1096.31607452909,326.5425,1422.85857452909,56914.3429811637,0.383760938208039,270500,216400,1078.53958213882,311.075,1389.61458213882,55584.5832855528,0.395610184616462
"522","NEWPORT BEACH",1990000,1860375,1592000,7683.28574859268,2288.5,9971.78574859268,398871.429943707,0.147632536749989,1860375,1488300,7417.70083224217,2139.43125,9557.13208224217,382285.283289687,0.154194595591519
"523","NICE",215000,138500,172000,830.103736656998,247.25,1077.353736657,43094.1494662799,0.326328092630296,138500,110800,552.228214884387,159.275,711.503214884387,28460.1285953755,0.481890482655191
"524","NIPOMO",612000,555000,489600,2362.89993876318,703.8,3066.69993876318,122667.997550527,0.210814662553797,555000,444000,2212.90006686523,638.25,2851.15006686523,114046.002674609,0.248972526390883
"525","NORCO",517500,522500,414000,1998.04038939533,595.125,2593.16538939533,103726.615575813,0.412847218956059,522500,418000,2083.31582871547,600.875,2684.19082871547,107367.633148619,0.391087788475948
"526","NORTH EDWARDS",109990,56000,87992,424.665627883271,126.4885,551.154127883271,22046.1651153308,0.692560990516071,56000,44800,223.283610350366,64.4,287.683610350366,11507.3444140146,0.828080320487068
"527","NORTH HIGHLANDS",231387.5,211000,185110,893.375015654517,266.095625,1159.47064065452,46378.8256261807,0.463834015246244,211000,168800,841.300746141556,242.65,1083.95074614156,43358.0298456623,0.495207742145287
"528","NORTH TUSTIN",1100000,1100000,880000,4247.04237359394,1265,5512.04237359394,220481.694943758,0.251487431141327,1100000,880000,4385.92806045361,1265,5650.92806045361,226037.122418144,0.24207817381626
"529","NORWALK",440000,430000,352000,1698.81694943758,506,2204.81694943758,88192.6779775031,0.326953952179662,430000,344000,1714.49915090459,494.5,2208.99915090459,88359.9660361838,0.324091800263276
"530","NOVATO",820000,769822,656000,3165.97704213367,943,4108.97704213367,164359.081685347,0.232712982824483,769822,615857.6,3069.4399194132,885.2953,3954.7352194132,158189.408776528,0.244343669794429
"531","NUEVO",330000,314000,264000,1274.11271207818,379.5,1653.61271207818,66144.5084831273,0.414385105637295,314000,251200,1251.98310089312,361.1,1613.08310089312,64523.3240357249,0.423925286273871
"532","OAK GLEN",805000,575000,644000,3108.0628279483,925.75,4033.8128279483,161352.513117932,0.196827969691393,575000,460000,2292.64421341893,661.25,2953.89421341893,118155.768536757,0.291836354125162
"533","OAK HILLS",340000,338250,272000,1312.72218820176,391,1703.72218820176,68148.8875280706,0.528363968168332,338250,270600,1348.67287858949,388.9875,1737.66037858949,69506.4151435794,0.515782409775645
"534","OAK PARK",765000,749000,612000,2953.62492345397,879.75,3833.37492345397,153334.996938159,0.403420303314739,749000,599200,2986.41828843614,861.35,3847.76828843614,153910.731537446,0.401009652685886
"535","OAK VIEW",664000,495000,531200,2563.6692146058,763.6,3327.2692146058,133090.768584232,0.216397451988508,495000,396000,1973.66762720413,569.25,2542.91762720413,101716.705088165,0.334668571059592
"536","OAKDALE",339975,335000,271980,1312.62566451146,390.97125,1703.59691451146,68143.8765804582,0.43417035116122,335000,268000,1335.71445477451,385.25,1720.96445477451,68838.5781909804,0.426312392197468
"537","OAKHURST",282500,240000,226000,1090.71770049117,324.875,1415.59270049117,56623.7080196469,0.379995221905549,240000,192000,956.929758644425,276,1232.92975864442,49317.190345777,0.432651946434953
"538","OAKLAND",710000,639000,568000,2741.27280477427,816.5,3557.77280477427,142310.912190971,0.183614705410724,639000,511200,2547.82548239078,734.85,3282.67548239078,131307.019295631,0.207435589282955
"539","OAKLEY",460000,425000,368000,1776.03590168474,529,2305.03590168474,92201.4360673896,0.434834888688289,425000,340000,1694.56311426617,488.75,2183.31311426617,87332.5245706468,0.461842002394109
"540","OCCIDENTAL",875000,714250,7e+05,3378.32916081337,1006.25,4384.57916081337,175383.166432535,0.162499879504987,714250,571400,2847.86283379908,821.3875,3669.25033379908,146770.013351963,0.205636558293465
"541","OCEANSIDE",490000,460000,392000,1891.86433005548,563.5,2455.36433005548,98214.5732022194,0.296567894611592,460000,368000,1834.11537073515,529,2363.11537073515,94524.6148294059,0.314858167821601
"542","OJAI",675000,675000,540000,2606.13963834174,776.25,3382.38963834174,135295.58553367,0.214041625306619,675000,540000,2691.36494618744,776.25,3467.61494618744,138704.597847498,0.204344784638374
"543","OLIVEHURST",165000,179450,132000,637.056356039092,189.75,826.806356039092,33072.2542415637,0.639570244103319,179450,143560,715.504354953091,206.3675,921.871854953091,36874.8741981237,0.584179302677302
"544","ONTARIO",385000,370000,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.324595501558682,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.329494537532852
"545","ORANGE",650000,609500,520000,2509.61594803279,747.5,3257.11594803279,130284.637921311,0.268621863640464,609500,487600,2430.20286622407,700.925,3131.12786622407,125245.114648963,0.284486839696744
"546","ORANGE COVE",172500,137250,138000,666.013463131778,198.375,864.388463131778,34575.5385252711,0.425152669587373,137250,109800,547.24420572478,157.8375,705.08170572478,28203.2682289912,0.541555924969421
"547","ORANGEVALE",356000,335000,284800,1374.49734999949,409.4,1783.89734999949,71355.8939999798,0.508196349473735,335000,268000,1335.71445477451,385.25,1720.96445477451,68838.5781909804,0.523350471083407
"548","ORICK",850000,170000,680000,3281.80547050441,977.5,4259.30547050441,170372.218820176,0.064057708137286,170000,136000,677.825245706467,195.5,873.325245706467,34933.0098282587,0.619022343034602
"549","ORINDA",1607500,1345000,1286000,6206.4732868657,1848.625,8055.0982868657,322203.931474628,0.32251542849253,1345000,1076000,5362.79385573646,1546.75,6909.54385573646,276381.754229459,0.350960548139065
"550","ORLAND",241000,203500,192800,930.48837457831,277.15,1207.63837457831,48305.5349831324,0.377634292958315,203500,162800,811.396691183918,234.025,1045.42169118392,41816.8676473567,0.457618435412978
"551","OROSI",142500,164000,114000,550.185034761034,163.875,714.060034761034,28562.4013904414,0.57332942586425,164000,131200,653.902001740357,188.6,842.502001740357,33700.0800696143,0.5035317839005
"552","OROVILLE",229000,205000,183200,884.157003230012,263.35,1147.50700323001,45900.2801292005,0.396035945488425,205000,164000,817.377502175446,235.75,1053.12750217545,42125.1000870178,0.435612649862644
"553","OXNARD",490000,455000,392000,1891.86433005548,563.5,2455.36433005548,98214.5732022194,0.283431542761853,455000,364000,1814.17933409672,523.25,2337.42933409672,93497.1733638689,0.310495483563057
"554","PACHECO",479000,441000,383200,1849.39390631954,550.85,2400.24390631954,96009.7562527818,0.340010611059313,441000,352800,1758.35843150913,507.15,2265.50843150913,90620.3372603652,0.363412950491021
"555","PACIFIC GROVE",899000,940000,719200,3470.99190350996,1033.85,4504.84190350996,180193.676140398,0.137995017979711,940000,752000,3747.974888024,1081,4828.97488802399,193158.99552096,0.115047183351897
"556","PACIFICA",925000,887500,740000,3571.37654143127,1063.75,4635.12654143127,185405.061657251,0.226791551142387,887500,710000,3538.64650332053,1020.625,4559.27150332053,182370.860132821,0.232301621903971
"557","PALERMO",72000,207500,57600,277.988228089785,82.8,360.788228089785,14431.5291235914,0.837779554582306,207500,166000,827.345520494659,238.625,1065.97052049466,42638.8208197863,0.498967119207714
"558","PALM DESERT",320000,307175,256000,1235.5032359546,368,1603.5032359546,64140.1294381841,0.460419926257023,307175,245740,1224.77041088167,353.25125,1578.02166088167,63120.8664352668,0.46566494110333
"559","PALM SPRINGS",370500,365000,296400,1430.48109037869,426.075,1856.55609037869,74262.2436151475,0.319485419844562,365000,292000,1455.33067460506,419.75,1875.08067460506,75003.2269842025,0.313023651715898
"560","PALMDALE",280000,273000,224000,1081.06533146028,322,1403.06533146028,56122.6132584111,0.515088679947262,273000,218400,1088.50760045803,313.95,1402.45760045803,56098.3040183213,0.513882428416977
"561","PALO ALTO",2675000,2477500,2140000,10328.034863058,3076.25,13404.284863058,536171.39452232,0,2477500,1982000,9878.30615433984,2849.125,12727.4311543398,509097.246173594,0
"562","PALO CEDRO",362500,4e+05,290000,1399.59350947982,416.875,1816.46850947982,72658.7403791929,0.556528941606278,4e+05,320000,1594.88293107404,460,2054.88293107404,82195.3172429617,0.493580990494709
"563","PALOS VERDES ESTATES",2050000,1775000,1640000,7914.94260533417,2357.5,10272.4426053342,410897.704213367,0.26420942827173,1775000,1420000,7077.29300664105,2041.25,9118.54300664106,364741.720265642,0.293917495571575
"564","PARADISE",282500,230000,226000,1090.71770049117,324.875,1415.59270049117,56623.7080196469,0.403691123800151,230000,184000,917.057685367573,264.5,1181.55768536757,47262.3074147029,0.47165911185691
"565","PARAMOUNT",323000,317000,258400,1247.08607879168,371.45,1618.53607879168,64741.4431516671,0.333775393083867,317000,253600,1263.94472287618,364.55,1628.49472287618,65139.7889150471,0.329135100555805
"566","PARLIER",155000,154000,124000,598.44687991551,178.25,776.69687991551,31067.8751966204,0.531997518718349,154000,123200,614.029928463506,177.1,791.129928463506,31645.1971385402,0.520000462013004
"567","PASADENA",818500,719500,654800,3160.18562071513,941.275,4101.46062071513,164058.424828605,0.19036347401571,719500,575600,2868.79567226943,827.425,3696.22067226943,147848.826890777,0.217717784763641
