"","RegionSalesCar","2016 Q3","2016 Q2","2015 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"16","Los Angeles",456212,480040,510550,410590.8,1693.65029407957,524.6438,2218.29409407957,66548.822822387,0.447541670199363,0.491613886305428,"",0.45100380017534,""
"17","Orange County",629059.5,742220,715250,566153.55,2335.33271191583,723.418425,3058.75113691583,91762.534107475,0.431778556698381,0.428329861279554,"",0.425974116848387,""
"18","Riverside County",304733.5,355320,336130,274260.15,1131.29856709358,350.443525,1481.74209209358,44452.2627628074,0.608353193566016,0.610332043113559,"",0.608493871392769,""
"19","San Bernardino",211038,242370,230210,189934.2,783.461572168124,242.6937,1026.15527216812,30784.6581650437,0.719651339852056,0.725729928246404,"",0.722417757815033,""
"20","San Diego",500871,589910,554370,450783.9,1859.4432335097,576.00165,2435.4448835097,73063.346505291,0.454167802227319,0.451357753775445,"",0.46352108976925,""
"21","Ventura",546329,647320,614700,491696.1,2028.20239606629,628.27835,2656.48074606629,79694.4223819888,0.517238107220067,0.511767893224331,"",0.490572143498894,""
"22","Monterey",458150,535000,480000,412335,1700.8449629395,526.8725,2227.7174629395,66831.5238881849,0.456621143594117,0.458277736218918,"",0.508394973220012,""
"23","San Luis Obispo",488690.5,546620,523240,439821.45,1814.22410861374,561.994075,2376.21818361374,71286.5455084122,0.4463938502518,0.467473165408076,"",0.502277366696296,""
"24","Santa Barbara",609841,703460,707860,548856.9,2263.98557905487,701.31715,2965.30272905487,88959.0818716459,0.380646575791728,0.386889785275549,"",0.376958785007711,"R"
"25","Santa Cruz",674050,799000,740000,606645,2502.3563183878,775.1575,3277.5138183878,98325.4145516339,0.361311665692808,0.355107520717249,"",0.405788880984406,""
"26","Fresno",202521,235020,220860,182268.9,751.842895862643,232.89915,984.742045862643,29542.2613758793,0.669721653736784,0.672951938419088,"",0.673328678280108,""
"27","Kern (Bakersfield)",190969.5,228950,225620,171872.55,708.958882789642,219.614925,928.573807789642,27857.2142336893,0.717827342538611,0.710117574091722,"",NA,NA
"28","Kings County",178619,212660,194410,160757.1,663.108646590178,205.41185,868.520496590178,26055.6148977053,0.742789645593272,0.738190104378953,"",0.77890346568265,""
"29","Madera",202436,221700,215910,182192.4,751.527340210892,232.8014,984.328740210892,29529.8622063268,0.671133388132614,0.699987429968672,"",0.684546553226419,""
"30","Merced",186957.5,212080,199510,168261.75,694.064656026981,215.001125,909.065781026981,27271.9734308094,0.689157273094856,0.701083130013162,"",0.733822376720082,""
"31","Placer County",373575,438490,395480,336217.5,1386.86708944696,429.61125,1816.47833944696,54494.3501834087,0.652119049081922,0.650820454576109,"",0.653828034936845,""
"32","Sacramento",277984,323710,291410,250185.6,1031.99320348745,319.6816,1351.67480348745,40550.2441046234,0.634730589655549,0.636947801751041,"",0.66091847205196,""
"33","San Benito",438600,489000,459900,394740,1628.2671630367,504.39,2132.6571630367,63979.714891101,0.55351045326212,0.574860089459998,"",0.579712056151539,""
"34","San Joaquin",273062.5,313840,292250,245756.25,1013.72253125105,314.021875,1327.74440625105,39832.3321875314,0.627601115578778,0.634605197406161,"",0.64446984392407,""
"35","Stanislaus",232517.5,271940,250820,209265.75,863.202485365676,267.395125,1130.59761036568,33917.9283109703,0.66188138191749,0.662229003820305,"",0.667043988138607,""
"36","Tulare",180684.5,207700,189790,162616.05,670.776648927735,207.787175,878.563823927735,26356.914717832,0.667164822643725,0.674164200706787,"",0.720567916173975,""
"37","Amador",215823.5,279460,273910,194241.15,801.227355361721,248.197025,1049.42438036172,31482.7314108516,0.704310232184754,0.672741619694548,"",0.694759266777614,""
"38","Butte County",238705.5,275210,261110,214834.95,886.174936813171,274.511325,1160.68626181317,34820.5878543951,0.5972922765952,0.603467324884788,"",0.628586177623046,""
"39","El Dorado County",359754,445720,4e+05,323778.6,1335.5577404722,413.7171,1749.2748404722,52478.2452141659,0.580741984969803,0.561883810349644,"",0.65158589861907,""
"40","Humboldt",251634,282380,268930,226470.6,934.170951444544,289.3791,1223.55005144454,36706.5015433363,0.58417461095825,0.598694750072189,"",0.620587861127475,""
"41","Lake County",197378.5,250510,221350,177640.65,732.75177893169,226.985275,959.73705393169,28792.1116179507,0.62925801357974,0.595913298338965,"",0.607124953126542,""
"42","Mariposa",223779.5,252440,256110,201401.55,830.763364365643,257.346425,1088.10978936564,32643.2936809693,0.654689495015653,0.667054875306111,"",0.723716430267543,""
"43","Mendocino",302379,355360,347670,272141.1,1122.55767554007,347.73585,1470.29352554007,44108.8057662021,0.515860503442596,0.513482520465154,"",0.518953957671971,""
"44","Shasta",202291.5,236200,231740,182062.35,750.990895602915,232.635225,983.626120602915,29508.7836180874,0.657121326465362,0.658492316462393,"",0.705294164977373,""
"45","Siskiyou County",173145,180000,173330,155830.5,642.786862617395,199.11675,841.903612617395,25257.1083785218,0.666861367116456,0.712985319560778,"",0.708241317688658,""
"46","Sutter",222802,243040,234410,200521.8,827.134474370503,256.2223,1083.3567743705,32500.7032311151,0.695555163977141,0.719343573446461,"",0.720874630453418,""
"47","Tehama",170756.5,196250,183080,153680.85,633.919748803183,196.369975,830.289723803183,24908.6917140955,0.753979064521909,0.759334835234995,"",0.758513226432054,""
"48","Yolo",340824.5,401550,395890,306742.05,1265.28349682718,391.948175,1657.23167182718,49716.9501548154,0.543293597765545,0.54103963494409,"",0.548773337121003,""
"49","Yuba",214242.5,234130,224360,192818.25,795.358020239147,246.378875,1041.73689523915,31252.1068571744,0.639378052525752,0.669304305285448,"",0.715098188286405,""
