"","RegionSalesCar","2016 Q2","2016 Q1","Quarter_Rev","2015 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"36","Amador",279460,273910,NA,237900,190320,903.139267342383,273.585,1176.72426734238,47068.9706936953,0.56046773124088,0.56046773124088,""
"37","Butte County",275210,272530,NA,256310,205048,973.029111443994,294.7565,1267.78561144399,50711.4244577598,0.436058206787842,0.436058206787842,""
"38","El Dorado County",445720,423980,NA,417660,334128,1585.56177552846,480.309,2065.87077552846,82634.8310211383,0.418992421396595,0.418992421396595,""
"39","Humboldt",282380,270000,NA,261920,209536,994.326342590656,301.208,1295.53434259066,51821.3737036262,0.429848802527782,0.429848802527782,""
"40","Lake County",250510,225590,NA,209180,167344,794.109592024715,240.557,1034.66659202471,41386.6636809886,0.441177061515389,0.441177061515389,""
"41","Mariposa",252440,239530,NA,246050,196840,934.079095122292,282.9575,1217.03659512229,48681.4638048917,0.56794085846361,0.56794085846361,""
"42","Mendocino",355360,365790,"r",331820,265456,1259.68756489933,381.593,1641.28056489933,65651.222595973,0.329869527756276,0.340162650921879,"R"
"43","Shasta",236200,219400,NA,232390,185912,882.221665984432,267.2485,1149.47016598443,45978.8066393773,0.51317722634617,0.51317722634617,""
"44","Siskiyou County",180000,177140,NA,150710,120568,572.14005456566,173.3165,745.45655456566,29818.2621826264,0.586906960176397,0.586906960176397,""
"45","Sutter",243040,228180,NA,223360,178688,847.94109606387,256.864,1104.80509606387,44192.2038425548,0.568565522063234,0.568565522063234,""
"46","Tehama",196250,187780,NA,182000,145600,690.926215453189,209.3,900.226215453189,36009.0486181276,0.575405134411186,0.577717726927127,""
"47","Yolo",401550,374760,NA,387600,310080,1471.44506104207,445.74,1917.18506104207,76687.4024416827,0.376978717628249,0.376978717628249,""
"48","Yuba",234130,221000,NA,218440,174752,829.263310459311,251.206,1080.46931045931,43218.7724183725,0.533934468014002,0.533934468014002,""
