"","region","Price2018-Q1","Price2017-Q4","principal2018-Q1","pmt2018-Q1","t_i2018-Q1","pti2018-Q1","min_inc2018-Q1","HAI2018-Q1","principal2017-Q4","pmt2017-Q4","t_i2017-Q4","pti2017-Q4","min_inc2017-Q4","HAI2017-Q4","Price2017-Q1","principal2017-Q1","pmt2017-Q1","t_i2017-Q1","pti2017-Q1","min_inc2017-Q1","HAI2017-Q1"
"201","MONROVIA",617500,660000,494000,2485.44487779448,710.125,3195.56987779448,127822.795111779,0.264267432470811,528000,2572.77396858005,759,3331.77396858005,133270.958743202,0.236216349588748,618000,494400,2464.09412850939,710.7,3174.79412850939,126991.765140376,0.250339202830564
"202","MONTCLAIR",410000,385000,328000,1650.25489861658,471.5,2121.75489861658,84870.1959446631,0.282143497585156,308000,1500.78481500503,442.75,1943.53481500503,77741.3926002012,0.264194944516361,388500,310800,1549.03004680566,446.775,1995.80504680566,79832.2018722265,0.251504397727361
"203","MONTEREY",775000,818000,620000,3119.38425958012,891.25,4010.63425958012,160425.370383205,0.175818574141789,654400,3188.68046408861,940.7,4129.38046408861,165175.218563544,0.126849832203923,7e+05,560000,2791.04512937957,805,3596.04512937957,143841.805175183,0.157274651144544
"204","MONTEREY PARK",659999,638444,527999.2,2656.50386056596,758.99885,3415.50271056596,136620.108422638,0.190444863740038,510755.2,2488.74561150928,734.2106,3222.95621150928,128918.248460371,0.186309575351768,590000,472000,2352.45232333421,678.5,3030.95232333421,121238.092933368,0.20396742092706
"205","MOORPARK",705000,681000,564000,2837.63342323095,810.75,3648.38342323095,145935.336929238,0.368153201550028,544800,2654.63495848942,783.15,3437.78495848942,137511.398339577,0.337965653619002,655999.5,524799.6,2615.60601335776,754.399425,3370.00543835776,134800.217534311,0.344986271243387
"206","MORAGA",1215000,1200000,972000,4890.38951663206,1397.25,6287.63951663206,251505.580665282,0.327096899548294,960000,4677.77085196373,1380,6057.77085196373,242310.834078549,0.287763796145354,1223517.5,978814,4878.41794155096,1407.045125,6285.46306655096,251418.522662038,0.267591232449455
"207","MORENO VALLEY",316000,315000,252800,1271.90377551912,363.4,1635.30377551912,65412.1510207648,0.468310146788863,252000,1227.91484864048,362.25,1590.16484864048,63606.5939456192,0.449031400627143,290000,232000,1156.29012502868,333.5,1489.79012502868,59591.6050011472,0.478252082020462
"208","MORGAN HILL",875000,9e+05,7e+05,3521.88545436465,1006.25,4528.13545436465,181125.418174586,0.281068938361705,720000,3508.3281389728,1035,4543.3281389728,181733.125558912,0.245700806425234,834879,667903.2,3328.83566653041,960.11085,4288.94651653041,171557.860661216,0.263836485920294
"209","MORRO BAY",699500,672000,559600,2815.4958575178,804.425,3619.9208575178,144796.834300712,0.112979000680694,537600,2619.55167709969,772.8,3392.35167709969,135694.067083988,0.123177273946536,624950,499960,2491.8052194368,718.6925,3210.4977194368,128419.908777472,0.134865681044797
"210","MOUNTAIN HOUSE",565000,550000,452000,2274.1317505326,649.75,2923.8817505326,116955.270021304,0.483639322981552,440000,2143.97830715004,632.5,2776.47830715004,111059.132286002,0.473729359511075,531500,425200,2119.20069466463,611.225,2730.42569466463,109217.027786585,0.480453917917481
"211","MOUNTAIN VIEW",1680000,1400000,1344000,6762.02007238013,1932,8694.02007238012,347760.802895205,0.172105723416824,1120000,5457.39932729102,1610,7067.39932729102,282695.973091641,0.16205734408174,1420000,1136000,5661.83440531284,1633,7294.83440531284,291793.376212514,0.154206812081253
"212","MURRIETA",420000,412250,336000,1690.50501809503,483,2173.50501809503,86940.2007238012,0.4678938206612,329800,1607.00919476837,474.0875,2081.09669476837,83243.867790735,0.452262046072609,392500,314000,1564.9788761164,451.375,2016.3538761164,80654.1550446561,0.463464548126553
"213","NAPA",674000,650000,539200,2712.85805284774,775.1,3487.95805284774,139518.32211391,0.245490988364151,520000,2533.79254481369,747.5,3281.29254481369,131251.701792548,0.227692227483199,647500,518000,2581.7167446761,744.625,3326.3417446761,133053.669787044,0.214582258992532
"214","NATIONAL CITY",411000,407000,328800,1654.27991056442,472.65,2126.92991056442,85077.1964225769,0.232074841807223,325600,1586.54394729103,468.05,2054.59394729103,82183.7578916413,0.229295220627122,390000,312000,1555.01085779719,448.5,2003.51085779719,80140.4343118876,0.23198790179788
"215","NEVADA CITY",457500,445000,366000,1841.44296613923,526.125,2367.56796613923,94702.7186455692,0.249930382590328,356000,1734.67335760322,511.75,2246.42335760322,89856.9343041287,0.302325008969707,415000,332000,1654.69104098932,477.25,2131.94104098932,85277.6416395727,0.321644587798156
"216","NEWARK",930000,820000,744000,3743.26111149614,1069.5,4812.76111149614,192510.444459846,0.166403318424705,656000,3196.47674884188,943,4139.47674884188,165579.069953675,0.205094485536884,710000,568000,2830.91720265642,816.5,3647.41720265642,145896.688106257,0.252283126094595
"217","NEWMAN",268600,277500,214880,1081.11820919125,308.89,1390.00820919125,55600.32836765,0.509702664909772,222000,1081.73450951661,319.125,1400.85950951661,56034.3803806645,0.394581617787027,270500,216400,1078.53958213882,311.075,1389.61458213882,55584.5832855528,0.395610184616462
"218","NEWPORT BEACH",2050000,2150000,1640000,8251.27449308289,2357.5,10608.7744930829,424350.979723316,0.162158719599092,1720000,8381.00610976836,2472.5,10853.5061097684,434140.244390734,0.133504301278847,1860375,1488300,7417.70083224217,2139.43125,9557.13208224217,382285.283289687,0.154194595591519
"219","NIPOMO",602500,617500,482000,2425.0696985768,692.875,3117.9446985768,124717.787943072,0.261130988310945,494000,2407.102917573,710.125,3117.227917573,124689.11670292,0.20515364408561,555000,444000,2212.90006686523,638.25,2851.15006686523,114046.002674609,0.248972526390883
"220","NORCO",562500,579500,450000,2264.06922066299,646.875,2910.94422066299,116437.76882652,0.409813487892003,463600,2258.97350726082,666.425,2925.39850726082,117015.940290433,0.34412364153656,522500,418000,2083.31582871547,600.875,2684.19082871547,107367.633148619,0.391087788475948
"221","NORTH HIGHLANDS",245000,240500,196000,986.127927222102,281.75,1267.8779272221,50715.1170888841,0.420635167271308,192400,937.503241581065,276.575,1214.07824158106,48563.1296632426,0.443486302620915,211000,168800,841.300746141556,242.65,1083.95074614156,43358.0298456623,0.495207742145287
"222","NORTH TUSTIN",1100000,1035000,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.269087567581472,828000,4034.57735981872,1190.25,5224.82735981872,208993.094392749,0.271196361558918,1100000,880000,4385.92806045361,1265,5650.92806045361,226037.122418144,0.24207817381626
"223","NORWALK",460000,440000,368000,1851.50549600884,529,2380.50549600884,95220.2198403537,0.305569616123719,352000,1715.18264572004,506,2221.18264572003,88847.3058288014,0.326502257049627,430000,344000,1714.49915090459,494.5,2208.99915090459,88359.9660361838,0.324091800263276
"224","NOVATO",890000,775000,712000,3582.26063358233,1023.5,4605.76063358233,184230.425343293,0.207782511989063,620000,3021.06034189324,891.25,3912.31034189324,156492.41367573,0.253290331841612,769822,615857.6,3069.4399194132,885.2953,3954.7352194132,158189.408776528,0.244343669794429
"225","OAK HILLS",407500,419000,326000,1640.19236874697,468.625,2108.81736874697,84352.6947498786,0.432543127301501,335200,1633.32165581067,481.85,2115.17165581067,84606.8662324268,0.416234752673593,338250,270600,1348.67287858949,388.9875,1737.66037858949,69506.4151435794,0.515782409775645
"226","OAKDALE",349000,335000,279200,1404.72916979801,401.35,1806.07916979801,72243.1667919206,0.437891144815645,268000,1305.87769617321,385.25,1691.12769617321,67645.1078469284,0.44219756353613,335000,268000,1335.71445477451,385.25,1720.96445477451,68838.5781909804,0.426312392197468
"227","OAKHURST",293500,257500,234800,1181.3410066926,337.525,1518.8660066926,60754.640267704,0.393230313427132,206000,1003.77166198388,296.125,1299.89666198388,51995.8664793554,0.414334463908329,240000,192000,956.929758644425,276,1232.92975864442,49317.190345777,0.432651946434953
"228","OAKLAND",670635.5,689000,536508.4,2699.31590014922,771.230825,3470.54672514922,138821.869005969,0.228123843202736,551200,2685.82009750251,792.35,3478.17009750251,139126.8039001,0.194974058121442,639000,511200,2547.82548239078,734.85,3282.67548239078,131307.019295631,0.207435589282955
"229","OAKLEY",465000,465000,372000,1871.63055574807,534.75,2406.38055574807,96255.2222299228,0.477886984931349,372000,1812.63620513595,534.75,2347.38620513595,93895.4482054379,0.428421658539303,425000,340000,1694.56311426617,488.75,2183.31311426617,87332.5245706468,0.461842002394109
"230","OCEANSIDE",513500,5e+05,410800,2066.84363521857,590.525,2657.36863521857,106294.745408743,0.277468548562364,4e+05,1949.07118831822,575,2524.07118831822,100962.847532729,0.287190247558672,460000,368000,1834.11537073515,529,2363.11537073515,94524.6148294059,0.314858167821601
"231","OJAI",725000,699000,580000,2918.13366218785,833.75,3751.88366218785,150075.346487514,0.218196007754425,559200,2724.80152126887,803.85,3528.65152126887,141146.060850755,0.199488371027893,675000,540000,2691.36494618744,776.25,3467.61494618744,138704.597847498,0.204344784638374
"232","OLIVEHURST",2e+05,202000,160000,805.002389569062,230,1035.00238956906,41400.0955827625,0.600368127693631,161600,787.424760080562,232.3,1019.72476008056,40788.9904032225,0.538033723094666,179450,143560,715.504354953091,206.3675,921.871854953091,36874.8741981237,0.584179302677302
"233","ONTARIO",405000,385000,324000,1630.12983887735,465.75,2095.87983887735,83835.1935550941,0.324430895484113,308000,1500.78481500503,442.75,1943.53481500503,77741.3926002012,0.324150513729931,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.329494537532852
"234","ORANGE",670000,655000,536000,2696.75800505636,770.5,3467.25800505636,138690.320202254,0.263547648117768,524000,2553.28325669687,753.25,3306.53325669687,132261.330267875,0.264777478087867,609500,487600,2430.20286622407,700.925,3131.12786622407,125245.114648963,0.284486839696744
"235","ORANGEVALE",375000,363500,3e+05,1509.37948044199,431.25,1940.62948044199,77625.1792176797,0.529524034595839,290800,1416.97475390735,418.025,1834.99975390735,73399.9901562939,0.497947314469332,335000,268000,1335.71445477451,385.25,1720.96445477451,68838.5781909804,0.523350471083407
"236","ORINDA",1375000,1387500,1100000,5534.3914282873,1581.25,7115.6414282873,284625.657131492,0.389082665196354,1110000,5408.67254758307,1595.625,7004.29754758307,280171.901903323,0.353971745289869,1345000,1076000,5362.79385573646,1546.75,6909.54385573646,276381.754229459,0.350960548139065
"237","OROVILLE",179000,194500,143200,720.477138664311,205.85,926.327138664311,37053.0855465724,0.518976060379574,155600,758.188692255788,223.675,981.863692255788,39274.5476902315,0.469560902471587,205000,164000,817.377502175446,235.75,1053.12750217545,42125.1000870178,0.435612649862644
"238","OXNARD",480000,495000,384000,1932.00573496575,552,2484.00573496575,99360.22939863,0.316040723959214,396000,1929.58047643504,569.25,2498.83047643504,99953.2190574016,0.275575418150672,455000,364000,1814.17933409672,523.25,2337.42933409672,93497.1733638689,0.310495483563057
"239","PACIFIC GROVE",9e+05,899000,720000,3622.51075306078,1035,4657.51075306078,186300.430122431,0.168919736896764,719200,3504.42999659616,1033.85,4538.27999659616,181531.199863847,0.139103032306505,940000,752000,3747.974888024,1081,4828.97488802399,193158.99552096,0.115047183351897
"240","PACIFICA",1010000,953000,808000,4065.26206732377,1161.5,5226.76206732377,209070.482692951,0.197785608393912,762400,3714.92968493453,1095.95,4810.87968493453,192435.187397381,0.213003119875182,887500,710000,3538.64650332053,1020.625,4559.27150332053,182370.860132821,0.232301621903971
"241","PALM DESERT",348000,323500,278400,1400.70415785017,400.2,1800.90415785017,72036.1663140068,0.450973545619642,258800,1261.04905884189,372.025,1633.07405884189,65322.9623536756,0.455804762558752,307175,245740,1224.77041088167,353.25125,1578.02166088167,63120.8664352668,0.46566494110333
"242","PALM SPRINGS",377500,350000,302000,1519.44201031161,434.125,1953.56701031161,78142.6804124642,0.345099920760447,280000,1364.34983182276,402.5,1766.84983182276,70673.9932729102,0.346110603785282,365000,292000,1455.33067460506,419.75,1875.08067460506,75003.2269842025,0.313023651715898
"243","PALMDALE",305000,299950,244000,1227.62864409282,350.75,1578.37864409282,63135.1457637128,0.46665143813734,239960,1169.2478058721,344.9425,1514.1903058721,60567.6122348841,0.485666337639864,273000,218400,1088.50760045803,313.95,1402.45760045803,56098.3040183213,0.513882428416977
"244","PALO ALTO",3100000,2750000,2480000,12477.5370383205,3565,16042.5370383205,641701.481532819,0,2200000,10719.8915357502,3162.5,13882.3915357502,555295.661430009,0,2477500,1982000,9878.30615433984,2849.125,12727.4311543398,509097.246173594,0
"245","PALOS VERDES ESTATES",1680000,1600000,1344000,6762.02007238013,1932,8694.02007238012,347760.802895205,0.334611374459101,1280000,6237.02780261831,1840,8077.02780261831,323081.112104732,0.326046968700062,1775000,1420000,7077.29300664105,2041.25,9118.54300664106,364741.720265642,0.293917495571575
"246","PARADISE",265000,269500,212000,1066.62816617901,304.75,1371.37816617901,54855.1266471603,0.484759697736781,215600,1050.54937050352,309.925,1360.47437050352,54418.9748201409,0.421460213320883,230000,184000,917.057685367573,264.5,1181.55768536757,47262.3074147029,0.47165911185691
"247","PASADENA",777500,810000,622000,3129.44678944973,894.125,4023.57178944973,160942.871577989,0.231429130819647,648000,3157.49532507552,931.5,4088.99532507552,163559.813003021,0.193910082870217,719500,575600,2868.79567226943,827.425,3696.22067226943,147848.826890777,0.217717784763641
"248","PATTERSON",347500,353000,278000,1398.69165187625,399.625,1798.31665187625,71932.6660750498,0.410024684282006,282400,1376.04425895266,405.95,1781.99425895266,71279.7703581066,0.376707765300808,327000,261600,1303.81679615303,376.05,1679.86679615303,67194.6718461211,0.409140058889462
"249","PENN VALLEY",360000,360750,288000,1449.00430122431,414,1863.00430122431,74520.1720489725,0.387326718641568,288600,1406.2548623716,414.8625,1821.1173623716,72844.6944948639,0.424681219629719,327000,261600,1303.81679615303,376.05,1679.86679615303,67194.6718461211,0.456315684801158
"250","PERRIS",308000,299000,246400,1239.70367993636,354.2,1593.90367993636,63756.1471974542,0.426893179849865,239200,1165.5445706143,343.85,1509.3945706143,60375.7828245719,0.419602811659396,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.432091275995566
"251","PETALUMA",750000,690250,6e+05,3018.75896088398,862.5,3881.25896088398,155250.358435359,0.233427885782149,552200,2690.69277547331,793.7875,3484.48027547331,139379.211018932,0.284064890151372,660000,528000,2631.55683627217,759,3390.55683627217,135622.273450887,0.288564004942128
"252","PHELAN",276000,277000,220800,1110.90329760531,317.4,1428.30329760531,57132.1319042123,0.539731487585921,221600,1079.78543832829,318.55,1398.33543832829,55933.4175331318,0.502924961520389,210000,168000,837.313538813871,241.5,1078.81353881387,43152.5415525549,0.610928600148154
"253","PICO RIVERA",467000,460000,373600,1879.68057964376,537.05,2416.73057964376,96669.2231857504,0.271893567972854,368000,1793.14549325276,529,2322.14549325276,92885.8197301106,0.277008491415745,435500,348400,1736.42879120686,500.825,2237.25379120686,89490.1516482745,0.291582515158248
"254","PINOLE",595000,520000,476000,2394.88210896796,684.25,3079.13210896796,123165.284358718,0.3114816162686,416000,2027.03403585095,598,2625.03403585095,105001.361434038,0.374696706677856,484500,387600,1931.80195026343,557.175,2488.97695026343,99559.0780105373,0.395608835133229
"255","PISMO BEACH",887000,842200,709600,3570.18559773879,1020.05,4590.23559773879,183609.423909552,0.15172180071635,673760,3283.01550960321,968.53,4251.54550960321,170061.820384129,0.122800995074613,967000,773600,3855.62948587149,1112.05,4967.67948587149,198707.17943486,0.074219403670316
"256","PITTSBURG",440000,430000,352000,1771.00525705194,506,2277.00525705194,91080.2102820775,0.373768962536034,344000,1676.20122195367,494.5,2170.70122195367,86828.0488781468,0.376379320121466,418000,334400,1666.65266297237,480.7,2147.35266297237,85894.1065188949,0.374874353572569
"257","PLACENTIA",655000,657000,524000,2636.38282583868,753.25,3389.63282583868,135585.313033547,0.289065525692541,525600,2561.07954145014,755.55,3316.62954145014,132665.181658006,0.288162444761371,6e+05,480000,2392.32439661106,690,3082.32439661106,123292.975864442,0.316716318257729
"258","PLACERVILLE",4e+05,382000,320000,1610.00477913812,460,2070.00477913812,82800.191165525,0.340055778161955,305600,1489.09038787512,439.3,1928.39038787512,77135.6155150049,0.328937945442864,356500,285200,1421.43941231974,409.975,1831.41441231974,73256.5764927896,0.346025918902272
"259","PLEASANT HILL",737475,710000,589980,2968.34568623722,848.09625,3816.44193623722,152657.677449489,0.277551867421881,568000,2767.68108741188,816.5,3584.18108741188,143367.243496475,0.268227726096552,675000,540000,2691.36494618744,776.25,3467.61494618744,138704.597847498,0.27758428851945
"260","PLEASANTON",1100000,1060000,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.28745450625458,848000,4132.03091923463,1219,5351.03091923463,214041.236769385,0.266424166557126,1e+06,8e+05,3987.2073276851,1150,5137.2073276851,205488.293107404,0.273138030868683
"261","PLUMAS LAKE",304500,340875,243600,1225.6161381189,350.175,1575.7911381189,63031.6455247559,0.686864730235966,272700,1328.77928263595,392.00625,1720.78553263595,68831.4213054379,0.569469049777791,304999,243999.2,1216.09424773663,350.74885,1566.84309773663,62673.7239094651,0.612159375681777
"262","POLLOCK PINES",307950,299000,246360,1239.50242933896,354.1425,1593.64492933896,63745.7971735586,0.508150306380666,239200,1165.5445706143,343.85,1509.3945706143,60375.7828245719,0.459673648297874,303500,242800,1210.11742395243,349.025,1559.14242395243,62365.6969580971,0.440263800837994
"263","POMONA",396000,395000,316800,1593.90473134674,455.4,2049.30473134674,81972.1892538698,0.332159034851553,316000,1539.7662387714,454.25,1994.0162387714,79760.6495508558,0.308834668189204,365000,292000,1455.33067460506,419.75,1875.08067460506,75003.2269842025,0.328737949514209
"264","PORTERVILLE",205000,215000,164000,825.127449308289,235.75,1060.87744930829,42435.0979723316,0.495505332270242,172000,838.100610976836,247.25,1085.35061097684,43414.0244390734,0.505316947788762,183000,146400,729.658940966374,210.45,940.108940966374,37604.3576386549,0.559296387710762
"265","POWAY",739500,699000,591600,2976.49633543161,850.425,3826.92133543161,153076.853417264,0.320333775973206,559200,2724.80152126887,803.85,3528.65152126887,141146.060850755,0.346793686443382,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0.368381603603059
"266","RAMONA",521375,5e+05,417100,2098.54060430785,599.58125,2698.12185430785,107924.874172314,0.310153378261698,4e+05,1949.07118831822,575,2524.07118831822,100962.847532729,0.32477333448991,493000,394400,1965.69321254876,566.95,2532.64321254875,101305.72850195,0.317035068922529
"267","RANCHO CORDOVA",360000,334250,288000,1449.00430122431,414,1863.00430122431,74520.1720489725,0.418409265373229,267400,1302.95408939073,384.3875,1687.34158939073,67493.6635756293,0.446618891860814,305000,244000,1216.09823494396,350.75,1566.84823494396,62673.9293977582,0.475570668361659
"268","RANCHO CUCAMONGA",495000,467417.5,396000,1992.38091418343,569.25,2561.63091418343,102465.236567337,0.408888276948391,373934,1822.05996433146,537.530125,2359.59008933146,94383.6035732586,0.420083264244332,453000,362400,1806.20491944135,520.95,2327.15491944135,93086.196777654,0.423364266968918
"269","RANCHO MIRAGE",5e+05,490000,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.391340505139707,392000,1910.08976455186,563.5,2473.58976455186,98943.5905820743,0.378484328889491,455000,364000,1814.17933409672,523.25,2337.42933409672,93497.1733638689,0.395030494189746
"270","RANCHO PALOS VERDES",1300000,1210000,1040000,5232.51553219891,1495,6727.51553219891,269100.621287956,0.20815823587061,968000,4716.7522757301,1391.5,6108.2522757301,244330.091029204,0.196217149707905,1162750,930200,4636.12532026585,1337.1625,5973.28782026585,238931.512810634,0.201320516650626
"271","RANCHO SANTA FE",2300000,2407500,1840000,9257.52748004422,2645,11902.5274800442,476101.099201769,0.158611237519278,1926000,9384.77777175224,2768.625,12153.4027717522,486136.11087009,0.122239979857122,1750000,1400000,6977.61282344893,2012.5,8990.11282344893,359604.512937957,0.184549661786116
"272","RANCHO SANTA MARGARITA",650000,575000,520000,2616.25776609945,747.5,3363.75776609945,134550.310643978,0.424565035060657,460000,2241.43186656596,661.25,2902.68186656596,116107.274662638,0.498629143588996,585000,468000,2332.51628669578,672.75,3005.26628669578,120210.651467831,0.472649726733797
"273","REDDING",260000,269900,208000,1046.50310643978,299,1345.50310643978,53820.1242575912,0.466346651094773,215920,1052.10862745418,310.385,1362.49362745418,54499.7450981671,0.447619684454024,245000,196000,976.86579528285,281.75,1258.61579528285,50344.631811314,0.469007444994416
"274","REDLANDS",435000,380000,348000,1750.88019731271,500.25,2251.13019731271,90045.2078925084,0.417851534812786,304000,1481.29410312185,437,1918.29410312185,76731.7641248739,0.45731480784691,372495,297996,1485.21479352606,428.36925,1913.58404352606,76543.3617410425,0.454541331875256
"275","REDONDO BEACH",1100000,1072500,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.190320994420505,858000,4180.75769894259,1233.375,5414.13269894259,216565.307957703,0.17571427425581,1049000,839200,4182.58048674167,1206.35,5388.93048674167,215557.219469667,0.172324750953422
"276","REDWOOD CITY",1692175,1401500,1353740,6811.02459284514,1946.00125,8757.02584284514,350281.033713806,0.127362739377333,1121200,5463.24654085598,1611.725,7074.97154085598,282998.861634239,0.13831196867154,1350000,1080000,5382.72989237489,1552.5,6935.22989237489,277409.195694996,0.136330609136107
"277","REEDLEY",211000,235000,168800,849.277520995361,242.65,1091.92752099536,43677.1008398144,0.560629806257904,188000,916.063458509564,270.25,1186.31345850956,47452.5383403826,0.500222000234732,216000,172800,861.236782779982,248.4,1109.63678277998,44385.4713111993,0.533676610101692
"278","RIALTO",352500,332500,282000,1418.81671161547,405.375,1824.19171161547,72967.6684646189,0.386454043416389,266000,1296.13234023162,382.375,1678.50734023162,67140.2936092647,0.397238917615576,306500,245200,1222.07904593548,352.475,1574.55404593548,62982.1618374194,0.424780763674062
"279","RICHMOND",5e+05,476500,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.262087527290206,381200,1857.46484246727,547.975,2405.43984246727,96217.5936986906,0.27398649864538,385000,308000,1535.07482115876,442.75,1977.82482115876,79112.9928463506,0.358713498109748
"280","RIO LINDA",291500,290000,233200,1173.29098279691,335.225,1508.51598279691,60340.6393118763,0.495559703221016,232000,1130.46128922457,333.5,1463.96128922457,58558.4515689827,0.464211985020856,265000,212000,1056.60994183655,304.75,1361.35994183655,54454.3976734621,0.493472708724842
"281","RIO VISTA",369950,380000,295960,1489.05317010537,425.4425,1914.49567010537,76579.8268042149,0.397288729185506,304000,1481.29410312185,437,1918.29410312185,76731.7641248739,0.409851020103245,322500,258000,1285.87436317845,370.875,1656.74936317845,66269.9745271378,0.480762132387688
"282","RIPON",511000,379500,408800,2056.78110534895,587.65,2644.43110534895,105777.244213958,0.431577966451401,303600,1479.34503193353,436.425,1915.77003193353,76630.8012773412,0.538042767725994,395000,316000,1574.94689443562,454.25,2029.19689443562,81167.8757774246,0.509104582035856
"283","RIVERBANK",314000,318600,251200,1263.85375162343,361.1,1624.95375162343,64998.1500649371,0.550261325216738,254880,1241.94816119637,366.39,1608.33816119637,64333.5264478548,0.502270537533612,289900,231920,1155.89140429591,333.385,1489.27640429591,59571.0561718364,0.535784950640599
"284","RIVERSIDE",390000,375500,312000,1569.75465965967,448.5,2018.25465965967,80730.1863863869,0.391492875475953,300400,1463.75246242698,431.825,1895.57746242698,75823.0984970794,0.378801939881961,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.385760886084539
"285","ROCKLIN",467500,456529.5,374000,1881.69308561768,537.625,2419.31808561768,96772.7234247074,0.475443686448952,365223.6,1779.61699013465,525.008925,2304.62591513465,92185.0366053859,0.477677951500975,447750,358200,1785.272080971,514.9125,2300.184580971,92007.3832388402,0.472600206198427
"286","ROHNERT PARK",535000,505000,428000,2153.38139209724,615.25,2768.63139209724,110745.25568389,0.235440486839104,404000,1968.5619002014,580.75,2549.3119002014,101972.476008056,0.277076661259067,475000,380000,1893.92348065042,546.25,2440.17348065042,97606.9392260169,0.290929093238193
"287","ROSAMOND",243000,234000,194400,978.077903326411,279.45,1257.52790332641,50301.1161330564,0.59955207470038,187200,912.165316132928,269.1,1181.26531613293,47250.6126453171,0.604301602196006,204450,163560,815.184538145219,235.1175,1050.30203814522,42012.0815258088,0.645262896175477
"288","ROSEVILLE",439950,435000,351960,1770.80400645454,505.9425,2276.74650645454,91069.8602581818,0.480413917654974,348000,1695.69193383685,500.25,2195.94193383685,87837.6773534741,0.473759543894014,412442,329953.6,1644.4917646451,474.3083,2118.8000646451,84752.002585804,0.483684883052221
"289","ROWLAND HEIGHTS",620000,651500,496000,2495.50740766409,713,3208.50740766409,128340.296306564,0.230585837303467,521200,2539.63975837864,749.225,3288.86475837864,131554.590335146,0.218965941552505,633888,507110.4,2527.44287853165,728.9712,3256.41407853165,130256.563141266,0.218767806884804
"290","RUNNING SPRINGS",214000,224000,171200,861.352556838897,246.1,1107.4525568389,44298.1022735559,0.684250641413863,179200,873.183892366563,257.6,1130.78389236656,45231.3556946625,0.674969141587613,180138.5,144110.8,718.249547198203,207.159275,925.408822198203,37016.3528879281,0.740902608987827
"291","SACRAMENTO",315000,3e+05,252000,1267.87876357127,362.25,1630.12876357127,65205.1505428509,0.457374405737715,240000,1169.44271299093,345,1514.44271299093,60577.7085196373,0.455723837148134,280000,224000,1116.41805175183,322,1438.41805175183,57536.7220700731,0.471539214309431
"292","SALIDA",315000,322500,252000,1267.87876357127,362.25,1630.12876357127,65205.1505428509,0.600355928357234,258000,1257.15091646525,370.875,1628.02591646525,65121.0366586101,0.586608948343102,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.628964599451027
"293","SALINAS",465000,458750,372000,1871.63055574807,534.75,2406.38055574807,96255.2222299228,0.246462546936686,367000,1788.27281528197,527.5625,2315.83531528197,92633.4126112788,0.247744495682478,449495,359596,1792.22975775781,516.91925,2309.14900775781,92365.9603103126,0.242963208583922
"294","SAN ANSELMO",1455000,1368000,1164000,5856.39238411493,1673.25,7529.64238411493,301185.695364597,0.185871236957988,1094400,5332.65877123866,1573.2,6905.85877123866,276234.350849546,0.170509181155336,1205000,964000,4804.58482986055,1385.75,6190.33482986055,247613.393194422,0.180188558981489
"295","SAN BERNARDINO",260000,263750,208000,1046.50310643978,299,1345.50310643978,53820.1242575912,0.376894707994179,211000,1028.13505183786,303.3125,1331.44755183786,53257.9020735145,0.367329001211619,243000,194400,968.89138062748,279.45,1248.34138062748,49933.6552250992,0.386854544345225
"296","SAN BRUNO",966500,1031000,773200,3890.17404759249,1111.475,5001.64904759249,200065.9619037,0.153667431864325,824800,4018.98479031217,1185.65,5204.63479031217,208185.391612487,0.122365447402753,830500,664400,3311.37568564248,955.075,4266.45068564248,170658.027425699,0.185426801769941
"297","SAN CARLOS",1780000,1750500,1424000,7164.52126716466,2047,9211.52126716466,368460.850686586,0.228583970757386,1400400,6823.6982303021,2013.075,8836.7732303021,353470.929212084,0.197047213945116,1662500,1330000,6628.73218227648,1911.875,8540.60718227648,341624.287291059,0.198784244218728
"298","SAN CLEMENTE",989500,950000,791600,3982.74932239294,1137.925,5120.67432239294,204826.972895717,0.252185449393788,760000,3703.23525780462,1092.5,4795.73525780462,191829.410312185,0.222733345228956,854500,683600,3407.06866150692,982.675,4389.74366150692,175589.746460277,0.253987162796415
"299","SAN DIEGO",579000,575000,463200,2330.48191780244,665.85,2996.33191780244,119853.276712097,0.299640234222871,460000,2241.43186656596,661.25,2902.68186656596,116107.274662638,0.298926901349447,542000,433600,2161.06637160533,623.3,2784.36637160533,111374.654864213,0.311246507507741
"300","SAN DIMAS",590000,603000,472000,2374.75704922873,678.5,3053.25704922873,122130.281969149,0.334344040231029,482400,2350.57985311178,693.45,3044.02985311178,121761.194124471,0.299989966148143,565000,452000,2252.77214014208,649.75,2902.52214014208,116100.885605683,0.324166550324993
