"","RegionSalesCar","2018 Q1","2017 Q4","Quarter_Rev","2017 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"28","Kings County",232000,225000,NA,215000,172000,857.249575452297,247.25,1104.4995754523,44179.9830180919,0.528595316406614,0.528595316406614,""
"29","Madera",255000,235000,NA,238000,190400,948.955343989054,273.7,1222.65534398905,48906.2137595622,0.470855200219437,0.470855200219437,""
"30","Merced",262500,250000,NA,228500,182800,911.076874376046,262.775,1173.85187437605,46954.0749750418,0.504990054798127,0.504990054798127,""
"31","Placer County",465000,453750,NA,435000,348000,1734.43518754302,500.25,2234.68518754302,89387.4075017208,0.445549350927307,0.445549350927307,""
"32","Sacramento",355000,349900,NA,319720,255776,1274.78992680748,367.678,1642.46792680748,65698.7170722992,0.4603915736974,0.460384374407341,""
"33","San Benito",560000,552000,NA,525000,420000,2093.28384703468,603.75,2697.03384703468,107881.353881387,0.319271534733705,0.319271534733705,""
"34","San Joaquin",362500,349950,NA,315000,252000,1255.97030822081,362.25,1618.22030822081,64728.8123288323,0.44565274435955,0.44565274435955,""
"35","Stanislaus",3e+05,298250,NA,275000,220000,1096.4820151134,316.25,1412.7320151134,56509.2806045361,0.475239710677442,0.475239710677442,""
"36","Tulare",225000,220000,NA,212000,169600,845.287953469242,243.8,1089.08795346924,43563.5181387697,0.523882810535217,0.523882810535217,""
"37","Amador",330750,325000,NA,295000,236000,1176.2261616671,339.25,1515.4761616671,60619.0464666842,0.469210907107998,0.469210907107998,""
"38","Butte County",307000,308500,NA,282000,225600,1124.3924664072,324.3,1448.6924664072,57947.698656288,0.410639215595062,0.410639215595062,""
"39","El Dorado County",489000,455000,NA,429000,343200,1710.51194357691,493.35,2203.86194357691,88154.4777430763,0.433684886765958,0.433684886765958,""
"40","Humboldt",300050,310500,NA,295000,236000,1176.2261616671,339.25,1515.4761616671,60619.0464666842,0.3552524727495,0.3552524727495,""
"41","Lake County",266450,265000,NA,217000,173600,865.223990107667,249.55,1114.77399010767,44590.9596043067,0.427341938770131,0.427341938770131,""
"42","Mariposa",292500,291750,NA,302000,241600,1204.1366129609,347.3,1551.4366129609,62057.464518436,0.458138008171884,0.487711144411982,"R"
"43","Mendocino",412500,389500,NA,4e+05,320000,1594.88293107404,460,2054.88293107404,82195.3172429617,0.258601676237199,0.258601676237199,""
"44","Shasta",249900,255000,NA,235500,188400,938.987325669842,270.825,1209.81232566984,48392.4930267937,0.494068775145989,0.494068775145989,""
"45","Siskiyou County",210000,198500,NA,206500,165200,823.358313166974,237.475,1060.83331316697,42433.3325266789,0.478305467210351,0.478305467210351,""
"46","Sutter",282700,275000,NA,258500,206800,1030.6930942066,297.275,1327.9680942066,53118.723768264,0.534763279886565,0.534763279886565,""
"47","Tehama",219000,210000,NA,206000,164800,821.364709503131,236.9,1058.26470950313,42330.5883801252,0.551190387065162,0.551190387065162,""
"48","Tuolumne",280000,275000,NA,279000,223200,1112.43084442414,320.85,1433.28084442414,57331.2337769657,0.456371123689583,0.454722186064627,"R"
"49","Yolo",4e+05,434950,NA,385500,308400,1537.06842482261,443.325,1980.39342482261,79215.7369929043,0.374655030525896,0.374655030525896,""
"50","Yuba",269950,272500,NA,254900,203920,1016.33914782693,293.135,1309.47414782693,52378.9659130773,0.439547652893368,0.439547652893368,""
