"","RegionSalesCar","2018 Q3","2018 Q2","2017 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"43","Mariposa",267750,320000,270000,240975,1139.36529935474,307.9125,1447.27779935474,43418.3339806421,0.58713171871195,0.584335009925438,"",0.677341018478588,"R"
"44","Mendocino",357000,430000,391000,321300,1519.15373247298,410.55,1929.70373247298,57891.1119741895,0.411602745449317,0.405671867225991,"",0.460540566468552,""
"45","Mono",573750,624500,571000,516375,2441.49707004587,659.8125,3101.30957004587,93039.287101376,0.31300575217838,0.361966184086113,"",0.463202082397949,""
"46","Nevada",365075,435000,393000,328567.5,1553.51554308844,419.83625,1973.35179308844,59200.5537926534,0.511127524006045,0.509513972813917,"",0.585071647751683,""
"47","Plumas",239700,297000,285000,215730,1020.00322037472,275.655,1295.65822037472,38869.7466112415,0.61034563145057,0.595578781270322,"",0.630492889044391,""
"48","Shasta",233750,265500,250000,210375,994.683991500169,268.8125,1263.49649150017,37904.8947450051,0.623795756129963,0.639053401913425,"",0.661870446050126,""
"49","Siskiyou County",182070,207500,203500,163863,774.768403561222,209.3805,984.148903561222,29524.4671068367,0.637882998635189,0.652121626700041,"",0.659608797526942,""
"50","Sutter",253725,299950,280600,228352.5,1079.68425986473,291.78375,1371.46800986473,41144.0402959418,0.621910923809856,0.623024916973755,"",0.698864062938855,""
"51","Tehama",190357.5,215900,208500,171321.75,810.034472350774,218.911125,1028.94559735077,30868.3679205232,0.675061718658825,0.692035754005144,"",0.730698064773988,""
"52","Tuolumne",270300,308500,289000,243270,1150.21639744383,310.845,1461.06139744383,43831.8419233149,0.612530053595257,0.627493663295565,"",0.638447829284668,""
"53","Yolo",382500,469500,435000,344250,1627.66471336391,439.875,2067.53971336391,62026.1914009173,0.535707008738695,0.520535860956912,"",0.513638734661881,""
"54","Yuba",229500,290000,268516,206550,976.598828018347,263.925,1240.52382801835,37215.7148405504,0.649185699575684,0.626174240267115,"",0.619363061271346,""
