"","RegionSalesCar","2018 Q3","2018 Q2","2017 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"44","Mendocino",420000,430000,391000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.231140404575606,0.222417931631611,"",0.275415740533556,""
"45","Mono",675000,624500,571000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.107144375979883,0.137324544117091,"",0.201928744005089,""
"46","Nevada",429500,435000,393000,343600,1796.52471781917,493.925,2290.44971781917,91617.988712767,0.321609457239963,0.317190022086645,"",0.389593469166592,""
"47","Plumas",282000,297000,285000,225600,1179.5575562864,324.3,1503.8575562864,60154.3022514558,0.437852227780987,0.415860372614072,"",0.466384059407997,""
"48","Shasta",275000,265500,250000,220000,1150.27775878993,316.25,1466.52775878993,58661.110351597,0.444907245241755,0.458733661000151,"",0.47957728945409,""
"49","Siskiyou County",214200,207500,203500,171360,895.961803392007,246.33,1142.29180339201,45691.6721356803,0.465053514376137,0.480548180642537,"",0.494674550251456,""
"50","Sutter",298500,299950,280600,238800,1248.57422181379,343.275,1591.84922181379,63673.9688725517,0.453244096597236,0.452601081763067,"",0.51192029102225,""
"51","Tehama",223950,215900,208500,179160,936.744378476377,257.5425,1194.28687847638,47771.4751390551,0.4882471175813,0.508089051047797,"",0.557849653863883,""
"52","Tuolumne",318000,308500,289000,254400,1330.13937198253,365.7,1695.83937198253,67833.5748793013,0.414869403020668,0.432366513384233,"",0.451776228305145,""
"53","Yolo",450000,469500,435000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.35383628446618,0.334711376494951,"",0.341625414622486,""
"54","Yuba",270000,290000,268516,216000,1129.36361772102,310.5,1439.86361772102,57594.5447088407,0.479883192957713,0.449368820083935,"",0.429065584911755,""
