"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"101","EL DORADO HILLS",685000,650000,548000,2865.23732644036,787.75,3652.98732644036,146119.493057614,0.476255980744313,520000,2696.91660908446,747.5,3444.41660908446,137776.664363379,0.507104245770955,608500,486800,2369.18443995777,699.775,3068.95943995777,122758.377598311,0.52830772300739
"102","EL MONTE",538000,530000,430400,2250.36157901447,618.7,2869.06157901447,114762.463160579,0.126478830336714,424000,2199.02431202272,609.5,2808.52431202272,112340.972480909,0.130751800816521,485000,388000,1888.33928246429,557.75,2446.08928246429,97843.5712985714,0.150724854894858
"103","ELK GROVE",428000,430000,342400,1790.2504754985,492.2,2282.4504754985,91298.0190199401,0.499187650469132,344000,1784.11406447126,494.5,2278.61406447126,91144.5625788504,0.497300324491469,402500,322000,1567.12693029253,462.875,2030.00193029253,81200.077211701,0.521384982694054
"104","ENCINITAS",1185900,1015000,948720,4960.41597872354,1363.785,6324.20097872354,252968.039148941,0.158174592753258,812000,4211.33901264728,1167.25,5378.58901264728,215143.560505891,0.205939350017823,1e+06,8e+05,3893.48305662739,1150,5043.48305662739,201739.322265096,0.193749857180369
"105","ESCONDIDO",535000,525000,428000,2237.81309437313,615.25,2853.06309437313,114122.523774925,0.216867126346961,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.224721758842048,495000,396000,1927.27411303056,569.25,2496.52411303056,99860.9645212224,0.233109840745239
"106","EUREKA",290000,266000,232000,1213.02018199665,333.5,1546.52018199665,61860.8072798659,0.30263339048954,212800,1103.66125848687,305.9,1409.56125848687,56382.4503394749,0.333766539928854,283500,226800,1103.80244655387,326.025,1429.82744655387,57193.0978621547,0.339263679400047
"107","EXETER",190500,245000,152400,796.828774725385,219.075,1015.90377472538,40636.1509890154,0.578912118902594,196000,1016.53010650107,281.75,1298.28010650107,51931.2042600427,0.471361004031363,224900,179920,875.644339435501,258.635,1134.2793394355,45371.17357742,0.532014047447008
"108","FAIR OAKS",425500,450000,340400,1779.79340496405,489.325,2269.11840496405,90764.7361985619,0.478632221031645,360000,1867.09611398155,517.5,2384.59611398155,95383.8445592621,0.452437304664845,425000,340000,1654.73029906664,488.75,2143.48029906664,85739.2119626657,0.453924410835937
"109","FAIRFIELD",470000,475000,376000,1965.92926047733,540.5,2506.42926047733,100257.170419093,0.37421333697955,380000,1970.82367586942,546.25,2517.07367586942,100682.947034777,0.369712079751029,420000,336000,1635.26288378351,483,2118.26288378351,84730.5153513402,0.438464688336884
"110","FALLBROOK",615000,583000,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.163532176554574,466400,2418.92674322499,670.45,3089.37674322499,123575.069729,0.181794627581022,560000,448000,2180.35051171134,644,2824.35051171134,112974.020468454,0.206147112224856
"111","FELTON",679750,662500,543800,2843.27747831801,781.7125,3624.98997831801,144999.59913272,0.215271290314869,530000,2748.7803900284,761.875,3510.6553900284,140426.215601136,0.227994555788118,515000,412000,2005.14377416311,592.25,2597.39377416311,103895.750966524,0.42575804796734
"112","FOLSOM",525000,542500,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.53215392308171,434000,2250.88809296665,623.875,2874.76309296665,114990.523718666,0.514171635493913,509000,407200,1981.78287582334,585.35,2567.13287582334,102685.315032934,0.53307547607079
"113","FONTANA",413000,407450,330400,1727.50805229178,474.95,2202.45805229178,88098.3220916711,0.403423395210129,325960,1690.55180364841,468.5675,2159.11930364841,86364.7721459363,0.412307615229524,380000,304000,1479.52356151841,437,1916.52356151841,76660.9424607364,0.448101962999297
"114","FORESTHILL",365000,454000,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.453102784066742,363200,1883.69252388361,522.1,2405.79252388361,96231.7009553444,0.349892471755159,395000,316000,1537.92580736782,454.25,1992.17580736782,79687.0322947128,0.380356624229935
"115","FORTUNA",312500,295000,250000,1307.13381680673,359.375,1666.50881680673,66660.3526722693,0.329761682107277,236000,1223.9852302768,339.25,1563.2352302768,62529.4092110718,0.358187453955392,332500,266000,1294.58311632861,382.375,1676.95811632861,67078.3246531444,0.292915412676229
"116","FOUNTAIN VALLEY",8e+05,780000,640000,3346.26257102524,920,4266.26257102524,170650.50284101,0.192433605529031,624000,3236.29993090136,897,4133.29993090136,165331.997236054,0.202874369729989,715000,572000,2783.84038548859,822.25,3606.09038548859,144243.615419543,0.256041578643203
"117","FREMONT",1100000,1175000,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.195988153368095,940000,4875.19540872961,1351.25,6226.44540872961,249057.816349184,0.16525881364674,955000,764000,3718.27631907916,1098.25,4816.52631907916,192661.052763166,0.230627306455305
"118","FRESNO",255000,255000,204000,1066.62119451429,293.25,1359.87119451429,54394.8477805718,0.448986092538302,204000,1058.02113125621,293.25,1351.27113125621,54050.8452502485,0.449050754562864,245000,196000,953.903348873712,281.75,1235.65334887371,49426.1339549485,0.441463453201315
"119","FULLERTON",632000,626750,505600,2643.54743110994,726.8,3370.34743110994,134813.897244397,0.244231645012726,501400,2600.44997652875,720.7625,3321.21247652875,132848.49906115,0.248373740975616,630000,504000,2452.89432567526,724.5,3177.39432567526,127095.77302701,0.242076068003844
"120","GALT",358865,375000,287092,1501.07064693871,412.69475,1913.76539693871,76550.6158775486,0.468142843832032,3e+05,1555.91342831796,431.25,1987.16342831796,79486.5371327184,0.445984327092609,345500,276400,1345.19839606476,397.325,1742.52339606476,69700.9358425906,0.465139833337117
"121","GARDEN GROVE",612000,605000,489600,2559.89086683431,703.8,3263.69086683431,130547.634673372,0.171364273891745,484000,2510.20699768631,695.75,3205.95699768631,128238.279907452,0.175656355650668,562000,449600,2188.1374778246,646.3,2834.4374778246,113377.499112984,0.222578591399046
"122","GARDENA",580000,539000,464000,2426.0403639933,667,3093.0403639933,123721.614559732,0.164028547941829,431200,2236.36623430235,619.85,2856.21623430235,114248.649372094,0.193933775585244,496500,397200,1933.1143376155,570.975,2504.0893376155,100163.57350462,0.212671036945072
"123","GILROY",775000,775000,620000,3241.6918656807,891.25,4132.9418656807,165317.674627228,0.251561552059921,620000,3215.55441852378,891.25,4106.80441852378,164272.176740951,0.251626625765922,707500,566000,2754.63926256388,813.625,3568.26426256388,142730.570502555,0.265395208687438
"124","GLENDALE",890000,930000,712000,3722.71711026558,1023.5,4746.21711026558,189848.684410623,0.123942994782163,744000,3858.66530222854,1069.5,4928.16530222854,197126.612089142,0.111725196351848,761000,608800,2962.94060609345,875.15,3838.09060609345,153523.624243738,0.145360618495824
"125","GLENDORA",591500,612000,473200,2474.14288845178,680.225,3154.36788845178,126174.715538071,0.321856233327028,489600,2539.25071501491,703.8,3243.05071501491,129722.028600596,0.306534513589434,6e+05,480000,2336.08983397644,690,3026.08983397644,121043.593359057,0.289003053039696
"126","GOLD RIVER",518000,499000,414400,2166.70501473884,595.7,2762.40501473884,110496.200589554,0.563897433398356,399200,2070.40213528177,573.85,2644.25213528177,105770.085411271,0.582565373407151,475000,380000,1849.40445189801,546.25,2395.65445189801,95826.1780759205,0.558009057916235
"127","GOLETA",834900,815000,667920,3492.24327568621,960.135,4452.37827568621,178095.131027449,0.185625183279635,652000,3381.51851754437,937.25,4318.76851754437,172750.740701775,0.195236822844585,8e+05,640000,3114.78644530192,920,4034.78644530192,161391.457812077,0.190652676986334
"128","GRANITE BAY",760000,793000,608000,3178.94944247398,874,4052.94944247398,162117.977698959,0.381745269554828,634400,3290.23826308305,911.95,4202.18826308305,168087.530523322,0.363030557121334,712000,569600,2772.1599363187,818.8,3590.9599363187,143638.397452748,0.424413948359555
"129","GRASS VALLEY",430000,422500,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.173202056685391,338000,1752.9957959049,485.875,2238.8707959049,89554.8318361961,0.180127685317832,387000,309600,1506.7779429148,445.05,1951.8279429148,78073.1177165921,0.235888242537247
"130","GROVER BEACH",506625,520000,405300,2119.12534380708,582.61875,2701.74409380708,108069.763752283,0.252578349863145,416000,2157.53328726757,598,2755.53328726757,110221.331490703,0.241622776737613,485000,388000,1888.33928246429,557.75,2446.08928246429,97843.5712985714,0.292956462096168
"131","HACIENDA HEIGHTS",625000,660500,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.279055521215352,528400,2740.48218507737,759.575,3500.05718507737,140002.287403095,0.253390588766378,632800,506240,2463.79607823382,727.72,3191.51607823382,127660.643129353,0.266761815875335
"132","HALF MOON BAY",1265000,1250000,1012000,5291.27769043366,1454.75,6746.02769043366,269841.107617346,0.244552758831663,1e+06,5186.3780943932,1437.5,6623.8780943932,264955.123775728,0.244912871344692,1152500,922000,4487.23922276307,1325.375,5812.61422276307,232504.568910523,0.255540966421927
"133","HANFORD",233500,245000,186800,976.690387917991,268.525,1245.21538791799,49808.6155167196,0.556587894882034,196000,1016.53010650107,281.75,1298.28010650107,51931.2042600427,0.542034971391385,242414.5,193931.6,943.836748430802,278.776675,1222.6134234308,48904.5369372321,0.521745138685385
"134","HAWTHORNE",710000,730000,568000,2969.8080317849,816.5,3786.3080317849,151452.321271396,0.0867829358079198,584000,3028.84480712563,839.5,3868.34480712563,154733.792285025,0.0825694421363624,669900,535920,2608.24429963469,770.385,3378.62929963469,135145.171985388,0.0919905485240379
"135","HAYWARD",680000,675000,544000,2844.32318537145,782,3626.32318537145,145052.927414858,0.209750546448668,540000,2800.64417097233,776.25,3576.89417097233,143075.766838893,0.21323328112905,620000,496000,2413.95949510898,713,3126.95949510898,125078.379804359,0.235032656240315
"136","HEALDSBURG",853000,950000,682400,3567.95246635566,980.95,4548.90246635566,181956.098654226,0.164109981597767,760000,3941.64735173883,1092.5,5034.14735173883,201365.894069553,0.126777953355235,755000,604000,2939.57970775368,868.25,3807.82970775368,152313.188310147,0.167516891622619
"137","HEMET",268000,263250,214400,1120.99796129345,308.2,1429.19796129345,57167.9184517382,0.322806544911655,210600,1092.25122667921,302.7375,1394.98872667921,55799.5490671683,0.329621098956018,250000,2e+05,973.370764156849,287.5,1260.87076415685,50434.8305662739,0.334678850093876
"138","HERCULES",569000,605000,455200,2380.0292536417,654.35,3034.3792536417,121375.170145668,0.457999271985161,484000,2510.20699768631,695.75,3205.95699768631,128238.279907452,0.422872802311905,530000,424000,2063.54602001252,609.5,2673.04602001252,106921.840800501,0.510375466487462
"139","HESPERIA",273750,276000,219000,1145.0492235227,314.8125,1459.8617235227,58394.4689409079,0.436949390173433,220800,1145.15228324202,317.4,1462.55228324202,58502.0913296807,0.434264759701624,252500,202000,983.104471798417,290.375,1273.47947179842,50939.1788719367,0.459172140370359
"140","HIDDEN VALLEY LAKE",340000,334000,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.472459029899472,267200,1385.80022682186,384.1,1769.90022682186,70796.0090728745,0.482984339183828,300200,240160,1168.82361359954,345.23,1514.05361359954,60562.1445439818,0.470541867122639
"141","HIGHLAND",359500,330000,287600,1503.72674285447,413.425,1917.15174285447,76686.0697141787,0.406875298765272,264000,1369.2038169198,379.5,1748.7038169198,69948.1526767922,0.442626494110298,332000,265600,1292.6363748003,381.8,1674.4363748003,66977.4549920118,0.422240313677354
"142","HILLSBOROUGH",4150000,4258667,3320000,17358.7370871934,4772.5,22131.2370871934,885249.483487737,0,3406933.6,17669.6457920922,4897.46705,22567.1128420922,902684.513683687,0,3450000,2760000,13432.5165453645,3967.5,17400.0165453645,696000.661814581,0
"143","HOLLISTER",559900,565800,447920,2341.96551689629,643.885,2985.85051689629,119434.020675851,0.285813453443774,452640,2347.56218064614,650.67,2998.23218064614,119929.287225846,0.28067486152756,521000,416800,2028.50467250287,599.15,2627.65467250287,105106.186900115,0.299324682853269
"144","HUNTINGTON BEACH",775000,785888,620000,3241.6918656807,891.25,4132.9418656807,165317.674627228,0.23959544576277,628710.4,3260.72984627719,903.7712,4164.50104627719,166580.041851087,0.234808106629339,785000,628000,3056.38419945251,902.75,3959.13419945251,158365.3679781,0.22735366915184
"145","IMPERIAL BEACH",590000,610000,472000,2467.86864613111,678.5,3146.36864613111,125854.745845245,0.0986504643391296,488000,2530.95251006388,701.5,3232.45251006388,129298.100402555,0.0917114558506311,552000,441600,2149.20264725832,634.8,2784.00264725832,111360.105890333,0.146374961244909
"146","INDIAN WELLS",625000,735500,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.387676615714606,588400,3051.66487074096,845.825,3897.48987074096,155899.594829638,0.329745456897574,630000,504000,2452.89432567526,724.5,3177.39432567526,127095.77302701,0.306646454018305
"147","INDIO",325000,320762.5,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.406274733305981,256610,1330.87648280224,368.876875,1699.75335780224,67990.1343120896,0.414249957900872,292625,234100,1139.33047944559,336.51875,1475.84922944559,59033.9691778237,0.442191141003816
"148","IRVINE",850000,859000,680000,3555.40398171431,977.5,4532.90398171431,181316.159268573,0.246704585465099,687200,3564.07902646701,987.85,4551.92902646701,182077.16105868,0.242915159201925,806750,645400,3141.06745593415,927.7625,4068.82995593415,162753.198237366,0.256799605727172
"149","JAMUL",622500,615000,498000,2603.81056307901,715.875,3319.68556307901,132787.422523161,0.516997092063769,492000,2551.69802244145,707.25,3258.94802244145,130357.920897658,0.525463510826049,631000,504800,2456.78780873189,725.65,3182.43780873189,127297.512349275,0.486644898451247
"150","JOSHUA TREE",191200,193500,152960,799.756754475032,219.88,1019.63675447503,40785.4701790013,0.542607337964613,154800,802.851329012067,222.525,1025.37632901207,41015.0531604827,0.538470398778377,187500,150000,730.028073117636,215.625,945.653073117636,37826.1229247055,0.554362020259571
"151","KELSEYVILLE",281250,3e+05,225000,1176.42043512606,323.4375,1499.85793512606,59994.3174050424,0.438187809931453,240000,1244.73074265437,345,1589.73074265437,63589.2297061747,0.41424685508591,269250,215400,1048.32031299693,309.6375,1357.95781299693,54318.3125198771,0.449549170104421
"152","KINGSBURG",257000,272500,205600,1074.98685094186,295.55,1370.53685094186,54821.4740376743,0.562753708180834,218000,1130.63042457772,313.375,1444.00542457772,57760.2169831087,0.541933887402827,276500,221200,1076.54806515747,317.975,1394.52306515747,55780.922606299,0.540021033871539
"153","LA HABRA",550000,536000,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.265818537173517,428800,2223.9189268758,616.4,2840.3189268758,113612.757075032,0.280660865648205,539500,431600,2100.53410905048,620.425,2720.95910905048,108838.364362019,0.281019411091187
"154","LA MESA",541000,544000,432800,2262.91006365582,622.15,2885.06006365582,115402.402546233,0.225234029204279,435200,2257.11174667992,625.6,2882.71174667992,115308.469867197,0.223200526149598,540500,432400,2104.42759210711,621.575,2726.00259210711,109040.103684284,0.239657176615622
"155","LA MIRADA",580000,604500,464000,2426.0403639933,667,3093.0403639933,123721.614559732,0.334007468049942,483600,2508.13244644855,695.175,3203.30744644855,128132.297857942,0.313560775629516,557000,445600,2168.67006254146,640.55,2809.22006254146,112368.802501658,0.362278518523972
"156","LA PUENTE",474000,470000,379200,1982.66057333245,545.1,2527.76057333245,101110.422933298,0.261337910012095,376000,1950.07816349184,540.5,2490.57816349184,99623.1265396737,0.265507356249067,450000,360000,1752.06737548233,517.5,2269.56737548233,90782.6950192931,0.271179520912653
"157","LA QUINTA",425000,460000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.470246090590937,368000,1908.5871387367,529,2437.5871387367,97503.4855494679,0.434404386828444,403500,322800,1571.02041334915,464.025,2035.04541334915,81401.8165339662,0.4686194564826
"158","LA VERNE",650000,675000,520000,2718.83833895801,747.5,3466.33833895801,138653.53355832,0.273411329191768,540000,2800.64417097233,776.25,3576.89417097233,143075.766838893,0.253909367247453,599975,479980,2335.99249690002,689.97125,3025.96374690002,121038.549876001,0.33405869823394
"159","LADERA RANCH",735000,790000,588000,3074.37873712944,845.25,3919.62873712944,156785.149485177,0.49001163075077,632000,3277.7909556565,908.5,4186.2909556565,167451.63822626,0.457578276031304,698000,558400,2717.65117352592,802.7,3520.35117352592,140814.046941037,0.528263326338811
"160","LAFAYETTE",1337500,1600012,1070000,5594.53273593282,1538.125,7132.65773593282,285306.309437313,0.291208554698865,1280009.6,6638.613750053,1840.0138,8478.627550053,339145.10200212,0.256306764654475,1477500,1182000,5752.62121616698,1699.125,7451.74621616698,298069.848646679,0.239595318440452
"161","LAGUNA BEACH",2125000,1800000,1700000,8888.50995428579,2443.75,11332.2599542858,453290.398171431,0.167794451573644,1440000,7468.38445592621,2070,9538.38445592621,381535.378237048,0.199400947902143,1650000,1320000,6424.2470434352,1897.5,8321.7470434352,332869.881737408,0.197755924128476
"162","LAGUNA HILLS",739999,690000,591999.2,3095.28869537013,850.99885,3946.28754537013,157851.501814805,0.306990881300904,552000,2862.88070810505,793.5,3656.38070810505,146255.228324202,0.335345860090861,680000,544000,2647.56847850663,782,3429.56847850663,137182.739140265,0.348855172732419
"163","LAGUNA NIGUEL",850000,805000,680000,3555.40398171431,977.5,4532.90398171431,181316.159268573,0.277934233724089,644000,3340.02749278922,925.75,4265.77749278922,170631.099711569,0.302132442187908,786000,628800,3060.27768250913,903.9,3964.17768250913,158567.107300365,0.321288298485392
"164","LAKE ARROWHEAD",425000,395000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.402129101580523,316000,1638.89547782825,454.25,2093.14547782825,83725.8191131301,0.433960440816612,386000,308800,1502.88445985817,443.9,1946.78445985817,77871.378394327,0.439146803072164
"165","LAKE ELSINORE",375000,370000,3e+05,1568.56058016808,431.25,1999.81058016808,79992.4232067232,0.409503161518402,296000,1535.16791594039,425.5,1960.66791594039,78426.7166376155,0.416783701028771,355000,284000,1382.18648510273,408.25,1790.43648510273,71617.459404109,0.467111958411047
"166","LAKE FOREST",675000,698000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.330678281506562,558400,2896.07352790916,802.7,3698.77352790916,147950.941116367,0.314338861136835,657000,525600,2558.0183682042,755.55,3313.5683682042,132542.734728168,0.341183720563505
"167","LAKESIDE",482850,524000,386280,2019.67860302442,555.2775,2574.95610302442,102998.244120977,0.325689798583264,419200,2174.12969716963,602.6,2776.72969716963,111069.187886785,0.287136000238025,489000,391200,1903.9132146908,562.35,2466.2632146908,98650.5285876319,0.326152375349411
"168","LAKEWOOD",595000,575000,476000,2488.78278720002,684.25,3173.03278720002,126921.311488001,0.288125473072522,460000,2385.73392342087,661.25,3046.98392342087,121879.356936835,0.310111608997105,557888,446310.4,2172.12747549574,641.5712,2813.69867549574,112547.94701983,0.334019210278347
"169","LANCASTER",294500,280000,235600,1231.84290895867,338.675,1570.51790895867,62820.7163583466,0.422843265547869,224000,1161.74869314408,322,1483.74869314408,59349.9477257631,0.446264320544499,260000,208000,1012.30559472312,299,1311.30559472312,52452.2237889249,0.487743354206436
"170","LATHROP",421000,399900,336800,1760.97067800203,484.15,2245.12067800203,89804.8271200812,0.350162607121304,319920,1659.22607995827,459.885,2119.11107995827,84764.4431983309,0.385682631692685,382500,306000,1489.25726915998,439.875,1929.13226915998,77165.2907663991,0.430052422287778
"171","LEMON GROVE",451111,460000,360888.8,1886.91981834721,518.77765,2405.69746834721,96227.8987338883,0.262120279617001,368000,1908.5871387367,529,2437.5871387367,97503.4855494679,0.251859888164375,440000,352000,1713.13254491605,506,2219.13254491605,88765.3017966422,0.290756025967472
"172","LEMOORE",245000,239000,196000,1024.79291237648,281.75,1306.54291237648,52261.7164950591,0.517503289801683,191200,991.63549164798,274.85,1266.48549164798,50659.4196659192,0.526201532751722,234500,187600,913.021776779124,269.675,1182.69677677912,47307.871071165,0.53291800962193
"173","LINCOLN",455000,465000,364000,1903.1868372706,523.25,2426.4368372706,97057.4734908242,0.421408908342193,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.409339418110513,435550,348440,1695.80654531406,500.8825,2196.68904531406,87867.5618125625,0.430632511629607
"174","LITTLEROCK",290000,282990,232000,1213.02018199665,333.5,1546.52018199665,61860.8072798659,0.488909320596775,226392,1174.15450954587,325.4385,1499.59300954587,59983.7203818346,0.498423454830603,268000,214400,1043.45345917614,308.2,1351.65345917614,54066.1383670457,0.492385565552423
"175","LIVERMORE",799000,810000,639200,3342.07974281146,918.85,4260.92974281146,170437.189712458,0.342356051371596,648000,3360.77300516679,931.5,4292.27300516679,171690.920206672,0.335140239540722,740000,592000,2881.17746190427,851,3732.17746190427,149287.098476171,0.346967745349786
"176","LODI",345000,339500,276000,1443.07573375463,396.75,1839.82573375463,73593.0293501853,0.362472760039669,271600,1408.62029043719,390.425,1799.04529043719,71961.8116174877,0.371900177767566,326625,261300,1271.70890337092,375.61875,1647.32765337092,65893.1061348369,0.394858978356866
"177","LOMPOC",359000,350000,287200,1501.63532874758,412.85,1914.48532874758,76579.413149903,0.328315859298933,280000,1452.1858664301,402.5,1854.6858664301,74187.4346572038,0.339754614421983,345000,276000,1343.25165453645,396.75,1740.00165453645,69600.0661814581,0.356870823537713
"178","LONG BEACH",586000,565000,468800,2451.13733327599,673.9,3125.03733327599,125001.493331039,0.211343889842955,452000,2344.24289866573,649.75,2993.99289866573,119759.715946629,0.227313847083139,535000,428000,2083.01343529566,615.25,2698.26343529566,107930.537411826,0.240186929457962
"179","LOOMIS",596000,660000,476800,2492.9656154138,685.4,3178.3656154138,127134.624616552,0.344648900547434,528000,2738.40763383961,759,3497.40763383961,139896.305353584,0.297978478921936,538000,430400,2094.69388446554,618.7,2713.39388446554,108535.755378622,0.340221758719361
"180","LOS ALTOS",3250000,3220000,2600000,13594.19169479,3737.5,17331.69169479,693267.667791601,0,2576000,13360.1099711569,3703,17063.1099711569,682524.398846275,0,2835000,2268000,11038.0244655387,3260.25,14298.2744655387,571930.978621547,0
"181","LOS ANGELES",605000,610000,484000,2530.61106933784,695.75,3226.36106933784,129054.442773513,0.207716567893265,488000,2530.95251006388,701.5,3232.45251006388,129298.100402555,0.205070275968937,570000,456000,2219.28534227762,655.5,2874.78534227762,114991.413691105,0.214095575338011
"182","LOS BANOS",352458,336990,281966.4,1474.27126657302,405.3267,1879.59796657302,75183.9186629207,0.2649557579441,269592,1398.20604322365,387.5385,1785.74454322365,71429.7817289461,0.292625415220541,336739,269391.2,1311.08759100565,387.24985,1698.33744100565,67933.4976402261,0.352498300126966
"183","LOS GATOS",1567000,1750000,1253600,6554.49181099568,1802.05,8356.54181099568,334261.672439827,0.263752705745247,1400000,7260.92933215048,2012.5,9273.42933215048,370937.173286019,0.240172824983499,1705000,1364000,6638.38861154971,1960.75,8599.13861154971,343965.544461988,0.215192217686317
"184","LOS OSOS",605000,589950,484000,2530.61106933784,695.75,3226.36106933784,129054.442773513,0.216860756426289,471960,2447.76300542981,678.4425,3126.20550542981,125048.220217193,0.224295335033895,575000,460000,2238.75275756075,661.25,2900.00275756075,116000.11030243,0.226002722379793
"185","MADERA",250125,250000,200100,1046.22990697211,287.64375,1333.87365697211,53354.9462788844,0.443533450398315,2e+05,1037.27561887864,287.5,1324.77561887864,52991.0247551456,0.443548987437512,230000,184000,895.501103024301,264.5,1160.0011030243,46400.044120972,0.464376018385324
"186","MANHATTAN BEACH",2475000,2400000,1980000,10352.4998291093,2846.25,13198.7498291093,527949.993164373,0,1920000,9957.84594123494,2760,12717.8459412349,508713.837649398,0,2325000,1860000,9052.34810665869,2673.75,11726.0981066587,469043.924266348,0.14713205823814
"187","MANTECA",420000,401500,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.367294376904195,321200,1665.8646439191,461.725,2127.5896439191,85103.5857567638,0.390807093677591,387000,309600,1506.7779429148,445.05,1951.8279429148,78073.1177165921,0.404601169703521
"188","MARINA",615000,592500,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.147995177014903,474000,2458.34321674238,681.375,3139.71821674238,125588.728669695,0.15846377638401,538250,430600,2095.6672552297,618.9875,2714.6547552297,108586.190209188,0.201907754602369
"189","MARIPOSA",315000,310000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.260515373964915,248000,1286.22176740951,356.5,1642.72176740951,65708.8706963805,0.270732967314462,260000,208000,1012.30559472312,299,1311.30559472312,52452.2237889249,0.377606960934859
"190","MARTINEZ",622500,590000,498000,2603.81056307901,715.875,3319.68556307901,132787.422523161,0.315995868403381,472000,2447.97046055359,678.5,3126.47046055359,125058.818422144,0.344199745289302,583000,466400,2269.90062201377,670.45,2940.35062201377,117614.024880551,0.348268984056633
"191","MARYSVILLE",245000,250950,196000,1024.79291237648,281.75,1306.54291237648,52261.7164950591,0.428916439453892,200760,1041.21726623038,288.5925,1329.80976623038,53192.3906492152,0.419544714634693,239900,191920,934.046585284912,275.885,1209.93158528491,48397.2634113965,0.415055546055891
"192","MCKINLEYVILLE",325000,332000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.397488718586069,265600,1377.50202187083,381.8,1759.30202187083,70372.0808748334,0.387185155872327,312450,249960,1216.51878104323,359.3175,1575.83628104323,63033.4512417292,0.418765152999679
"193","MENIFEE",375000,365500,3e+05,1568.56058016808,431.25,1999.81058016808,79992.4232067232,0.387218844516966,292400,1516.49695480057,420.325,1936.82195480057,77472.8781920229,0.400138414953279,355000,284000,1382.18648510273,408.25,1790.43648510273,71617.459404109,0.408958154135695
"194","MENLO PARK",1995000,2451000,1596000,8344.74228649419,2294.25,10638.9922864942,425559.691459767,0.215289705988209,1960800,10169.4501674862,2818.65,12988.1001674862,519524.006699447,0,2200000,1760000,8565.66272458027,2530,11095.6627245803,443826.508983211,0.18106468236274
"195","MERCED",259950,257706.5,207960,1087.32619417251,298.9425,1386.26869417251,55450.7477669005,0.380483513166101,206165.2,1069.25067710619,296.362475,1365.61315210619,54624.5260842477,0.384117638992186,250000,2e+05,973.370764156849,287.5,1260.87076415685,50434.8305662739,0.434021613489012
"196","MILL VALLEY",1492500,1696000,1194000,6242.87110906896,1716.375,7959.24610906896,318369.844362758,0.282535945000409,1356800,7036.87779847269,1950.4,8987.27779847269,359491.111938908,0.256670345294238,1475000,1180000,5742.88750852541,1696.25,7439.13750852541,297565.500341016,0.275792606483116
"197","MILLBRAE",1651500,1650043,1321200,6907.94079506022,1899.225,8807.16579506022,352286.631802409,0.114313914949017,1320034.4,6846.19749600547,1897.54945,8743.74694600547,349749.877840219,0.113358529854472,1600000,1280000,6229.57289060383,1840,8069.57289060383,322782.915624153,0.108456159203321
"198","MILPITAS",1070000,1135000,856000,4475.62618874625,1230.5,5706.12618874625,228245.04754985,0.187952534365626,908000,4709.23130970903,1305.25,6014.48130970903,240579.252388361,0.162440459138853,887250,709800,3454.49284199266,1020.3375,4474.83034199266,178993.213679706,0.251170075761722
"199","MISSION VIEJO",720000,720000,576000,3011.63631392271,828,3839.63631392271,153585.452556909,0.319615059381005,576000,2987.35378237048,828,3815.35378237048,152614.151294819,0.320213861201398,697000,557600,2713.75769046929,801.55,3515.30769046929,140612.307618772,0.334956912629913
"200","MODESTO",298000,292000,238400,1246.4828077069,342.7,1589.1828077069,63567.312308276,0.463499723829108,233600,1211.53792285025,335.8,1547.33792285025,61893.5169140101,0.47261633586234,271500,217200,1057.08064987434,312.225,1369.30564987434,54772.2259949735,0.474868493371168
"201","MONROVIA",739000,710000,591200,3091.11004998456,849.85,3940.96004998456,157638.401999383,0.178560624169604,568000,2945.86275761534,816.5,3762.36275761534,150494.510304613,0.187923318532242,627500,502000,2443.16061803369,721.625,3164.78561803369,126591.424721348,0.255590675142062
