"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"441","MANILA",155000,344000,124000,648.33837313614,178.25,826.58837313614,33063.5349254456,0.580933867299041,275200,1438.89290554085,395.6,1834.49290554085,73379.7162216341,0.212257612479256,387000,309600,1618.75451873346,445.05,2063.80451873346,82552.1807493383,0.143324392117874
"442","MANTECA",420000,401500,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.367294376904195,321200,1679.40552783329,461.725,2141.13052783329,85645.2211133316,0.387643293232807,387000,309600,1618.75451873346,445.05,2063.80451873346,82552.1807493383,0.377924766093091
"443","MARINA",615000,592500,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.147995177014903,474000,2478.32571666557,681.375,3159.70071666557,126388.028666623,0.156706914990763,538250,430600,2251.40728606792,618.9875,2870.39478606792,114815.791442717,0.180298513843504
"444","MARINA DEL REY",940000,1035000,752000,3931.85852095465,1081,5012.85852095465,200514.340838186,0.192879648219296,828000,4329.2272012639,1190.25,5519.4772012639,220779.088050556,0.163458736953143,880000,704000,3680.88882812776,1012,4692.88882812776,187715.55312511,0.21192519651069
"445","MARIPOSA",315000,310000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.260515373964915,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.267772619139511,260000,208000,1087.5353355832,299,1386.5353355832,55461.4134233281,0.359853945767734
"446","MARKLEEVILLE",950000,1507756.5,760000,3973.68680309247,1092.5,5066.18680309247,202647.472123699,0.0138171758343047,1206205.2,6306.68642771252,1733.919975,8040.60640271252,321624.256108501,0,930000,744000,3890.03023881684,1069.5,4959.53023881684,198381.209552674,0.0375679772795505
"447","MARTINEZ",622500,590000,498000,2603.81056307901,715.875,3319.68556307901,132787.422523161,0.315995868403381,472000,2467.86864613111,678.5,3146.36864613111,125854.745845245,0.34100298238716,583000,466400,2438.58884863464,670.45,3109.03884863464,124361.553945386,0.316825498614503
"448","MARYSVILLE",245000,250950,196000,1024.79291237648,281.75,1306.54291237648,52261.7164950591,0.428916439453892,200760,1049.68074024848,288.5925,1338.27324024848,53530.9296099392,0.416709383130837,239900,191920,1003.46048848619,275.885,1279.34548848619,51173.8195394477,0.392470231174774
"449","MATHER",399000,420500,319200,1668.94845729884,458.85,2127.79845729884,85111.9382919535,0.567028407485736,336400,1758.87926389514,483.575,2242.45426389514,89698.1705558056,0.5376373003563,435000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.489494057083564
"450","MAYWOOD",452500,415000,362000,1892.72976673615,520.375,2413.10476673615,96524.190669446,0.148119749129901,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.180879393754804,357000,285600,1493.26967232001,410.55,1903.81967232001,76152.7868928005,0.214783267942892
"451","MCARTHUR",202500,265000,162000,847.022713290763,232.875,1079.89771329076,43195.9085316305,0.530982266090197,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.391813512074421,286674.5,229339.6,1199.11018677172,329.675675,1528.78586177172,61151.4344708687,0.348580925543513
"452","MCFARLAND",225000,332000,180000,941.136348100848,258.75,1199.88634810085,47995.4539240339,0.324730052809641,265600,1388.69896697547,381.8,1770.49896697547,70819.9586790189,0.149627608242341,312450,249960,1306.92467539604,359.3175,1666.24217539604,66649.6870158418,0.168818990828245
"453","MCKINLEYVILLE",325000,332000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.397488718586069,265600,1388.69896697547,381.8,1770.49896697547,70819.9586790189,0.383753157834414,312450,249960,1306.92467539604,359.3175,1666.24217539604,66649.6870158418,0.390923030527631
"454","MEADOW VISTA",651250,574000,521000,2724.06687422523,748.9375,3473.00437422523,138920.174969009,0.290147073151464,459200,2400.94339471061,660.1,3061.04339471061,122441.735788424,0.344240010921049,520000,416000,2175.0706711664,598,2773.0706711664,110922.826846656,0.331489021329189
"455","MECCA",135000,157450,108000,564.681808860509,155.25,719.931808860509,28797.2723544204,0.537779118452277,125960,658.586302259904,181.0675,839.653802259904,33586.1520903962,0.450876343338293,148500,118800,621.14998974656,170.775,791.92498974656,31676.9995898624,0.470463436113632
"456","MENDOCINO",1038000,749000,830400,4341.77568590525,1193.7,5535.47568590524,221419.02743621,0.0280733509458514,599200,3132.93833212238,861.35,3994.28833212238,159771.533284895,0.0943111830017281,664082.5,531266,2777.74301727858,763.694875,3541.43789227858,141657.515691143,0.106566178695916
"457","MENDOTA",147000,215250,117600,614.875747425887,169.05,783.925747425887,31357.0298970355,0.472117546443734,172200,900.353773016478,247.5375,1147.89127301648,45915.6509206591,0.292436423449342,140000,112000,585.595949929416,161,746.595949929416,29863.8379971767,0.448518269843397
"458","MENIFEE",375000,365500,3e+05,1568.56058016808,431.25,1999.81058016808,79992.4232067232,0.387218844516966,292400,1528.82371213716,420.325,1949.14871213716,77965.9484854862,0.397072701096641,355000,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.37776637049789
"459","MENLO PARK",1995000,2451000,1596000,8344.74228649419,2294.25,10638.9922864942,425559.691459767,0.215289705988209,1960800,10252.1119519786,2818.65,13070.7619519786,522830.478079143,0,2200000,1760000,9202.2220703194,2530,11732.2220703194,469288.882812776,0.16777892494595
"460","MENTONE",359500,350000,287600,1503.72674285447,413.425,1917.15174285447,76686.0697141787,0.437442964359393,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.445991875381485,280000,224000,1171.19189985883,322,1493.19189985883,59727.6759943533,0.536440080109692
"461","MERCED",259950,257706.5,207960,1087.32619417251,298.9425,1386.26869417251,55450.7477669005,0.380483513166101,206165.2,1077.94201907489,296.362475,1374.30449407489,54972.1797629958,0.381995699998579,250000,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.415908027960848
"462","MIDDLETOWN",204000,337500,163200,853.296955611435,234.6,1087.89695561144,43515.8782244574,0.692850605045379,270000,1411.70452215127,388.125,1799.82952215127,71993.1808860509,0.430837337090971,449000,359200,1878.08986798791,516.35,2394.43986798791,95777.5947195166,0.26884912671742
"463","MIDPINES",420000,315000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.276917692822721,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.404333899279616,610000,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.138825939067214
"464","MIDWAY CITY",627000,533000,501600,2622.63329004103,721.05,3343.68329004103,133747.331601641,0.147285411838694,426400,2229.44743794556,612.95,2842.39743794556,113695.897517823,0.21617894739069,610000,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.14915574058364
"465","MILFORD",231950,1696000,185560,970.20700418663,266.7425,1236.94950418663,49477.9801674652,0.581711699783863,1356800,7094.0766505735,1950.4,9044.4766505735,361779.06602294,0.0199755448583647,1475000,1180000,6169.67161532778,1696.25,7865.92161532778,314636.864613111,0
"466","MILL VALLEY",1492500,1696000,1194000,6242.87110906896,1716.375,7959.24610906896,318369.844362758,0.282535945000409,1356800,7094.0766505735,1950.4,9044.4766505735,361779.06602294,0.255346168988563,1475000,1180000,6169.67161532778,1696.25,7865.92161532778,314636.864613111,0.266437157434723
"467","MILLBRAE",1651500,1650043,1321200,6907.94079506022,1899.225,8807.16579506022,352286.631802409,0.114313914949017,1320034.4,6901.84641435275,1897.54945,8799.39586435275,351975.83457411,0.112496016139224,1600000,1280000,6692.52514205048,1840,8532.52514205048,341301.005682019,0.102801845585052
"468","MILLVILLE",385000,396000,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.41005249030995,316800,1656.39997265749,455.4,2111.79997265749,84471.9989062997,0.393948365663331,4e+05,320000,1673.13128551262,460,2133.13128551262,85325.2514205048,0.372776820503419
"469","MILPITAS",1070000,1135000,856000,4475.62618874625,1230.5,5706.12618874625,228245.04754985,0.187952534365626,908000,4747.51002264205,1305.25,6052.76002264205,242110.400905682,0.159644581946224,887250,709800,3711.21433267768,1020.3375,4731.55183267768,189262.073307107,0.222285827401769
"470","MIRANDA",5e+05,720000,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.078192177364549,576000,3011.63631392271,828,3839.63631392271,153585.452556909,0.0377979365603896,775000,620000,3241.6918656807,891.25,4132.9418656807,165317.674627228,0.0218395302471329
"471","MISSION VIEJO",720000,720000,576000,3011.63631392271,828,3839.63631392271,153585.452556909,0.319615059381005,576000,3011.63631392271,828,3839.63631392271,153585.452556909,0.317589405191233,697000,557600,2915.43126500574,801.55,3716.98126500574,148679.25060023,0.301296786345482
"472","MODESTO",298000,292000,238400,1246.4828077069,342.7,1589.1828077069,63567.312308276,0.463499723829108,233600,1221.38583842421,335.8,1557.18583842421,62287.4335369685,0.469827721305093,271500,217200,1135.63786004169,312.225,1447.86286004169,57914.5144016676,0.453633536776411
"473","MOJAVE",116750,136500,93400,488.345193958996,134.2625,622.607693958995,24904.3077583598,0.679473245594222,109200,570.956051181181,156.975,727.931051181181,29117.2420472473,0.633818468618707,90000,72000,376.454539240339,103.5,479.954539240339,19198.1815696136,0.733286359542183
"474","MOKELUMNE HILL",365000,305000,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.405616466816214,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.479307650713238,480000,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.266967791260485
"475","MONROVIA",739000,710000,591200,3091.11004998456,849.85,3940.96004998456,157638.401999383,0.178560624169604,568000,2969.8080317849,816.5,3786.3080317849,151452.321271396,0.18638335005985,627500,502000,2624.72470414792,721.625,3346.34970414792,133853.988165917,0.23247103067262
"476","MONTAGUE",98287.5,1200000,78630,411.119728062054,113.030625,524.150353062054,20966.0141224822,0.810721302083425,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.0134105269707316,1020000,816000,4266.48477805718,1173,5439.48477805718,217579.391122287,0.0230534236783907
"477","MONTARA",1272000,1200000,1017600,5320.55748793013,1462.8,6783.35748793013,271334.299517205,0.151167458937255,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.155824203810727,1020000,816000,4266.48477805718,1173,5439.48477805718,217579.391122287,0.252218181989179
"478","MONTCLAIR",435000,420000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.245228983431273,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.25968976397921,399000,319200,1668.94845729884,458.85,2127.79845729884,85111.9382919535,0.229520956213375
"479","MONTE RIO",497000,7e+05,397600,2078.86562224943,571.55,2650.41562224943,106016.624889977,0.223237381315986,560000,2927.97974964708,805,3732.97974964708,149319.189985883,0.118817866107782,488000,390400,2041.22016832539,561.2,2602.42016832539,104096.806733016,0.184066610514971
"480","MONTE SERENO",2800000,3750000,2240000,11711.9189985883,3220,14931.9189985883,597276.759943533,0,3e+06,15685.6058016808,4312.5,19998.1058016808,799924.232067232,0,3033750,2427000,12689.6550935598,3488.8125,16178.4675935598,647138.703742391,0
"481","MONTEBELLO",556000,505000,444800,2325.65248686254,639.4,2965.05248686254,118602.099474502,0.168019550037823,404000,2112.32824795968,580.75,2693.07824795968,107723.129918387,0.202185819529159,530000,424000,2216.89895330422,609.5,2826.39895330422,113055.958132169,0.159461829112319
"482","MONTECITO",4e+06,4100000,3200000,16731.3128551262,4600,21331.3128551262,853252.514205048,0,3280000,17149.5956765043,4715,21864.5956765043,874583.827060174,0,3995000,3196000,16710.3987140573,4594.25,21304.6487140573,852185.948562291,0
"483","MONTEREY",825000,820000,660000,3450.83327636978,948.75,4399.58327636978,175983.331054791,0.155362071116036,656000,3429.91913530087,943,4372.91913530087,174916.765412035,0.154537298868067,712000,569600,2978.17368821246,818.8,3796.97368821246,151878.947528498,0.14260531953607
"484","MONTEREY PARK",644000,584000,515200,2693.74136967532,740.6,3434.34136967532,137373.654787013,0.192230040850055,467200,2442.77167684842,671.6,3114.37167684842,124574.867073937,0.22454414500899,659000,527200,2756.48379288204,757.85,3514.33379288204,140573.351715282,0.156696129424267
"485","MONTGOMERY CREEK",210000,862500,168000,878.393924894125,241.5,1119.89392489412,44795.756995765,0.478320917382382,690000,3607.68933438658,991.875,4599.56433438658,183982.573375463,0.02673010237409,362500,290000,1516.27522749581,416.875,1933.15022749581,77326.0090998324,0.230401709273256
"486","MOORPARK",670750,699900,536600,2805.63202439397,771.3625,3576.99452439397,143079.780975759,0.384762685350379,559920,2927.5614668257,804.885,3732.4464668257,149297.858673028,0.358882066843863,665000,532000,2781.58076216473,764.75,3546.33076216473,141853.230486589,0.321516742319719
"487","MORAGA",1066500,1120500,853200,4460.98628999802,1226.475,5687.46128999802,227498.451599921,0.37318196935198,896400,4686.85901354222,1288.575,5975.43401354222,239017.360541689,0.350116004660244,1178000,942400,4927.37163583466,1354.7,6282.07163583466,251282.865433386,0.271925021620171
"488","MORENO VALLEY",335000,325000,268000,1401.24745161682,385.25,1786.49745161682,71459.8980646727,0.42253493708257,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.437965669330271,305000,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.435574392064064
"489","MORGAN HILL",975000,1005000,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.232490450672634,804000,4203.74235485045,1155.75,5359.49235485045,214379.694194018,0.221043886045792,910000,728000,3806.37367454121,1046.5,4852.87367454121,194114.946981648,0.215774171313653
"490","MORONGO VALLEY",220000,155000,176000,920.22220703194,253,1173.22220703194,46928.8882812776,0.45052066805917,124000,648.33837313614,178.25,826.58837313614,33063.5349254456,0.566068420870528,185000,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.429326574446408
"491","MORRO BAY",665000,672500,532000,2781.58076216473,764.75,3546.33076216473,141853.230486589,0.122009867451629,538000,2812.95197376809,773.375,3586.32697376809,143453.078950724,0.11718331383501,645000,516000,2697.9241978891,741.75,3439.6741978891,137586.967915564,0.117610098286277
"492","MOSS BEACH",1260000,1050000,1008000,5270.36354936475,1449,6719.36354936475,268774.54197459,0.159023267661254,840000,4391.96962447062,1207.5,5599.46962447062,223978.784978825,0.208440700333091,849000,679200,3551.22115350053,976.35,4527.57115350053,181102.846140021,0.272653981572891
"493","MOSS LANDING",1092500,952500,874000,4569.73982355634,1256.375,5826.11482355634,233044.592942254,0.0611956783200188,762000,3984.14387362692,1095.375,5079.51887362692,203180.754945077,0.0732349356250457,835000,668000,3492.66155850759,960.25,4452.91155850759,178116.462340304,0.0897416704590988
"494","MOUNT HERMON",467500,660000,374000,1955.47218994287,537.625,2493.09718994287,99723.8875977149,0.429254177375629,528000,2760.66662109582,759,3519.66662109582,140786.664843833,0.23153502332001,634000,507200,2651.9130875375,729.1,3381.0130875375,135240.5235015,0.216527041223568
"495","MOUNT LAGUNA",130000,145000,104000,543.767667791601,149.5,693.267667791601,27730.706711664,0.833532103976496,116000,606.510090998324,166.75,773.260090998324,30930.403639933,0.795050645605202,110000,88000,460.11110351597,126.5,586.61110351597,23464.4441406388,0.891602407389928
"496","MOUNTAIN CENTER",270000,302000,216000,1129.36361772102,310.5,1439.86361772102,57594.5447088407,0.654591963078767,241600,1263.21412056203,347.3,1610.51412056203,64420.5648224811,0.584146772635628,507500,406000,2122.78531849414,583.625,2706.41031849414,108256.412739765,0.180404386017034
"497","MOUNTAIN HOUSE",625000,630000,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.378003041657849,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.365228050510425,569000,455200,2380.0292536417,654.35,3034.3792536417,121375.170145668,0.388187757474752
"498","MOUNTAIN RANCH",355500,249000,284400,1486.99542999934,408.825,1895.82042999934,75832.8171999736,0.298908981575701,199200,1041.5242252316,286.35,1327.8742252316,53114.9690092642,0.418882231970666,292000,233600,1221.38583842421,335.8,1557.18583842421,62287.4335369685,0.428830354778612
"499","MOUNTAIN VIEW",1650000,1690000,1320000,6901.66655273955,1897.5,8799.16655273955,351966.662109582,0.17447483119924,1352000,7068.97968129081,1943.5,9012.47968129081,360499.187251633,0.168419254066481,1500000,1200000,6274.24232067232,1725,7999.24232067232,319969.692826893,0.145663778552872
"500","MUIR BEACH",1350000,1657500,1080000,5646.81808860509,1552.5,7199.31808860509,287972.723544204,0.308182946284215,1326000,6933.03776434291,1906.125,8839.16276434291,353566.510573717,0.265110316861821,1500000,1200000,6274.24232067232,1725,7999.24232067232,319969.692826893,0.273432764335733
"501","MURPHYS",434000,360000,347200,1815.34744478119,499.1,2314.44744478119,92577.8977912477,0.283870096074071,288000,1505.81815696136,414,1919.81815696136,76792.7262784543,0.33289227324764,360250,288200,1506.8638640148,414.2875,1921.1513640148,76846.0545605921,0.334780232096159
"502","MURRIETA",427999,427903,342399.2,1790.24629267029,492.19885,2282.44514267029,91297.8057068115,0.447390773017854,342322.4,1789.84474116177,492.08845,2281.93319116177,91277.3276464706,0.444823232346542,413000,330400,1727.50805229178,474.95,2202.45805229178,88098.3220916711,0.420916617882944
"503","MYERS FLAT",140000,486500,112000,585.595949929416,161,746.595949929416,29863.8379971767,0.645619887811013,389200,2034.94592600472,559.475,2594.42092600472,103776.837040189,0.0761025392785516,315000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.17078791605082
"504","MYRTLETOWN",310750,486500,248600,1299.81386743262,357.3625,1657.17636743262,66287.0546973046,0.506711537394915,389200,2034.94592600472,559.475,2594.42092600472,103776.837040189,0.220069643173898,315000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.483039929798599
"505","NAPA",685000,7e+05,548000,2865.23732644036,787.75,3652.98732644036,146119.493057614,0.23130061346302,560000,2927.97974964708,805,3732.97974964708,149319.189985883,0.218335779499728,635000,508000,2656.09591575128,730.25,3386.34591575128,135453.836630051,0.213021987865746
"506","NATIONAL CITY",435500,410000,348400,1821.62168710186,500.825,2322.44668710186,92897.8674840746,0.203069114007632,328000,1714.95956765043,471.5,2186.45956765043,87458.3827060174,0.224055576387809,397500,318000,1662.67421497816,457.125,2119.79921497816,84791.9685991266,0.217084972476925
"507","NEEDLES",94000,32500,75200,393.185852095465,108.1,501.285852095465,20051.4340838186,0.679637502374249,26000,135.9419169479,37.375,173.3169169479,6932.67667791601,0.889608382397635,57500,46000,240.512622292439,66.125,306.637622292439,12265.5048916976,0.839923134365782
"508","NEVADA CITY",439000,511000,351200,1836.2615858501,504.85,2341.1115858501,93644.463434004,0.256137357061611,408800,2137.42521724237,587.65,2725.07521724237,109003.008689695,0.196505241876946,435000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.286803543029415
"509","NEWARK",950500,972500,760400,3975.77821719936,1093.075,5068.85321719936,202754.128687974,0.14858384891154,778000,4067.80043790255,1118.375,5186.17543790255,207447.017516102,0.138621032485413,760000,608000,3178.94944247398,874,4052.94944247398,162117.977698959,0.210773445648803
"510","NEWCASTLE",7e+05,575000,560000,2927.97974964708,805,3732.97974964708,149319.189985883,0.255019712129006,460000,2405.12622292439,661.25,3066.37622292439,122655.048916976,0.330275233561061,539750,431800,2257.68152838859,620.7125,2878.39402838859,115135.761135544,0.285522798521205
"511","NEWMAN",305000,285000,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.438714906472941,228000,1192.10604092774,327.75,1519.85604092774,60794.2416371096,0.47022698598082,282500,226000,1181.64897039329,324.875,1506.52397039329,60260.9588157315,0.352311621361801
"512","NEWPORT BEACH",2125000,2160000,1700000,8888.50995428579,2443.75,11332.2599542858,453290.398171431,0.150599209331779,1728000,9034.90894176814,2484,11518.9089417681,460756.357670726,0.146070145125702,2045000,1636000,8553.88369718326,2351.75,10905.6336971833,436225.347887331,0.131883108892983
"513","NICASIO",1330000,2017500,1064000,5563.16152432946,1529.5,7092.66152432946,283706.460973178,0.157875802573549,1614000,8438.85592130427,2320.125,10758.9809213043,430359.236852171,0.0894489568007075,2e+06,1600000,8365.65642756309,2300,10665.6564275631,426626.257102524,0.111954243977307
"514","NICE",172500,213444,138000,721.537866877317,198.375,919.912866877317,36796.5146750927,0.504502026942615,170755.2,892.799585262389,245.4606,1138.26018526239,45530.4074104955,0.406972909695152,146000,116800,610.692919212106,167.9,778.592919212106,31143.7167684842,0.449798320217784
"515","NIPOMO",640916,575000,512732.8,2680.84152746401,737.0534,3417.89492746401,136715.797098561,0.226824105902294,460000,2405.12622292439,661.25,3066.37622292439,122655.048916976,0.273419046281985,635109,508087.2,2656.55184402658,730.37535,3386.92719402658,135477.087761063,0.171541414019483
"516","NORCO",575000,601500,460000,2405.12622292439,661.25,3066.37622292439,122655.048916976,0.381597094531723,481200,2515.9711705896,691.725,3207.6961705896,128307.846823584,0.350754318233946,540000,432000,2258.72723544204,621,2879.72723544204,115189.089417681,0.35217287213713
"517","NORTH EDWARDS",84750,96150,67800,354.494691117986,97.4625,451.957191117986,18078.2876447194,0.759332393360791,76920,402.178932755096,110.5725,512.751432755096,20510.0573102038,0.731661394123419,80000,64000,334.626257102524,92,426.626257102524,17065.050284101,0.754070787604567
"518","NORTH HIGHLANDS",250000,255000,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.405219006230016,204000,1066.62119451429,293.25,1359.87119451429,54394.8477805718,0.394805172921758,235000,188000,982.964630238664,270.25,1253.21463023866,50128.5852095465,0.424948461891348
"519","NORTH SAN JUAN",3e+05,185000,240000,1254.84846413446,345,1599.84846413446,63993.9385653786,0.374521883407411,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.566979269947725,112500,90000,470.568174050424,129.375,599.943174050424,23997.726962017,0.797116457341847
"520","NORTH TUSTIN",1180000,1124500,944000,4935.73729226223,1357,6292.73729226223,251709.491690489,0.234837573429668,899600,4703.59032639735,1293.175,5996.76532639735,239870.613055894,0.250865576011231,1100000,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.231948012999406
"521","NORWALK",483000,480000,386400,2020.30602725649,555.45,2575.75602725649,103030.241090259,0.267020428046447,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.267255403302454,465000,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.260107134739419
"522","NOVATO",837000,870000,669600,3501.02721493515,962.55,4463.57721493515,178543.088597406,0.224950801368228,696000,3639.06054598995,1000.5,4639.56054598995,185582.421839598,0.207045787150347,785000,628000,3283.52014781851,902.75,4186.27014781851,167450.805912741,0.227725951654571
"523","NUEVO",422000,357000,337600,1765.15350621581,485.3,2250.45350621581,90018.1402486325,0.302449673224911,285600,1493.26967232001,410.55,1903.81967232001,76152.7868928005,0.384492976308088,365000,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.339418007066079
"524","OAK GLEN",625000,499950,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.304676200219534,399960,2091.20496548008,574.9425,2666.14746548008,106645.898619203,0.377775543292828,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.407220236484234
"525","OAK HILLS",428000,385500,342400,1790.2504754985,492.2,2282.4504754985,91298.0190199401,0.397761179862554,308400,1612.48027641279,443.325,2055.80527641279,82232.2110565114,0.44743254607528,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.38187684196081
"526","OAK PARK",890000,810000,712000,3722.71711026558,1023.5,4746.21711026558,189848.684410623,0.393114785179142,648000,3388.09085316305,931.5,4319.59085316305,172783.634126522,0.429364329167572,837000,669600,3501.02721493515,962.55,4463.57721493515,178543.088597406,0.344171812119303
"527","OAK VIEW",613000,744000,490400,2564.07369504809,704.95,3269.02369504809,130760.947801924,0.316353742697554,595200,3112.02419105347,855.6,3967.62419105347,158704.967642139,0.22958068243651,555000,444000,2321.46965864876,638.25,2959.71965864876,118388.78634595,0.269380786351466
"528","OAKDALE",384500,392931.5,307600,1608.297448199,442.175,2050.472448199,82018.8979279602,0.385965142506772,314345.2,1643.5649642835,451.871225,2095.4361892835,83817.4475713401,0.373567185329881,359000,287200,1501.63532874758,412.85,1914.48532874758,76579.413149903,0.369813206259433
"529","OAKHURST",248500,294000,198800,1039.43281112471,285.775,1325.20781112471,53008.3124449886,0.454064339221148,235200,1229.75149485177,338.1,1567.85149485177,62714.059794071,0.381685698630735,317500,254000,1328.04795787564,365.125,1693.17295787564,67726.9183150256,0.304341987594675
"530","OAKLAND",760000,790000,608000,3178.94944247398,874,4052.94944247398,162117.977698959,0.186565358421759,632000,3304.43428888742,908.5,4212.93428888742,168517.371555497,0.1745339250888,660000,528000,2760.66662109582,759,3519.66662109582,140786.664843833,0.189118213699336
"531","OAKLEY",501000,490500,400800,2095.59693510455,576.15,2671.74693510455,106869.877404182,0.422729294813015,392400,2051.67723885985,564.075,2615.75223885985,104630.089554394,0.432216212220683,460000,368000,1924.10097833951,529,2453.10097833951,98124.0391335804,0.401669894057088
"532","OCCIDENTAL",1975000,825000,1580000,8261.08572221856,2271.25,10532.3357222186,421293.428888742,0.100933741162091,660000,3450.83327636978,948.75,4399.58327636978,175983.331054791,0.226717599440276,728000,582400,3045.09893963297,837.2,3882.29893963297,155291.957585319,0.193326686149739
"533","OCEANSIDE",529000,525000,423200,2212.71612509044,608.35,2821.06612509044,112842.645003618,0.255471811643387,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.256743922110672,5e+05,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.262986666994856
"534","OJAI",695000,765000,556000,2907.06560857817,799.25,3706.31560857817,148252.624343127,0.229427125473076,612000,3199.86358354288,879.75,4079.61358354288,163184.543341715,0.20212788167587,733000,586400,3066.01308070187,842.95,3908.96308070187,156358.523228075,0.167457455706984
"535","OLD STATION",214950,189000,171960,899.098924552343,247.1925,1146.29142455234,45851.6569820937,0.513022629093647,151200,790.554532404712,217.35,1007.90453240471,40316.1812961885,0.572264911271017,187450,149960,784.071148673351,215.5675,999.638648673351,39985.545946934,0.561365022394544
"536","OLIVEHURST",215000,218000,172000,899.308065963033,247.25,1146.55806596303,45862.3226385213,0.552221202412468,174400,911.856550604377,250.7,1162.55655060438,46502.2620241751,0.540341686337429,187450,149960,784.071148673351,215.5675,999.638648673351,39985.545946934,0.546856464572871
"537","ONTARIO",420000,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.296420126045904,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.293918110649442,385000,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.298661892209343
"538","ORANGE",687000,690000,549600,2873.60298286792,790.05,3663.65298286792,146546.119314717,0.239890633715562,552000,2886.15146750927,793.5,3679.65146750927,147186.058700371,0.235764169372183,645500,516400,2700.01561199599,742.325,3442.34061199599,137693.62447984,0.244499371774027
"539","ORANGE COVE",185000,185000,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.386118134538379,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.383628420140705,109250,87400,456.973982355634,125.6375,582.611482355634,23304.4592942254,0.632932442864521
"540","ORANGEVALE",387500,385000,310000,1620.84593284035,445.625,2066.47093284035,82658.837313614,0.505616194379245,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.505925220521749,358000,286400,1497.45250053379,411.7,1909.15250053379,76366.1000213518,0.477591447395545
"541","ORICK",240000,1565000,192000,1003.87877130757,276,1279.87877130757,51195.1508523029,0.501998630851794,1252000,6546.12615456812,1799.75,8345.87615456812,333835.046182725,0.061164727763635,40000,32000,167.313128551262,46,213.313128551262,8532.52514205048,0.902642307841725
